TF,Target,Label
HCFC1,RAB38,1
HCFC1,SELENBP1,1
CBFB,RFTN1,1
ETS1,ZFP62,1
ESR1,DDX39,1
HCFC1,CTSC,1
JUN,EBI3,1
JUN,PDLIM5,1
NOTCH1,KPNA3,1
SATB1,SC5D,1
MYC,TFR2,1
GATA2,CASP12,1
ETS1,SPTBN1,1
SPI1,RRAS,1
HCFC1,YBX3,1
SPI1,UBA7,1
ESR1,PARP8,1
ETS1,GAS2L3,1
ESR1,ITGB5,1
SATB1,RNF141,1
IKZF1,DHFR,1
MYC,ANXA2,1
ESR1,EFTUD2,1
SPI1,MUC13,1
HCFC1,KAZALD1,1
HCFC1,RAB11FIP3,1
IRF8,ENPP4,1
NOTCH1,XPC,1
RAD51,PHKB,1
ELF1,KIF23,1
SPI1,TMEM14C,1
GATA2,BTG2,1
SPI1,TOMM70A,1
ELF1,UQCRFS1,1
MYC,BCL2,1
HCFC1,PDE7A,1
MYC,POLA2,1
ESR1,MYC,1
MYC,BC005561,1
SPI1,TFEC,1
ELF1,MAPKAPK3,1
IKZF1,ARNTL,1
HCFC1,ABI1,1
SPI1,TRIB3,1
JUN,ZNRF2,1
ELF1,MTCH2,1
GATA2,MMP2,1
IKZF1,ARFGEF2,1
HCFC1,SLC37A1,1
SATB1,GSN,1
IKZF1,ICA1,1
JUN,ZFP945,1
JUN,NDRG2,1
SPI1,UNC93B1,1
NOTCH1,TSPAN14,1
GATA2,DIP2B,1
SATB1,GYPC,1
ESR1,SGCE,1
CBFB,RASAL3,1
MYC,RRM2,1
CBX7,KCTD12,1
ESR1,TLE2,1
CBFB,NGLY1,1
CBFB,TRIM59,1
HCFC1,CENPA,1
ESR1,POLA2,1
MYC,INSIG1,1
MYC,CYBC1,1
ESR1,GP9,1
CBFB,CD55,1
SPI1,CYC1,1
GFI1B,DEF8,1
IKZF1,PAFAH1B2,1
JUN,PHKB,1
GFI1B,MTMR6,1
JUN,PLBD2,1
IKZF1,FUT8,1
CBFB,TPM4,1
IKZF1,OTULINL,1
NOTCH1,IFT88,1
MYC,BACE1,1
ETS1,JPT1,1
ETS1,SLFN8,1
CBX7,SDF2L1,1
GATA2,TMEM147,1
IKZF1,PPM1G,1
SPI1,HDAC11,1
CBFB,SLC18A2,1
CBFB,RALGPS1,1
IKZF1,TGM2,1
SATB1,ACAP1,1
NOTCH1,GNG11,1
CBFB,DUSP6,1
SPI1,SLC7A4,1
SPI1,EPSTI1,1
IRF8,BIRC5,1
ESR1,MGAT1,1
ELF1,NUP88,1
SPI1,RGL1,1
IKZF1,PF4,1
ELF1,EIF1AD,1
ESR1,MPRIP,1
CBX7,TMEM246,1
JUN,MAML2,1
NOTCH1,SYNRG,1
IKZF1,PDIA4,1
IKZF1,MKI67,1
CBX7,AKAP8L,1
SPI1,ESR1,1
GFI1B,WBP1L,1
GATA2,KLHDC8B,1
CBFB,HAAO,1
ETS1,SLC12A6,1
IKZF1,PLXDC2,1
MYC,FECH,1
SPI1,CD96,1
ESR1,ERP29,1
HCFC1,PGM2L1,1
GATA2,ACSS1,1
GFI1B,SDF2L1,1
SPI1,PPT1,1
HCFC1,ARID5A,1
ESR1,S100A6,1
GFI1B,INSIG1,1
ESR1,SP100,1
HCFC1,CTSS,1
JUN,PTGER4,1
CBFB,SZT2,1
HCFC1,CAD,1
IKZF1,RAD51AP1,1
NOTCH1,ZFP62,1
CBFB,ZFR,1
IRF8,H2-Q6,1
MYC,PRKCQ,1
CBFB,DPP4,1
ESR1,CKAP2,1
CBFB,ATP8B4,1
GATA2,ARL6IP6,1
SATB1,KAZALD1,1
CBFB,TMBIM1,1
GATA2,SATB1,1
IKZF1,NCAPD2,1
CBX7,ANKRD44,1
IKZF1,RIN3,1
SPI1,MED16,1
CBFB,RNF114,1
CBX7,BAZ2B,1
CBFB,PEAR1,1
GATA2,ELOVL6,1
HCFC1,DDX39,1
GATA2,PDLIM5,1
ETS1,MEF2C,1
IKZF1,TRPV2,1
MYC,TBXA2R,1
GFI1B,SLC35A5,1
MYC,MAD2L1,1
NOTCH1,GAS2L3,1
IKZF1,PLD4,1
CBFB,DUT,1
GATA2,STXBP4,1
ETS1,BDH2,1
MYC,PBX1,1
JUN,ACOX1,1
GATA2,MEF2C,1
JUN,TESPA1,1
SATB1,ARHGAP18,1
GFI1B,ITGAL,1
ESR1,TMEM176A,1
GATA2,BDH2,1
ETS1,ARHGEF18,1
IKZF1,RBM18,1
HCFC1,CAPN5,1
MYC,NPR2,1
MYC,ARHGAP27,1
IRF8,USP3,1
GATA2,SQOR,1
ETS1,RNF125,1
JUN,FADS1,1
JUN,PRMT9,1
SPI1,PRR5,1
HCFC1,SESN1,1
GATA2,ARHGEF18,1
ETS1,CD44,1
SATB1,CBX7,1
ETS1,WDSUB1,1
GATA2,RNF125,1
ESR1,EGR1,1
IKZF1,CTSB,1
JUN,PRODH,1
GFI1B,BAZ2B,1
IKZF1,LAX1,1
CBFB,EIF2S1,1
MYC,COL4A2,1
CBFB,FRRS1,1
IKZF1,CDC6,1
ESR1,TTC39B,1
MYC,RMND5B,1
GATA2,KNSTRN,1
ELF1,INSIG1,1
IKZF1,PRIM1,1
NOTCH1,FIGNL1,1
ESR1,CD274,1
SPI1,NPC1,1
CBFB,SLC2A1,1
CBX7,KBTBD11,1
GATA2,NDRG2,1
ESR1,NPR2,1
ETS1,PIK3CG,1
SATB1,KIF23,1
ELF1,SAT1,1
ESR1,COQ8A,1
JUN,NUDT19,1
SPI1,SFXN1,1
IKZF1,CKS2,1
CBFB,BIRC5,1
IKZF1,SMIM15,1
ESR1,ARL8B,1
MYC,CCRL2,1
ESR1,PTP4A3,1
CBFB,GLB1,1
GATA2,HELLS,1
IKZF1,CD69,1
ESR1,FUT7,1
JUN,SLC28A2,1
CBFB,INPP5K,1
MYC,CYP4V3,1
SPI1,SLC6A6,1
SPI1,ITPR1,1
SATB1,MAPKAPK3,1
MYC,EZR,1
ESR1,CALCRL,1
SATB1,TREML2,1
ETS1,NEDD9,1
NOTCH1,TMEM147,1
SATB1,MTCH2,1
ESR1,EXOC6B,1
SATB1,FAM111A,1
ELF1,CD300A,1
JUN,SELENBP1,1
GATA2,ALDH1A1,1
SATB1,RNASE6,1
ESR1,RMND5B,1
GATA2,PLBD2,1
IKZF1,PLEK,1
CBFB,MCM2,1
GFI1B,ART4,1
IKZF1,IGFBP4,1
ETS1,NFAM1,1
CBX7,CYP4V3,1
SPI1,IRF6,1
SPI1,TEX10,1
ETS1,NT5C3,1
ESR1,CERS4,1
SPI1,RAB27B,1
CBFB,TTF2,1
ETS1,BLVRB,1
IKZF1,SGPL1,1
ETS1,SMARCA2,1
GATA2,NFAM1,1
IKZF1,SMPDL3A,1
GATA2,NT5C3,1
JUN,MAST3,1
ETS1,PAFAH2,1
ETS1,MCM7,1
ESR1,EPB41L4B,1
IKZF1,DENND1C,1
ESR1,EZR,1
CBX7,GATA2,1
JUN,TMEM268,1
ELF1,PSEN1,1
GATA2,HDGFL3,1
MYC,SPNS2,1
JUN,KAZALD1,1
JUN,RAB11FIP3,1
HCFC1,MGAT1,1
ELF1,ME2,1
SPI1,VSIR,1
GATA2,ELF1,1
CBFB,H2AFX,1
MYC,IL7R,1
IKZF1,F2RL3,1
MYC,TMEM206,1
CBFB,PNO1,1
GFI1B,LIG1,1
SPI1,DCAF4,1
SPI1,GCNT1,1
JUN,PDE7A,1
IKZF1,FGGY,1
ETS1,TMEM37,1
MYC,COPB1,1
GFI1B,TES,1
IRF8,PTGS1,1
JUN,SLC37A1,1
SPI1,PGRMC1,1
SATB1,EIF1AD,1
CBFB,CDC45,1
ETS1,PLIN3,1
CBX7,GEM,1
JUN,SLC29A1,1
GATA2,PTGER4,1
HCFC1,ERP29,1
ETS1,ULK1,1
CBX7,RASSF2,1
CBFB,SLC12A2,1
ELF1,TBXA2R,1
CBFB,RNF13,1
CBX7,F2R,1
NOTCH1,PDLIM5,1
IKZF1,PML,1
ELF1,MAD2L1,1
GATA2,PLIN3,1
MYC,DNAJC9,1
IKZF1,CDCA4,1
SPI1,MORC3,1
SPI1,RHOF,1
JUN,CENPA,1
HCFC1,ICE1,1
HCFC1,CKAP2,1
CBFB,PREP,1
ESR1,ASNS,1
ESR1,COPB1,1
ELF1,ARHGAP27,1
ETS1,CIPC,1
CBX7,S1PR1,1
CBX7,CHRNB1,1
HCFC1,PRIM2,1
MYC,RIPOR2,1
MYC,CLEC12A,1
IRF8,LGALS3BP,1
SPI1,STXBP1,1
GATA2,TESPA1,1
HCFC1,VAMP1,1
ESR1,DNAJC9,1
CBFB,TRIM16,1
HCFC1,IL15,1
SPI1,PHC1,1
IRF8,ATP10A,1
CBX7,RIPOR2,1
SPI1,KIF22,1
GATA2,FADS1,1
GFI1B,RASSF2,1
ETS1,PPP1R15A,1
HCFC1,SDC1,1
IRF8,ARHGAP15,1
SPI1,PGR,1
ESR1,XRCC6,1
SATB1,PA2G4,1
SATB1,BCL2,1
GATA2,CD52,1
SPI1,ADSSL1,1
MYC,SYK,1
JUN,MCM5,1
HCFC1,EGR1,1
SPI1,APOE,1
IKZF1,PGLYRP2,1
SPI1,PLEKHA1,1
ESR1,ABCF3,1
SPI1,FCHO2,1
ETS1,EVI2A,1
ESR1,IRAK3,1
JUN,PGM2L1,1
HCFC1,TTC39B,1
ETS1,PCLAF,1
CBFB,FUT10,1
IKZF1,CCL3,1
IRF8,CD48,1
JUN,CTSS,1
MYC,TBC1D10C,1
SATB1,LGALS9,1
IRF8,GSAP,1
JUN,CAD,1
SATB1,RRM2,1
SPI1,DUSP5,1
JUN,PLIN2,1
SPI1,RCSD1,1
SPI1,HSPH1,1
HCFC1,PTP4A3,1
JUN,IL12A,1
IRF8,TMEM173,1
MYC,SSH2,1
GFI1B,SLBP,1
GATA2,RAB38,1
MYC,TSPAN3,1
CBFB,TPST2,1
NOTCH1,NT5C3,1
HCFC1,CALCRL,1
IKZF1,APLP2,1
ESR1,PDK3,1
GATA2,CTSC,1
NOTCH1,BLVRB,1
ETS1,JAK1,1
ESR1,QARS,1
IKZF1,GPR171,1
SATB1,SAT1,1
ESR1,VAMP5,1
SPI1,SLC22A3,1
NOTCH1,PAFAH2,1
ESR1,GBP4,1
IKZF1,LONP2,1
CBX7,PPIC,1
ELF1,TMEM206,1
IKZF1,GPR160,1
HCFC1,CERS4,1
GFI1B,CSGALNACT1,1
ESR1,FAM76B,1
MYC,DTL,1
SATB1,ZFP422,1
SPI1,EIF3A,1
GATA2,TMEM268,1
CBX7,UNC93B1,1
GFI1B,SYK,1
SPI1,CLDN12,1
IRF8,CHST11,1
JUN,PARP8,1
CBFB,HCFC2,1
HCFC1,ATAD2,1
SPI1,RGCC,1
CBFB,HJURP,1
JUN,EFTUD2,1
ETS1,ANO10,1
JUN,ZMYM3,1
CBFB,TACC3,1
ETS1,RGS2,1
SATB1,SAMSN1,1
HCFC1,ENPP5,1
SATB1,CKAP2,1
ESR1,PECAM1,1
ELF1,PAQR7,1
ESR1,CCNB2,1
GFI1B,TMEM14C,1
GATA2,RGS2,1
GFI1B,TOMM70A,1
ETS1,PHF8,1
HCFC1,DUSP2,1
GATA2,ABI1,1
ETS1,GAA,1
SPI1,MAP4K2,1
IKZF1,VEGFC,1
CBFB,STRAP,1
JUN,MYC,1
JUN,ARHGEF3,1
MYC,ADGRG3,1
MYC,GIMAP5,1
IKZF1,MSH6,1
ETS1,LTB,1
IKZF1,OSGIN1,1
GATA2,CENPA,1
MYC,UBE2E2,1
MYC,HEATR5A,1
GATA2,ETS1,1
ETS1,NUBP2,1
HCFC1,NDST2,1
MYC,ANGPT1,1
NOTCH1,LCK,1
MYC,PEA15A,1
GATA2,NUBP2,1
MYC,CD63,1
HCFC1,ASNS,1
CBFB,SERPINB6A,1
IRF8,RHOH,1
ESR1,SNX30,1
SATB1,EGR1,1
CBX7,IL4RA,1
CBFB,KIF17,1
ETS1,TRPV2,1
ETS1,SLC25A37,1
CBFB,CTTN,1
HCFC1,APP,1
CBFB,WDFY3,1
JUN,SCARF1,1
GATA2,MMRN1,1
SPI1,ROBO4,1
IKZF1,ABCD3,1
ELF1,SYK,1
JUN,LGALS9,1
CBFB,CD48,1
SPI1,ZNRF2,1
HCFC1,GMNN,1
CBFB,GSAP,1
ETS1,MAGED2,1
IRF8,DOK2,1
IRF8,CD68,1
MYC,TSPAN2,1
JUN,PDZK1IP1,1
SPI1,ZFP945,1
ETS1,TBC1D5,1
SPI1,ST8SIA4,1
SATB1,CD200R1,1
ESR1,ANGPT1,1
CBFB,RMND5A,1
ESR1,COL4A1,1
SPI1,METTL7A1,1
GATA2,TBC1D5,1
IKZF1,IER2,1
ELF1,TBC1D10C,1
JUN,IKZF1,1
IKZF1,TLR4,1
JUN,MPRIP,1
JUN,EYA2,1
ELF1,DOCK10,1
MYC,GGT5,1
MYC,MOGS,1
HCFC1,XRCC6,1
ELF1,SSH2,1
MYC,XPC,1
MYC,ZBTB4,1
RAD51,VAMP1,1
SATB1,RMND5B,1
SPI1,PHKB,1
CBFB,HID1,1
NOTCH1,RAB38,1
GATA2,ARID5A,1
SPI1,LY9,1
JUN,ERP29,1
IKZF1,NSMF,1
JUN,S100A6,1
JUN,SP100,1
IKZF1,MAP3K2,1
IRF8,SLFN2,1
GATA2,PLIN2,1
ETS1,FGD2,1
GATA2,IL12A,1
IKZF1,CDCA5,1
GFI1B,CTR9,1
JUN,PSTPIP1,1
ELF1,DTL,1
JUN,CKAP2,1
GATA2,FGD2,1
HCFC1,EEPD1,1
CBFB,GMFB,1
ETS1,NAGA,1
SPI1,NASP,1
SPI1,MAML2,1
HCFC1,PDK3,1
ETS1,IRF7,1
IKZF1,INKA1,1
JUN,PRIM2,1
HCFC1,QARS,1
SPI1,YOD1,1
NOTCH1,PRKAR2B,1
GATA2,IRF7,1
ETS1,SGPL1,1
CBFB,PRELID3B,1
ETS1,TOP3B,1
SPI1,PRDM5,1
HCFC1,GBP4,1
IRF8,PDE1B,1
SPI1,LYN,1
GFI1B,GMIP,1
SPI1,SC5D,1
NOTCH1,RGS2,1
JUN,IL15,1
MYC,IFT88,1
MYC,CST7,1
ESR1,ASAH1,1
NOTCH1,ABI1,1
SATB1,ABHD4,1
JUN,TMEM176A,1
ETS1,FPGT,1
ESR1,TSPAN14,1
JUN,SDC1,1
CBFB,CORO7,1
ESR1,SERPINB1A,1
MYC,CTPS,1
IRF8,UBE2L6,1
MYC,GNG11,1
JUN,EGR1,1
SATB1,COPB1,1
HCFC1,RP2,1
IKZF1,UBL4A,1
ESR1,TIPIN,1
MYC,RASA4,1
GATA2,MYC,1
NOTCH1,PIP4K2A,1
MYC,GIMAP8,1
CBX7,RAB27B,1
MYC,SYNRG,1
GATA2,SARAF,1
HCFC1,GBP7,1
ESR1,SNN,1
CBFB,MC5R,1
MYC,NECAP2,1
SPI1,RNF213,1
CBFB,NFKBIA,1
SATB1,PAQR7,1
ESR1,CTPS,1
SPI1,GYPC,1
ETS1,CCNG2,1
HCFC1,CCND3,1
NOTCH1,SLC25A37,1
ETS1,LRRC8C,1
ESR1,LGALS1,1
GFI1B,ITPR1,1
IRF8,TFEC,1
JUN,CALCRL,1
MYC,PANX1,1
ESR1,CRIP1,1
JUN,EXOC6B,1
ETS1,CEP70,1
ETS1,FNDC3A,1
CBFB,TXNL1,1
IKZF1,NUP93,1
MYC,CASP12,1
NOTCH1,TBC1D5,1
ESR1,SPC24,1
ESR1,NECAP2,1
GFI1B,TEX10,1
IKZF1,LAG3,1
SPI1,NOTCH1,1
JUN,CERS4,1
GATA2,RPA2,1
ELF1,MOGS,1
MYC,SPTBN1,1
ETS1,ZFP367,1
ELF1,XPC,1
HCFC1,CISH,1
MYC,GAS2L3,1
SPI1,ACAP1,1
GATA2,TRP53INP1,1
SPI1,NUDT19,1
ETS1,ICAM1,1
JUN,ATAD2,1
ETS1,GRAMD1A,1
HCFC1,PCMTD1,1
SPI1,PRKCD,1
SPI1,SLC28A2,1
JUN,ENPP5,1
GATA2,EYA2,1
CBX7,MSMO1,1
GATA2,GRAMD1A,1
ESR1,GORASP1,1
ETS1,CYTH3,1
ETS1,PLCB2,1
HCFC1,MYOF,1
MYC,FHL1,1
JUN,DUSP2,1
ETS1,PGLYRP2,1
ETS1,TAF12,1
MYC,MMP2,1
CBFB,RPTOR,1
IKZF1,MCM6,1
ESR1,SPTBN1,1
IRF8,NFAT5,1
IRF8,HAT1,1
SATB1,VAMP5,1
IRF8,EPSTI1,1
CBFB,RCC1,1
IKZF1,PYGM,1
ESR1,GRINA,1
ELF1,TSPAN14,1
IKZF1,RPS6KA5,1
GFI1B,CKS1B,1
SATB1,TBC1D10C,1
MYC,DIP2B,1
CBX7,MLLT3,1
ETS1,SNX10,1
IRF8,OASL1,1
ETS1,OAT,1
JUN,ABHD4,1
IKZF1,TSPAN6,1
SPI1,YBX3,1
ESR1,HSPA1A,1
NOTCH1,NAGA,1
CBX7,PRPS2,1
SATB1,SSH2,1
JUN,NDST2,1
CBFB,AP1S2,1
IKZF1,ENPP4,1
SATB1,TSPAN3,1
SPI1,KAZALD1,1
ETS1,CDK1,1
ELF1,IFT88,1
ELF1,CST7,1
CBX7,PGR,1
NOTCH1,TOP3B,1
CBX7,ADSSL1,1
NOTCH1,ZMYM3,1
SPI1,PDE7A,1
HCFC1,GBP8,1
ELF1,CTPS,1
CBX7,PLEKHA1,1
CBX7,FCHO2,1
SPI1,C1QTNF12,1
IKZF1,UAP1L1,1
JUN,GMNN,1
CBFB,PITPNC1,1
GATA2,ZBTB20,1
SPI1,ARHGAP18,1
SPI1,SLC29A1,1
