TF,Target,Label
MYC,ART4,1
CBX7,COQ8A,1
JUN,TPM4,1
SPI1,ASAH1,1
NOTCH1,ELOVL5,1
ELF1,KCTD12,1
MYC,1600014C10RIK,1
MYC,MYCT1,1
IKZF1,TBC1D5,1
ELF1,ZFP367,1
GATA2,VEZF1,1
SPI1,ARID5A,1
CBX7,STXBP4,1
ETS1,NFKB1,1
HCFC1,AP1G2,1
ETS1,GMFB,1
SPI1,CTSS,1
IRF8,MCM4,1
SPI1,FDFT1,1
GATA2,CTSH,1
HCFC1,RASA4,1
CBX7,MEF2C,1
ETS1,RCN2,1
CBX7,ADA,1
JUN,CENPK,1
SPI1,ALS2CL,1
HCFC1,FGGY,1
JUN,MEIS1,1
ELF1,BATF2,1
MYC,IDH1,1
MYC,CERS5,1
MEIS1,MIS18BP1,1
CBFB,PIP4K2A,1
MEIS1,PRKCH,1
IRF8,DENND1C,1
IRF8,MYO5A,1
HCFC1,NAIP5,1
NOTCH1,PGLYRP2,1
SATB1,TRPV2,1
GFI1B,SLC12A6,1
GATA2,LCP2,1
JUN,ARNTL,1
JUN,DUSP6,1
IRF8,EIF1AD,1
SPI1,PLIN2,1
ETS1,TLR4,1
GATA2,RCN2,1
MYC,VLDLR,1
CBFB,ESR1,1
ESR1,TBXA2R,1
GATA2,JUN,1
SPI1,SERPINB9,1
ETS1,EPB41L4B,1
SPI1,TIPIN,1
SATB1,RAD51,1
ETS1,EZR,1
GATA2,IER2,1
IKZF1,ASAH1,1
IRF8,B230219D22RIK,1
SATB1,E2F8,1
JUN,TOMM70A,1
GATA2,TLR4,1
MYC,INPP1,1
GFI1B,TMEM173,1
JUN,NOTCH1,1
IKZF1,FDFT1,1
GFI1B,HIST1H1C,1
GATA2,CYP4V3,1
MEIS1,DEF8,1
JUN,PRDM16,1
NOTCH1,OAT,1
FOXO1,FCHO2,1
HCFC1,PML,1
HCFC1,TFR2,1
MYC,SDC4,1
SPI1,CTSF,1
ESR1,NFIA,1
MEIS1,MTMR6,1
GATA2,ZFP945,1
IKZF1,SERPINB1A,1
GATA2,ST8SIA4,1
HCFC1,TMEM123,1
ESR1,1600014C10RIK,1
ETS1,HELLS,1
HCFC1,CDCA4,1
CBFB,TRPV2,1
IRF8,NAIP5,1
ESR1,ID1,1
MYC,LIG1,1
SPI1,NAGA,1
MYC,JUN,1
MEIS1,CEP70,1
HCFC1,ANXA2,1
CBFB,RAD51,1
MYC,TES,1
JUN,CASP2,1
IKZF1,FGD2,1
IKZF1,RAI14,1
GATA2,CDT1,1
SPI1,GNG11,1
JUN,PAFAH1B2,1
FOXO1,SLC35B4,1
FOXO1,HSPH1,1
ETS1,CTSL,1
MYC,CPQ,1
CBX7,SDC4,1
SPI1,CAPN5,1
CBFB,MAGED2,1
JUN,FUT8,1
CBFB,FLNA,1
ETS1,PLBD2,1
ETS1,RHOH,1
GATA2,SNAP23,1
GATA2,MAP3K2,1
IRF8,PML,1
MEIS1,PTGS1,1
MEIS1,RHOF,1
NOTCH1,LONP2,1
GFI1B,CALCRL,1
HCFC1,BCL2,1
SPI1,GIMAP1,1
SPI1,BIRC3,1
JUN,RASSF5,1
ETS1,ABHD4,1
MEIS1,TRP53INP1,1
ESR1,CTSH,1
HCFC1,MSMO1,1
JUN,CSAD,1
MYC,PAQR5,1
MYC,METTL7A1,1
SATB1,SERPINB1A,1
CBX7,DUSP2,1
IKZF1,IRF7,1
ETS1,INKA1,1
MYC,GATA2,1
JUN,ZDHHC17,1
GATA2,KLF10,1
JUN,TGM2,1
ESR1,GMFB,1
MYC,CDT1,1
ETS1,ATP13A2,1
GATA2,SPNS2,1
ETS1,TMEM206,1
MEIS1,ICAM1,1
IRF8,SERPINA3G,1
SATB1,TIPIN,1
MYC,CBFB,1
ETS1,TYROBP,1
IKZF1,SH2D3C,1
JUN,RNF114,1
HCFC1,TPST2,1
IKZF1,CAPN5,1
ESR1,JUN,1
GFI1B,RNF125,1
ELF1,ITGAL,1
ELF1,SLC35B4,1
MYC,MAMDC2,1
ELF1,TRMT6,1
SATB1,CD69,1
HCFC1,BTG2,1
CBX7,IRF8,1
CBX7,SOX18,1
ELF1,HSPH1,1
ELF1,GPR65,1
GATA2,CDK19,1
MYC,DOK2,1
ESR1,TES,1
ESR1,TLR4,1
IKZF1,BIRC3,1
MYC,SMARCA2,1
MYC,SPI1,1
SPI1,MYC,1
ESR1,CYP4V3,1
HCFC1,MLLT3,1
CBFB,ALS2CL,1
ELF1,CD53,1
ELF1,4833439L19RIK,1
MEIS1,HIF3A,1
MYC,MCM7,1
JUN,PACSIN2,1
IKZF1,FGFR1OP,1
JUN,OAS2,1
MEIS1,H2-OB,1
JUN,ARID3B,1
MEIS1,TAF12,1
ELF1,IL15RA,1
ELF1,SLC12A6,1
HCFC1,PHC1,1
SPI1,PANX1,1
SPI1,IL27RA,1
SPI1,MIS18BP1,1
SPI1,PRKCH,1
HCFC1,PRPS2,1
CBFB,TIPIN,1
HCFC1,CYBC1,1
ESR1,METTL7A1,1
JUN,ELL2,1
HCFC1,THRB,1
ETS1,PAQR7,1
IKZF1,MAP2K1,1
GFI1B,REL,1
IKZF1,CYP2J6,1
ESR1,GATA2,1
ELF1,NDOR1,1
MYC,TSC22D3,1
MYC,GEM,1
MEIS1,MINDY1,1
ETS1,WLS,1
ESR1,CDT1,1
ETS1,SC5D,1
ETS1,DNAJC9,1
IKZF1,SOX6,1
SATB1,SGPL1,1
MEIS1,SNX10,1
SATB1,TOP3B,1
MEIS1,ICE1,1
MYC,RASSF2,1
ETS1,UBL4A,1
ELF1,ABHD17B,1
GATA2,LYN,1
ESR1,SNAP23,1
SATB1,PPCDC,1
NOTCH1,TBXA2R,1
ETS1,RBL2,1
GATA2,WLS,1
HCFC1,HJURP,1
SPI1,DEF8,1
SATB1,BIRC3,1
IKZF1,1700017B05RIK,1
HCFC1,ADSSL1,1
CBX7,ELF1,1
SPI1,SPTBN1,1
SATB1,CDK17,1
CBFB,NAGA,1
IKZF1,PLA2G4A,1
IKZF1,MIS18BP1,1
MYC,CD93,1
IKZF1,VSIR,1
SPI1,MTMR6,1
GATA2,IMPACT,1
ELF1,RUNX2,1
ESR1,PLBD2,1
MYC,ANXA5,1
FOXO1,ITSN1,1
JUN,ARHGAP18,1
IRF8,CYBC1,1
ESR1,KLF10,1
CBFB,TCF19,1
GFI1B,IRF8,1
ETS1,XRCC6,1
IKZF1,DCAF4,1
SPI1,CEP70,1
ESR1,SPNS2,1
SPI1,SCARF1,1
ESR1,RFTN1,1
IKZF1,SGMS1,1
SATB1,B230219D22RIK,1
MYC,RAB37,1
CBFB,SGPL1,1
SATB1,MAP2K1,1
NOTCH1,ID1,1
HCFC1,APLP2,1
CBFB,TOP3B,1
MYC,CHRNB1,1
MYC,ZMIZ1,1
ETS1,DUSP1,1
ELF1,KLF6,1
GATA2,NUPR1,1
SPI1,MAN1A,1
ETS1,SPNS3,1
SPI1,RPA2,1
CBFB,PPCDC,1
JUN,CTR9,1
MEIS1,TRMT6,1
MEIS1,ITGAL,1
JUN,SLC2A1,1
CBFB,CDK17,1
SPI1,PDZK1IP1,1
JUN,CBX7,1
IKZF1,CCNG2,1
MYC,IMPACT,1
IKZF1,MTMR6,1
ESR1,NFKBIA,1
IRF8,APOE,1
SPI1,CTLA2B,1
JUN,NDRG3,1
JUN,PYGL,1
ETS1,TRIM59,1
HCFC1,LONP2,1
IKZF1,LRRC8C,1
HCFC1,BCLAF3,1
SATB1,1700017B05RIK,1
ELF1,1600014C10RIK,1
MYC,RNF141,1
GATA2,ZFP111,1
SATB1,IL27RA,1
MEIS1,CD53,1
MEIS1,4833439L19RIK,1
GFI1B,SMARCA2,1
SATB1,VSIR,1
SATB1,PRKCH,1
JUN,RAD51,1
CBX7,XRCC6,1
SPI1,MYCN,1
JUN,MED16,1
ETS1,RCC1,1
IRF8,CD300A,1
ETS1,ACOX1,1
GATA2,NGLY1,1
MYC,MAML3,1
ELF1,GM1966,1
MEIS1,IL15RA,1
GFI1B,PAFAH2,1
CBFB,B230219D22RIK,1
CBFB,MAP2K1,1
NOTCH1,CTSH,1
MYC,NUPR1,1
ESR1,ADGRG3,1
ESR1,SLC43A2,1
ETS1,LCK,1
JUN,RBM18,1
SPI1,GRAMD1A,1
GATA2,GSN,1
GATA2,RCC1,1
IKZF1,MORC3,1
NOTCH1,GMFB,1
MEIS1,NDOR1,1
MEIS1,NCEH1,1
IKZF1,CTLA2B,1
CBX7,IRAK3,1
ESR1,PRDM5,1
MYC,SNAP47,1
ETS1,FADS1,1
SPI1,WBP1L,1
HCFC1,IFI27L2A,1
SATB1,DEF8,1
NOTCH1,RCN2,1
ESR1,PAQR7,1
GFI1B,MEF2A,1
ESR1,LYN,1
JUN,KIF23,1
MYC,RASAL3,1
IKZF1,TRP53INP1,1
MEIS1,MYO1F,1
IKZF1,KCTD12,1
IKZF1,HLF,1
IRF8,LONP2,1
GATA2,GYPC,1
IKZF1,ZFP367,1
ESR1,SC5D,1
JUN,MCM2,1
SATB1,CCNG2,1
MEIS1,ABHD17B,1
SPI1,PLCB2,1
SATB1,MTMR6,1
CBX7,MAML3,1
SPI1,LZTS1,1
CBFB,PLA2G4A,1
SPI1,HIF3A,1
CBFB,VSIR,1
CBFB,PRKCH,1
FOXO1,ST8SIA4,1
SATB1,LRRC8C,1
ESR1,UBL4A,1
ETS1,STK17B,1
MEIS1,RELT,1
JUN,TTF2,1
MEIS1,RUNX2,1
ELF1,REL,1
SATB1,CEP70,1
NOTCH1,PRELID3B,1
MYC,GSN,1
GATA2,SLC18A2,1
IKZF1,GRAMD1A,1
SATB1,FNDC3A,1
CBFB,DCAF4,1
JUN,RBBP9,1
MYC,RNF213,1
MYC,IL1R1,1
ELF1,LIG1,1
GATA2,ARNTL,1
MYC,CSGALNACT1,1
GATA2,PRODH,1
SATB1,P2RY14,1
MEIS1,SLC44A2,1
CBX7,MAPK12,1
ETS1,FAM76B,1
SPI1,TXNDC11,1
ETS1,DOCK10,1
IKZF1,WBP1L,1
SPI1,MINDY1,1
GFI1B,SLC2A3,1
ELF1,JUN,1
CBFB,DEF8,1
ESR1,NUPR1,1
MYC,TPM4,1
SATB1,MORC3,1
JUN,PRIM1,1
ELF1,TES,1
HCFC1,MSH6,1
IKZF1,PLCB2,1
SPI1,ICE1,1
IKZF1,HIF3A,1
CBFB,CCNG2,1
FOXO1,MAP3K2,1
CBFB,MTMR6,1
ESR1,SERPINF1,1
FOXO1,SNAP23,1
HCFC1,VAV1,1
MEIS1,RARB,1
JUN,TRPS1,1
MEIS1,KLF6,1
SATB1,GM4951,1
CBFB,PGRMC1,1
SPI1,SLFN8,1
GATA2,TCIRG1,1
CBFB,LRRC8C,1
HCFC1,ARL6IP6,1
JUN,DOCK11,1
JUN,RUNX1T1,1
MYC,CENPK,1
SATB1,KCTD12,1
ETS1,MCM6,1
GATA2,POR,1
CBFB,CEP70,1
NOTCH1,MAP3K2,1
SPI1,ATP2B4,1
CBFB,FNDC3A,1
MYC,DUSP6,1
JUN,MECOM,1
ETS1,SLC28A2,1
MEIS1,1600014C10RIK,1
CBX7,SHISA8,1
FOXO1,KLF10,1
GFI1B,HEXA,1
GFI1B,ABCF3,1
IKZF1,MINDY1,1
GATA2,NUDT19,1
SPI1,AKAP8L,1
GATA2,MCM6,1
HCFC1,EBI3,1
GFI1B,CSF2RB,1
ESR1,UMPS,1
MEIS1,GM1966,1
IKZF1,SNX10,1
CBFB,MORC3,1
IKZF1,OAT,1
ELF1,CDT1,1
ESR1,RCC1,1
ESR1,RNF213,1
HCFC1,ID1,1
CBFB,RHOF,1
MEIS1,IDH1,1
NOTCH1,KLF10,1
SATB1,WBP1L,1
ETS1,RAB38,1
GFI1B,MAML3,1
CBFB,CTLA2B,1
ETS1,CD74,1
CBFB,RNF38,1
MYC,TCIRG1,1
ELF1,CBFB,1
HCFC1,STXBP4,1
CBFB,BC005561,1
IRF8,TBXA2R,1
SPI1,ITGAL,1
MEIS1,ZFP120,1
SPI1,CYP51,1
RPA2,CCL3,1
SPI1,IL15,1
ETS1,CTSC,1
HCFC1,ARL8B,1
MYC,PPIC,1
JUN,APBB1,1
ETS1,LDHB,1
ESR1,TPM4,1
CBFB,ZFP367,1
ELF1,DOK2,1
ESR1,GYPC,1
ELF1,SMARCA2,1
ELF1,SPI1,1
NOTCH1,CDK19,1
MYC,TRIB3,1
ETS1,ENPP4,1
ETS1,PQLC1,1
SPI1,CD53,1
MEIS1,INPP1,1
GATA2,CSAD,1
JUN,RNF13,1
NOTCH1,NFKBIA,1
CBFB,ICAM1,1
SPI1,ZFP157,1
CBX7,NR3C2,1
CBFB,GRAMD1A,1
CBX7,KRT18,1
NOTCH1,COPB1,1
GATA2,ENPP4,1
JUN,ANXA4,1
HCFC1,ABCD3,1
JUN,SMPDL3A,1
JUN,RBPMS,1
GATA2,TMBIM1,1
MYC,PAFAH1B2,1
MYC,UNC93B1,1
MEIS1,REL,1
JUN,PPCDC,1
IKZF1,DUSP5,1
ESR1,PRODH,1
IRF8,ID1,1
CBFB,WBP1L,1
HCFC1,RMND5B,1
JUN,CDK17,1
MYC,FUT8,1
IKZF1,ITGAL,1
MEIS1,LIG1,1
SATB1,SNX10,1
JUN,MYO5A,1
JUN,DENND1C,1
IKZF1,GPR65,1
MYC,OTULINL,1
CBX7,POLD1,1
MYC,TMOD3,1
CBX7,ZFP467,1
SATB1,OAT,1
HCFC1,NFKB1,1
SPI1,NDOR1,1
MEIS1,JUN,1
IKZF1,ZBTB20,1
CBFB,PLCB2,1
SPI1,NCEH1,1
JUN,EIF1AD,1
MEIS1,PIK3CG,1
JUN,TNFRSF13B,1
HCFC1,GMFB,1
JUN,TEX10,1
IRF8,FUT7,1
MYC,RASSF5,1
SPI1,HIST1H1C,1
MEIS1,TES,1
ETS1,PBX3,1
SPI1,MYO1F,1
ETS1,UAP1L1,1
FOXO1,SC5D,1
CBFB,SSH3,1
MYC,CSAD,1
CBX7,EPOR,1
IKZF1,4833439L19RIK,1
SATB1,FCHO2,1
MYC,DPP4,1
MEIS1,CPQ,1
SATB1,ATP2B4,1
NOTCH1,PRDM5,1
IKZF1,FECH,1
IKZF1,PSEN1,1
GATA2,PACSIN2,1
JUN,B230219D22RIK,1
MYC,TGM2,1
HCFC1,TLR4,1
ETS1,GIMAP5,1
ETS1,SNX30,1
MYC,TBXAS1,1
IKZF1,IL15RA,1
SPI1,RELT,1
SPI1,RUNX2,1
CBFB,TXNDC11,1
HCFC1,EPB41L4B,1
HCFC1,PRELID3B,1
ESR1,NUDT19,1
HCFC1,EZR,1
GFI1B,MEIS1,1
JUN,FGGY,1
SPI1,SELL,1
CBFB,OAT,1
IKZF1,NCEH1,1
MEIS1,PAQR5,1
MEIS1,METTL7A1,1
JUN,NAIP5,1
SATB1,DUSP5,1
ESR1,PYGM,1
NOTCH1,RBL2,1
IRF8,GMFB,1
GFI1B,TAPT1,1
MYC,ANO10,1
IKZF1,MYO1F,1
ESR1,PLXNC1,1
ETS1,NDEL1,1
CBX7,SUGP2,1
MYC,ABCG2,1
IRF8,RCN2,1
SATB1,HSPH1,1
ETS1,SQLE,1
SATB1,GPR65,1
IKZF1,ABHD17B,1
MYC,HDAC11,1
SPI1,ADA,1
SPI1,KLF6,1
ETS1,SLC37A1,1
ETS1,BC035044,1
ETS1,HEATR5A,1
ETS1,KCNK5,1
CBFB,FCHO2,1
MEIS1,CBFB,1
SPI1,RARB,1
ETS1,HSD3B7,1
CBFB,ATP2B4,1
SPI1,DACH1,1
MEIS1,SNAP23,1
CBX7,DDX4,1
ESR1,SELENBP1,1
HCFC1,ZKSCAN4,1
ETS1,ITGB7,1
GATA2,IL4RA,1
CBX7,PRKAR2B,1
MEIS1,PGM1,1
CBX7,VAV3,1
ESR1,ZFR,1
MEIS1,SMARCA2,1
MEIS1,SPI1,1
JUN,PML,1
GATA2,HEATR5A,1
GATA2,HSD3B7,1
GATA2,KCNK5,1
HCFC1,MAP3K2,1
ESR1,DPP4,1
IKZF1,SELL,1
SATB1,FECH,1
SPI1,ART4,1
SATB1,IL15RA,1
MYC,ELL2,1
GFI1B,TFEC,1
GATA2,ARHGAP18,1
ELF1,CSF2RB,1
IKZF1,SLC44A2,1
ESR1,ENPP4,1
CBX7,ANO10,1
IRF8,ZFP945,1
HCFC1,CTSL,1
JUN,TMEM123,1
MEIS1,MCM7,1
CBX7,SSTR2,1
CBX7,RGS2,1
JUN,CDCA4,1
ESR1,OBSL1,1
HCFC1,PLBD2,1
ETS1,KCTD20,1
GATA2,FRRS1,1
GFI1B,NEURL3,1
ESR1,RNF114,1
CBFB,GPR65,1
CBFB,HSPH1,1
SATB1,NCEH1,1
IKZF1,KLF6,1
GFI1B,EPOR,1
HCFC1,KLF10,1
CBX7,NFAT5,1
JUN,ANXA2,1
HCFC1,ABHD4,1
SPI1,FCGRT,1
SATB1,MYO1F,1
GATA2,CTR9,1
HCFC1,SPNS2,1
SPI1,ZFP120,1
JUN,SERPINA3G,1
HCFC1,ANKRD6,1
SPI1,VLDLR,1
JUN,FNDC3A,1
CBFB,CD53,1
CBFB,4833439L19RIK,1
CBX7,GAA,1
RPA2,EGR1,1
HCFC1,INKA1,1
MYC,ESR1,1
GATA2,PYGL,1
IKZF1,NFIA,1
CBFB,FECH,1
CBX7,IL17RA,1
ELF1,RASAL3,1
ESR1,PACSIN2,1
HCFC1,ATP13A2,1
GFI1B,TMOD3,1
SATB1,RELT,1
CBFB,PSEN1,1
CBFB,IL15RA,1
HCFC1,TMEM206,1
IKZF1,ARHGAP27,1
JUN,PA2G4,1
JUN,BCL2,1
JUN,MSMO1,1
SATB1,SLC44A2,1
IKZF1,IDH1,1
FOXO1,ARNTL,1
NOTCH1,FADS1,1
CBFB,NDOR1,1
GATA2,PTTG1IP,1
CBFB,NCEH1,1
SPI1,REL,1
SPI1,SDC4,1
GFI1B,ZDHHC17,1
IKZF1,CERS5,1
CBX7,PIP4K2A,1
ELF1,GSN,1
CBX7,ETS1,1
MYC,CTR9,1
MEIS1,SLC2A3,1
MYC,TFPI,1
ELF1,RNF213,1
GATA2,RBM18,1
IKZF1,ZFP120,1
SPI1,LIG1,1
MYC,SLC2A1,1
MEIS1,TINAGL1,1
MYC,TRPV2,1
SPI1,MAN2A2,1
GFI1B,VAV3,1
MYC,FES,1
NOTCH1,STK17B,1
SPI1,IGTP,1
MEIS1,RAB37,1
JUN,BTG2,1
IKZF1,KLF8,1
MEIS1,CHRNB1,1
SPI1,TNPO1,1
NFAT5,STXBP4,1
GATA2,GMIP,1
CBFB,RELT,1
NOTCH1,FLT3,1
MEIS1,ULK1,1
IKZF1,INPP1,1
GATA2,MCM2,1
MYC,GLB1,1
IRF8,TMEM206,1
MYC,MED16,1
GFI1B,RGS2,1
IRF8,TYROBP,1
GFI1B,RTP4,1
MYC,CLOCK,1
JUN,ELOVL5,1
ESR1,HEATR5A,1
ESR1,HSD3B7,1
ELF1,CENPK,1
SPI1,ABCG3,1
ESR1,KCNK5,1
ELF1,MEIS1,1
MEIS1,IMPACT,1
IKZF1,REL,1
CBFB,SLC44A2,1
GATA2,LAX1,1
IKZF1,LCP2,1
MYC,RBM18,1
GATA2,TREML2,1
HCFC1,MYO1G,1
MEIS1,CSF2RB,1
IKZF1,LIG1,1
CBX7,TRIM47,1
ELF1,DUSP6,1
JUN,PHC1,1
NOTCH1,POR,1
HCFC1,UBL4A,1
MEIS1,RNF141,1
ETS1,MCM5,1
SATB1,IDH1,1
IKZF1,JUN,1
GFI1B,PCMTD1,1
ESR1,FRRS1,1
SPI1,ASB13,1
HCFC1,RBL2,1
JUN,PGLYRP2,1
MYC,KIF23,1
CBFB,RARB,1
MEIS1,MAML3,1
IKZF1,TES,1
NOTCH1,MCM6,1
GATA2,PRIM1,1
MYC,MCM2,1
ELF1,TOMM70A,1
FOXO1,FUT8,1
ESR1,CTR9,1
IKZF1,CYP4V3,1
CBX7,E2F8,1
CBFB,MAP4K2,1
ESR1,SLC2A1,1
IKZF1,CPQ,1
JUN,SAT1,1
GATA2,TRPS1,1
ESR1,OASL2,1
JUN,CCL3,1
ETS1,PGM2L1,1
ESR1,PYGL,1
ETS1,ASAH1,1
IKZF1,ABCG3,1
MYC,TTF2,1
SPI1,MAMDC2,1
ESR1,ITM2A,1
CBFB,ART4,1
NOTCH1,RPS6KA5,1
MYC,LAX1,1
ETS1,ARID5A,1
CBFB,ARHGAP27,1
MYC,MAPKAPK3,1
SPI1,PGM1,1
CBFB,ITSN1,1
JUN,HJURP,1
CBX7,TBC1D5,1
IRF8,WLS,1
JUN,ADSSL1,1
SPI1,DOK2,1
MYC,RBBP9,1
ETS1,FDFT1,1
IRF8,DNAJC9,1
JUN,APOE,1
ETS1,TSPAN14,1
ETS1,VDR,1
GATA2,PNO1,1
GATA2,PGM2L1,1
HCFC1,DUSP1,1
IRF8,MYO1G,1
ESR1,INPP5K,1
IKZF1,PAQR5,1
IKZF1,METTL7A1,1
MEIS1,NGLY1,1
HCFC1,SPNS3,1
SATB1,LCP2,1
SPI1,MCM7,1
SATB1,LIG1,1
HCFC1,ZFP111,1
MYC,PRIM1,1
NOTCH1,CTSC,1
IKZF1,CDT1,1
ELF1,CASP2,1
CBFB,ZFP120,1
ETS1,PLIN2,1
ETS1,IL12A,1
HCFC1,DHRS3,1
JUN,CD300A,1
ELF1,PAFAH1B2,1
HCFC1,TRIM59,1
ETS1,SERPINB9,1
ELF1,NFATC1,1
MEIS1,GSN,1
MYC,TRPS1,1
IKZF1,CBFB,1
MEIS1,CSF3R,1
NOTCH1,TMBIM1,1
GFI1B,PPT1,1
ELF1,FUT8,1
SATB1,TES,1
JUN,APLP2,1
FOXO1,MAST3,1
CBX7,NDN,1
CBFB,P2RX1,1
CBFB,VEZF1,1
ELF1,TMOD3,1
IKZF1,PGM1,1
GATA2,APBB1,1
CBFB,INPP1,1
HCFC1,ACOX1,1
IKZF1,SMARCA2,1
ESR1,MCM2,1
IKZF1,SPI1,1
MYC,CD69,1
ETS1,USP3,1
ELF1,RASSF5,1
CBX7,FDFT1,1
HCFC1,TESPA1,1
ETS1,HDAC7,1
SATB1,ZFP945,1
ESR1,GGT5,1
NOTCH1,MAST3,1
CBX7,ALS2CL,1
SATB1,ST8SIA4,1
SPI1,RASSF2,1
IKZF1,MCM7,1
MEIS1,GFI1B,1
JUN,LONP2,1
JUN,BCLAF3,1
JUN,RCSD1,1
CBFB,LCP2,1
GATA2,RNF13,1
NOTCH1,HMGB2,1
ESR1,MAPKAPK3,1
CBFB,LIG1,1
MEIS1,CENPK,1
NOTCH1,PACSIN2,1
GATA2,HDAC7,1
GFI1B,RAD51,1
IKZF1,RFTN1,1
MYC,B4GALT4,1
HCFC1,FADS1,1
SATB1,METTL7A1,1
CBFB,JUN,1
JUN,BTK,1
CBFB,IER2,1
MEIS1,ARNTL,1
HCFC1,H2-AA,1
SPI1,SLC2A3,1
MEIS1,DUSP6,1
MEIS1,TAPT1,1
IKZF1,CDK19,1
CBFB,TES,1
MYC,PLEK,1
ESR1,PRIM1,1
SATB1,CBFB,1
GFI1B,TBC1D5,1
ETS1,CAPN5,1
MYC,TCF19,1
ESR1,MCM5,1
CBFB,CPQ,1
ELF1,ANO10,1
MEIS1,ICA1,1
HCFC1,STK17B,1
ETS1,FOXO1,1
IKZF1,RASSF2,1
SPI1,CHRNB1,1
IRF8,TESPA1,1
MYC,ITPR1,1
CBFB,ZFP945,1
SPI1,ULK1,1
MYC,SH2D3C,1
SPI1,ZMIZ1,1
FOXO1,IL4RA,1
CBFB,ST8SIA4,1
MYC,SGPL1,1
MEIS1,TCIRG1,1
ETS1,GIMAP1,1
ETS1,SESN1,1
ELF1,OAS2,1
JUN,SERPINB6A,1
ESR1,SLCO3A1,1
IRF8,GYPC,1
ETS1,TIMM50,1
MYC,ANXA4,1
ETS1,EFTUD2,1
MYC,MCM4,1
ETS1,ZMYM3,1
MYC,SMPDL3A,1
ETS1,YBX1,1
MYC,RBPMS,1
HCFC1,FAM76B,1
IRF8,SYK,1
SPI1,IMPACT,1
CBFB,PAQR5,1
ESR1,MECOM,1
ETS1,GIMAP8,1
CBFB,METTL7A1,1
ESR1,PGM2L1,1
IKZF1,CD93,1
MYC,CDK17,1
SATB1,KLF10,1
GATA2,H1F0,1
MEIS1,TRIB3,1
MYC,MYO5A,1
IKZF1,SLC43A2,1
ETS1,FGFR1OP,1
IKZF1,TINAGL1,1
MYC,DENND1C,1
SPI1,CSF2RB,1
GATA2,SESN1,1
ETS1,DEK,1
