TF,Target,Label
NFE2,AEBP1,1
MYCN,CHRNB1,1
FOXO1,RUNX1T1,1
SATB1,BCL2,1
RUNX2,RBL2,1
NFKB1,CCL4,1
MEF2A,PREP,1
MEIS1,PBX1,1
EPAS1,ARNTL,1
PGR,ESR1,1
MEF2A,PBX3,1
HOXA9,DACH1,1
MECOM,WLS,1
MCM4,POLD1,1
ESR1,CREB5,1
MEF2A,TSC22D3,1
AEBP1,NFE2,1
MCM4,CDT1,1
EGR1,SLC37A1,1
JUN,CCL3,1
NFKB1,PLA2G4A,1
ETS1,CCL3,1
REL,FOXO1,1
FOXO1,ABHD4,1
JUN,KRT18,1
MYCN,NUPR1,1
HLF,GATA2,1
SPI1,NCF1,1
JUN,VDR,1
MYCN,ELOVL6,1
MYCN,SGMS1,1
MYC,NOTCH1,1
MCM2,KIF23,1
JUN,GATA2,1
ETS1,GATA2,1
NFKB1,DUSP1,1
REL,NFAT5,1
NFKBIA,HOXA9,1
EGR1,LTB,1
MYC,TAF12,1
MYC,DUSP2,1
MYC,TNPO1,1
IRF7,IIGP1,1
MEIS1,HOXA9,1
ESR1,KCTD12,1
JUN,SMARCA2,1
IKZF1,SMARCA2,1
JUN,SPI1,1
REL,MYC,1
MYCN,GLB1,1
NFATC1,SATB1,1
CREB5,BCL2,1
CLOCK,RORC,1
MECOM,PYGL,1
NR3C2,MLLT3,1
MCM2,LIG1,1
GATA2,HDAC7,1
ELF1,DNTT,1
EGR1,HNRNPAB,1
MYCN,GMFB,1
JUN,BTK,1
NFKB1,BCL2,1
NFKB1,MAPK12,1
HOXA9,JUN,1
MECOM,INPP5K,1
IRF6,IRF7,1
IRF7,IRF6,1
BTG2,IER2,1
MECOM,MYCT1,1
MEIS1,NDN,1
MEF2A,CASP12,1
MCM6,MCM2,1
SATB1,SPI1,1
JUN,EFTUD2,1
PBX3,HOXA9,1
MYCN,TOMM70A,1
MEF2C,RUNX2,1
MYC,TRMT6,1
FOXO1,RUNX2,1
ESR1,PGR,1
MCM4,MSH6,1
NFKB1,SDC4,1
NFKB1,REL,1
MYC,EIF1AD,1
MYC,TEX10,1
ESR1,APOE,1
MYCN,HIF3A,1
EGR1,JUN,1
EGR1,MEIS1,1
JUN,RAB37,1
PML,ICAM1,1
PBX3,MEIS1,1
MCM6,LIG1,1
RORA,ARNTL,1
FOXO1,CREB5,1
CREB5,RORA,0
TAF12,SESN1,0
SPI1,NFIA,0
ELL2,PAFAH1B2,0
MCM6,TAF12,0
EYA2,MTMR6,0
MAML3,IL12A,0
YBX1,WBP1L,0
MED16,SPNS2,0
HIF3A,IL15,0
APBB1,PNO1,0
H1F0,TYROBP,0
APBB1,EMID1,0
DACH1,DENND1C,0
RUNX2,NKG7,0
PRDM5,CD274,0
MCM5,RNF38,0
PML,SLCO3A1,0
EPOR,EIF1AD,0
PGR,ARHGAP15,0
TLE2,TTF2,0
YBX1,H2-OB,0
H1F0,CDK17,0
H1F0,HMGB2,0
ETS1,ELOVL6,0
HDAC11,PECAM1,0
VDR,YOD1,0
PGR,PWWP3A,0
APBB1,CTSC,0
ZBTB38,CYBC1,0
ELL2,EPAS1,0
HIST1H1C,ZFP467,0
BTG2,VAV3,0
HDAC11,OAT,0
CTR9,MAML3,0
NUPR1,ABLIM1,0
NDN,ELOVL5,0
RORA,MAPK11,0
ELL2,TRMT6,0
GFI1B,ATP13A2,0
VDR,ARHGEF3,0
ARNTL,LDB2,0
IRF7,QARS,0
SATB1,PIP4K2A,0
NFE2,BCLAF3,0
RORC,TES,0
TRPS1,SATB1,0
VDR,VAV1,0
RPS6KA5,BIRC3,0
KLF8,CDCA4,0
CLOCK,CHRNB1,0
JUN,CNN3,0
CREB5,GNG11,0
NOTCH1,P2RX1,0
RORA,ZDHHC17,0
HLF,GFI1B,0
H1F0,HIST1H1C,0
BTG2,CD48,0
ZFP111,COQ8A,0
HDAC7,1600014C10RIK,0
TSC22D3,APLP2,0
MCM6,PBX3,0
RARB,SELENBP1,0
EGR1,EPAS1,0
MCM6,FECH,0
VEZF1,SLC35B4,0
HLF,4833407H14RIK,0
GFI1B,MAP2K1,0
HDAC7,CSF3R,0
PHC1,RHOF,0
PBX1,RAI14,0
PA2G4,SNAP23,0
NFKB1,SLC37A1,0
SPO11,IGKC,0
AEBP1,ARHGEF3,0
PML,EFTUD2,0
PRDM5,NUDT19,0
TLE2,EIF1AD,0
MEF2A,HDAC11,0
PHC1,LAX1,0
YBX1,MYO1F,0
MAPK11,HDAC11,0
MEIS1,RAD51,0
EGR1,MIS18BP1,0
GFI1B,DEF8,0
H1F0,BC005561,0
SOX6,MAP2K1,0
SPI1,NFKBIA,0
ZKSCAN4,ARL8B,0
SPI1,EPAS1,0
BTG2,FLNA,0
SLA2,WLS,0
ELL2,GYPC,0
RORA,SERPINF1,0
KLF10,GPR65,0
SOX18,IGHM,0
NR3C2,PDZK1IP1,0
ETS1,ABHD4,0
PRDM5,NT5C3,0
CTR9,UNC93B1,0
EPAS1,NFAM1,0
LZTS1,MIS18BP1,0
SOX6,MIS18BP1,0
CD7,ZMYM3,0
APBB1,MMRN1,0
ID1,SMPDL3A,0
MLLT3,GBP7,0
NFATC1,TFPI,0
MEF2A,CD274,0
HNRNPAB,TCF19,0
ZFP467,JUN,0
KLF10,NDOR1,0
MIS18BP1,CYP2J6,0
MEF2A,ZFP111,0
SOX6,STXBP4,0
HDAC7,SUGP2,0
CBX7,OBSL1,0
SPO11,CALCRL,0
PGR,SLC28A2,0
H1F0,ASB13,0
BATF2,USP3,0
ANKRD6,RARB,0
SMARCA2,ITGB7,0
MYCN,SMIM15,0
EYA2,HEXA,0
PBX3,EYA2,0
NFKB1,EYA2,0
AEBP1,TOMM70A,0
MED16,RAB38,0
TEAD2,GIMAP1OS,0
NFKBIA,APBB1,0
APBB1,NDN,0
KLF3,LIG1,0
CREB5,VMAC,0
MAPK12,VAV3,0
HDAC11,MGAT1,0
LDB2,MLLT3,0
RUNX1T1,DCAF4,0
GFI1B,SLC28A2,0
EPAS1,ULK1,0
HNF4A,GSN,0
CENPK,TMBIM1,0
PBX3,ZKSCAN4,0
HDAC11,USP11,0
SOX6,NAPRT,0
KLF6,MYCT1,0
NFAT5,PRKCQ,0
RUNX1T1,HCFC1,0
CLOCK,BIRC3,0
MIS18BP1,RAD51,0
RORA,SLC28A2,0
VEZF1,PGR,0
RORA,RPS6KA5,0
PGR,PREP,0
MCM6,4930555A03RIK,0
APBB1,MAPK11,0
PBX1,GM4951,0
RARB,TAPT1,0
AEBP1,ANKRD6,0
ESR1,GIMAP1,0
XRCC6,PEAR1,0
MCM5,CENPK,0
MCM2,CD48,0
KLF10,SHISA8,0
SOX6,PYGM,0
EGR1,TCF19,0
RUNX2,FOXO1,0
XRCC6,OAS2,0
CENPK,SLC12A6,0
GATA2,GM8995,0
NUPR1,DENND2D,0
MAPK11,DENND2D,0
TSC22D3,DENND2D,0
GATA2,HK3,0
MED16,NCEH1,0
HDAC7,AKNA,0
AEBP1,PEAR1,0
HOXA9,EGR1,0
TLE2,GATA2,0
IKZF1,TRP53INP1,0
IKZF1,H2-AA,0
PA2G4,TCIRG1,0
PML,ANKRD6,0
KLF10,9530082P21RIK,0
NDN,PPIC,0
RUNX2,FGFR1OP,0
PBX3,PEAR1,0
EPOR,SLA2,0
CD7,TCIRG1,0
ZBTB20,MEIS1,0
MEF2A,ENPP4,0
KLF3,GBP2,0
MAML3,SC5D,0
KLF8,GRINA,0
IRF7,TES,0
IKZF1,BATF2,0
SMARCA2,PRPS2,0
MEIS1,RUNX2,0
JUN,FLT3,0
SOX18,SLC6A6,0
NFKBIA,CTR9,0
VEZF1,PSEN1,0
ZFP111,GM1966,0
NFIA,OAT,0
MEF2C,IL12A,0
ELF1,MCM5,0
MIS18BP1,SMIM15,0
TLR4,MSMO1,0
ELL2,SPO11,0
BATF2,HNRNPAB,0
HNF4A,PSTPIP1,0
EYA2,9030619P08RIK,0
REL,ITGAL,0
NAP1L3,HIF3A,0
RPS6KA5,RUNX2,0
APBB1,TIE1,0
TAF12,ARNTL,0
JUN,TAF12,0
ZBTB20,TFEC,0
TLR4,BATF2,0
HIF3A,TPST2,0
MEF2A,4833439L19RIK,0
PBX3,PLA2G4A,0
TCF19,SSH3,0
FOXO1,RFTN1,0
TRPS1,SHISA8,0
MECOM,ETS1,0
PA2G4,PWWP3A,0
NFATC1,SLC37A1,0
KLF3,TBXA2R,0
REL,NAIP5,0
MCM5,TOP3B,0
ELL2,IDH1,0
RUNX1T1,AKAP8L,0
MCM7,TRMT6,0
ARNTL,RBL2,0
GATA2,CD74,0
TRPS1,CYBC1,0
CREB5,ACOX1,0
NFAT5,PRDM16,0
HLF,DUSP5,0
PA2G4,CD53,0
ESR1,SLA,0
LDB2,MAML3,0
KLF3,ITSN1,0
ANKRD6,SLC7A4,0
ARID3B,TRPS1,0
RORA,ART4,0
NFKBIA,PGLYRP2,0
IRF6,BCLAF3,0
PGR,PHC1,0
NOTCH1,HDAC11,0
RPS6KA5,CD52,0
MCM5,SC5D,0
NDN,RBL2,0
ELF1,TSC22D3,0
SOX6,IRAK3,0
ETS1,TNFRSF13B,0
IRF7,PRKCQ,0
SPO11,KLF6,0
VDR,SELENBP1,0
PA2G4,PLA2G4A,0
KLF6,CHRNB1,0
CTR9,ITGAL,0
MAPK12,DPP4,0
MLLT3,SPNS2,0
ESR1,POR,0
HDAC7,IIGP1,0
PML,RPA2,0
PGR,NR3C2,0
MECOM,GMFB,0
ID1,KLF3,0
ETS1,H1F0,0
TEAD2,AP1G2,0
ZFP111,WFDC17,0
FOXO1,MIS18BP1,0
AEBP1,ALDOC,0
NR3C2,FUT8,0
GFI1B,MUC13,0
MYC,GIMAP1,0
RBL2,ITGAL,0
LDB2,ELOVL5,0
RORC,KLF6,0
HNRNPAB,TIMM50,0
PRDM5,ZMIZ1,0
AEBP1,MPL,0
SOX18,MCM2,0
MCM4,FUCA2,0
NFKB1,PRIM1,0
SATB1,PBX3,0
HCFC1,ZKSCAN4,0
NFAT5,ANO10,0
TLR4,CCL4,0
PBX1,MAP4K2,0
SATB1,GM20559,0
H1F0,SUGP2,0
TLR4,EFTUD2,0
BATF2,TRMT6,0
NFE2,CASP2,0
TSC22D3,TREML2,0
NFKB1,PYGM,0
TSC22D3,SHISA8,0
HIST1H1C,ROBO4,0
SPI1,MORC3,0
APBB1,CNP,0
PA2G4,RHOF,0
EGR1,ADSSL1,0
APBB1,CTSL,0
RORC,ZFP367,0
THRB,ZMIZ1,0
HDAC11,DOCK11,0
MED16,TGM2,0
MEF2A,TAF12,0
ANKRD6,PDZK1IP1,0
ANKRD6,TBC1D5,0
MCM4,TRPC6,0
ELF1,SNAP47,0
MAPK11,TAF12,0
MCM6,B4GALT4,0
MYC,ARHGAP18,0
ID1,AKNA,0
HMGB2,MCTP1,0
MAML3,ITGAL,0
GFI1B,SPNS2,0
MEF2C,PRODH,0
TAF12,NDRG3,0
HDAC7,TMEM123,0
GFI1B,ZDHHC17,0
TEAD2,MSMO1,0
APBB1,SGPL1,0
ETS1,QARS,0
HIST1H1C,MAMDC2,0
CLOCK,HEATR5A,0
MAPK11,APOE,0
H1F0,MYC,0
NFKB1,PAFAH2,0
ELL2,CISH,0
HCFC1,PACSIN2,0
KLF6,MN1,0
NOTCH1,LAX1,0
MEF2A,DOK2,0
MCM5,H2-OB,0
HNF4A,MECOM,0
HCFC1,PAQR7,0
EYA2,PRDM16,0
BTG2,GPRASP1,0
REL,CTSF,0
EGR1,ADGRG3,0
NFIA,PAQR5,0
YBX1,PWWP3A,0
HDAC7,RBM18,0
IRF7,WBP1L,0
MCM2,HEXA,0
RUNX2,STARD4,0
MAML3,HEATR5A,0
TLE2,RASSF5,0
MED16,RNF141,0
TTF2,H2-AA,0
PRDM16,SYK,0
KLF3,CISH,0
E2F8,DENND1C,0
RAD51,UAP1L1,0
MYC,CERS4,0
DACH1,PYGL,0
CBFB,PROCR,0
RAI14,PML,0
RBL2,MCM2,0
TRIB3,MAP4K2,0
MEIS1,PLPPR3,0
NDN,PQLC1,0
SOX18,IL15RA,0
SPI1,PGM1,0
LDB2,CD48,0
HNRNPAB,RORA,0
ANKRD6,TMEM206,0
KLF10,SLFN8,0
SPI1,MCM7,0
KLF10,ZFR,0
IRF8,STARD4,0
PRDM5,CASP2,0
GATA2,LDB2,0
MIS18BP1,LONP2,0
KLF10,LRRFIP1,0
HIST1H1C,IL17RA,0
PRDM5,MAPK11,0
HMGB2,HDAC11,0
TAF12,MECOM,0
NFKB1,IRAK3,0
HDAC11,XRCC6,0
IKZF1,PGM1,0
CBX7,ZFP945,0
NOTCH1,SGPL1,0
YBX1,ARHGAP18,0
CLOCK,MLLT3,0
MCM2,TREML2,0
HCFC1,FNDC3A,0
HNF4A,GIMAP5,0
NFKB1,CD9,0
MYC,CD69,0
PA2G4,GIMAP5,0
VDR,TAPT1,0
NR3C2,SHISA8,0
ID1,SPNS2,0
TLR4,METTL7A1,0
THRB,NEAT1,0
MECOM,ITM2A,0
TLR4,ZFP467,0
KLF6,ABCG2,0
LDB2,SGMS1,0
HDAC11,IRAK3,0
CD7,DDX4,0
NFIA,CISH,0
RARB,MYO1F,0
NR3C2,RNASE6,0
ZFP111,ZBTB38,0
MIS18BP1,SESN1,0
RUNX2,CBX5,0
IRF6,TMEM206,0
RPS6KA5,RCN2,0
MYC,PQLC1,0
MCM4,TINAGL1,0
SOX18,NFIA,0
ANKRD6,IL4RA,0
DACH1,RPS6KA5,0
ELF1,HMGB2,0
MCM5,SLC37A1,0
H1F0,RUNX1T1,0
NOTCH1,NCEH1,0
ZFP111,RASSF5,0
TSC22D3,ARHGAP27,0
ETS1,PRKCQ,0
KLF10,PLA2G4A,0
LDB2,RNF125,0
CD7,MSH6,0
HDAC7,BTK,0
EPAS1,MAP2K1,0
CBX7,SH2D3C,0
NAP1L3,GPRASP1,0
RUNX1T1,IMPACT,0
EPAS1,DNAJC9,0
RAI14,9030619P08RIK,0
