TF,Target,Label
MEIS1,MTMR6,1
IKZF1,SERPINB1A,1
ESR1,ID1,1
CBFB,SLC25A37,1
IKZF1,TIPIN,1
JUN,ARL11,1
JUN,UNC93B1,1
RAD51,OASL1,1
ESR1,SDSL,1
MYC,CPQ,1
CBX7,SDC4,1
RAG2,FDFT1,1
MEF2C,MEF2A,1
IRF8,PML,1
MEIS1,PTGS1,1
CBFB,TBC1D5,1
IKZF1,UBASH3A,1
MEIS1,CTLA2B,1
IKZF1,SNN,1
RAG2,ALS2CL,1
CBFB,GCLM,1
MEIS1,KCTD12,1
IRF8,CDCA4,1
HCFC1,MSMO1,1
SATB1,CDC42EP4,1
RAG2,GSTM5,1
MYC,METTL7A1,1
ETS1,ANKRD6,1
IKZF1,TM6SF1,1
GFI1B,MYCT1,1
CBFB,CTSB,1
GATA2,SPNS2,1
ETS1,TMEM206,1
SATB1,EIF3G,1
RAG2,KDM7A,1
NOTCH1,FECH,1
RAG2,RAI14,1
MYC,SNAP23,1
HCFC1,BTG2,1
ELF1,GPR65,1
ELF1,HSPH1,1
ETS1,COPB1,1
MEIS1,WBP1L,1
SATB1,ORC6,1
GATA2,GEM,1
ESR1,ZNRF2,1
MEIS1,CCNA2,1
CBX7,ASB13,1
HCFC1,MLLT3,1
GATA2,F2R,1
MEIS1,SDF2L1,1
JUN,PACSIN2,1
ESR1,ZFP945,1
MYC,LY9,1
JUN,ARID3B,1
IKZF1,SPC24,1
SATB1,SFXN1,1
HCFC1,PRPS2,1
SPI1,STOM,1
ESR1,METTL7A1,1
ETS1,PAQR7,1
GFI1B,REL,1
IKZF1,CYP2J6,1
CBFB,CD69,1
ELF1,NDOR1,1
CBFB,FGD2,1
MYC,USP42,1
ESR1,CDT1,1
HCFC1,DIP2B,1
GATA2,S1PR1,1
ELF1,ABHD17B,1
ESR1,SNAP23,1
NOTCH1,TBXA2R,1
SATB1,BIRC3,1
SPI1,DEF8,1
NOTCH1,MAD2L1,1
GFI1B,TNPO1,1
ELF1,CLDN12,1
JUN,IL4RA,1
MEIS1,TXNIP,1
CBFB,NAGA,1
IKZF1,PLA2G4A,1
ELF1,RUNX2,1
ESR1,PHKB,1
SPI1,MTMR6,1
IKZF1,CYFIP2,1
IKZF1,MIS18BP1,1
ESR1,PLBD2,1
ESR1,TFRC,1
MEIS1,SERP1,1
JUN,ESR1,1
MEIS1,SLC35A5,1
MEIS1,AKAP8L,1
SPI1,TOP2A,1
CBFB,SGPL1,1
IKZF1,UBE2C,1
GATA2,RIPOR2,1
MYC,ZMIZ1,1
IRF8,CCL3,1
SATB1,CCR7,1
JUN,TGTP2,1
GATA2,NUPR1,1
IKZF1,SELPLG,1
SPI1,MAN1A,1
JUN,CTR9,1
JUN,PKD2,1
RAG2,1700017B05RIK,1
HCFC1,TMEM147,1
SPI1,PTGS1,1
SPI1,CTLA2B,1
ESR1,LRP12,1
MEIS1,4833439L19RIK,1
CBFB,FPGT,1
SATB1,VSIR,1
SATB1,PRKCH,1
IKZF1,THEMIS2,1
SPI1,MYCN,1
JUN,MED16,1
MYC,MAML3,1
MYC,CKAP5,1
ESR1,NASP,1
MEIS1,ANKRD44,1
SPI1,NAPRT,1
HCFC1,RAMP1,1
HCFC1,SLC22A3,1
RAG2,DEF8,1
MYC,CAPG,1
SPI1,WBP1L,1
CBX7,DHRS3,1
CBFB,SARAF,1
GFI1B,MEF2A,1
GFI1B,TYMS,1
ESR1,LYN,1
RAG2,PLAC8,1
MEIS1,MYO1F,1
ESR1,WLS,1
SPI1,CCNA2,1
IRF8,LONP2,1
JUN,GMIP,1
GFI1B,USP42,1
GATA2,SYK,1
CBX7,MAML3,1
SPI1,SDF2L1,1
HCFC1,KLHDC8B,1
JUN,MOGS,1
MYC,NRROS,1
HCFC1,EIF3A,1
NOTCH1,CYP4V3,1
RAG2,TOP2A,1
IKZF1,BATF2,1
ESR1,PTGER4,1
ELF1,REL,1
MYC,GSN,1
NOTCH1,EZR,1
MYC,RNF213,1
RAG2,P2RY14,1
ESR1,PIK3IP1,1
HCFC1,ACSS1,1
SPI1,LGALS3BP,1
ETS1,GBP9,1
CBX7,MAPK12,1
ETS1,FAM76B,1
ETS1,DOCK10,1
MYC,FBXO30,1
SATB1,MORC3,1
ETS1,SSH2,1
MEIS1,KLF6,1
ETS1,POR,1
IKZF1,HIF3A,1
MYC,GFI1B,1
CBFB,CCNG2,1
RAG2,KCTD12,1
IRF8,KIF20B,1
ETS1,TSPAN3,1
CBFB,LRRC8C,1
HCFC1,ARL6IP6,1
JUN,DOCK11,1
RAG2,MYCN,1
MYC,CENPK,1
CBFB,LDHD,1
GATA2,SSH2,1
GATA2,POR,1
CBFB,CEP70,1
HCFC1,MBNL3,1
SPI1,SERP1,1
RAG2,NAPRT,1
SPI1,SLC35A5,1
GFI1B,HEXA,1
IKZF1,TXNDC11,1
ETS1,PLXNC1,1
SPI1,AKAP8L,1
HCFC1,EBI3,1
RAG2,WBP1L,1
ELF1,CDT1,1
IKZF1,IFI27,1
ESR1,RNF213,1
HCFC1,ID1,1
SATB1,MLLT3,1
MEIS1,CKAP2L,1
GATA2,SOCS2,1
SPI1,ITGAL,1
SPI1,TRMT6,1
JUN,SLC18A1,1
RAG2,SDF2L1,1
RPA2,CCL3,1
ETS1,DTL,1
MYC,SLC26A11,1
SATB1,KIF22,1
IRF8,OSGIN1,1
NOTCH1,TMEM206,1
ESR1,PRMT9,1
ESR1,TIMP2,1
JUN,ITPR1,1
CBFB,UNC119B,1
GATA2,DTL,1
SPI1,4833439L19RIK,1
CBX7,RORA,1
ELF1,LY9,1
MYC,RDH10,1
SPI1,ANKRD44,1
ESR1,PRODH,1
MYC,NFATC1,1
SPI1,BAZ2B,1
IKZF1,SLC35B4,1
MYC,SULT1A1,1
CBX7,POLD1,1
CBX7,ZFP467,1
CBFB,PLCB2,1
CBX7,THBS1,1
ELF1,USP42,1
JUN,IRF6,1
SPI1,DCK,1
HCFC1,RCN2,1
SPI1,CTNNAL1,1
MYC,RNF122,1
MEIS1,TES,1
SPI1,MYO1F,1
CBFB,PGLYRP2,1
IKZF1,CD53,1
CBFB,TAF12,1
MYC,CSAD,1
RAG2,SERP1,1
JUN,AEBP1,1
SPI1,CRYZ,1
MYC,ZDHHC17,1
IKZF1,IL15RA,1
JUN,H1F0,1
ESR1,NUDT19,1
CBFB,SNX10,1
IKZF1,NCEH1,1
HCFC1,NDRG2,1
ESR1,PRKCD,1
CBX7,SUGP2,1
SATB1,GPR65,1
SATB1,HSPH1,1
MYC,HMGB2,1
ELF1,ENG,1
ETS1,UBE2E2,1
ETS1,HEATR5A,1
GATA2,SORL1,1
RAG2,4833439L19RIK,1
HCFC1,ZKSCAN4,1
ETS1,ITGB7,1
GATA2,IL4RA,1
IRF8,TLR4,1
ETS1,ANGPT1,1
ESR1,RNF122,1
MYC,PDGFRB,1
MEIS1,PGM1,1
MEIS1,CD68,1
RAG2,ANKRD44,1
GATA2,HEATR5A,1
GFI1B,SLC26A11,1
SPI1,ART4,1
RAG2,BAZ2B,1
RAG2,MGAT5,1
IKZF1,BICD1,1
JUN,CKS1B,1
HCFC1,PLBD2,1
HCFC1,TFRC,1
SATB1,BLNK,1
GATA2,CD63,1
SATB1,NDOR1,1
RAG2,CTNNAL1,1
SPI1,CERS5,1
RAG2,MYO1F,1
SPI1,FCGRT,1
ESR1,MAST3,1
ELF1,CAPG,1
MEIS1,TSC22D3,1
ESR1,HMGB2,1
GFI1B,INSL6,1
IKZF1,NFIA,1
IKZF1,1600014C10RIK,1
IRF8,SLFN10-PS,1
ETS1,PRSS57,1
HCFC1,TYROBP,1
ESR1,KAZALD1,1
ETS1,KPNA3,1
SATB1,RGCC,1
ELF1,NRROS,1
JUN,MSMO1,1
ESR1,PSMC4,1
GFI1B,ZDHHC17,1
ELF1,GSN,1
HCFC1,ZFP61,1
MEIS1,ANXA5,1
ELF1,RNF213,1
CBX7,SYTL4,1
RAG2,KLF6,1
MYC,CBX7,1
ESR1,PDE7A,1
JUN,SERPINA3F,1
GFI1B,VAV3,1
SPI1,H2-DMA,1
MEIS1,RAB37,1
MEIS1,CHRNB1,1
GATA2,ACOT11,1
IKZF1,INPP1,1
RAG2,ART4,1
FOXO1,SSH2,1
GFI1B,RTP4,1
GATA2,GGT5,1
GATA2,MOGS,1
JUN,MLLT3,1
ELF1,CENPK,1
HCFC1,SC5D,1
CBFB,SH2D5,1
SPI1,IRF8,1
MEIS1,CSF2RB,1
RAG2,CERS5,1
IRF8,CD244A,1
NOTCH1,SSH2,1
JUN,PHC1,1
RAG2,CKAP2L,1
JUN,MMP2,1
CBFB,GGTA1,1
RAG2,KBTBD11,1
MYC,KIF23,1
CBFB,RARB,1
ETS1,CD86,1
MYC,UQCRFS1,1
MEIS1,NUPR1,1
JUN,DIP2B,1
MEIS1,SLBP,1
ELF1,TCIRG1,1
ESR1,NDRG3,1
ELF1,SLC26A11,1
MYC,MAPKAPK3,1
SPI1,DOK2,1
SPI1,CD68,1
IKZF1,NEDD9,1
SPI1,PGM1,1
MYC,ZFP248,1
JUN,ADSSL1,1
JUN,APOE,1
ETS1,TSPAN14,1
GFI1B,CD33,1
CBFB,CALHM2,1
MYC,FAM111A,1
HCFC1,TGFBR1,1
IKZF1,PAQR5,1
CBFB,IDH1,1
ETS1,GBP5,1
HCFC1,SPNS3,1
RAG2,LIG1,1
MYC,RNASE6,1
JUN,PLEKHA1,1
ELF1,RDH10,1
JUN,FCHO2,1
GATA2,NPC1,1
IKZF1,PDE4B,1
RAG2,TES,1
IKZF1,LACTB,1
MYC,RUNX1T1,1
MEIS1,CSGALNACT1,1
SATB1,ZNRF2,1
SPI1,TSC22D3,1
GATA2,APBB1,1
HCFC1,ACOX1,1
SATB1,CPQ,1
IKZF1,SMARCA2,1
IKZF1,SPI1,1
CBX7,FDFT1,1
HCFC1,TESPA1,1
SATB1,ZFP945,1
SATB1,MNDAL,1
ESR1,TNFAIP2,1
CBX7,ALS2CL,1
SATB1,ST8SIA4,1
ETS1,IFT88,1
IKZF1,MCM7,1
ETS1,CST7,1
ETS1,UBASH3A,1
JUN,RCSD1,1
CBFB,LCP2,1
ESR1,MAPKAPK3,1
IRF8,ZFP111,1
NOTCH1,PACSIN2,1
SATB1,METTL7A1,1
HCFC1,FADS1,1
HCFC1,PRMT9,1
MEIS1,MUC13,1
ESR1,MTCH2,1
GATA2,IFT88,1
CBFB,IER2,1
SPI1,ANXA5,1
MEIS1,TAPT1,1
SATB1,CDT1,1
ETS1,CTPS,1
SPI1,UBXN11,1
MEIS1,TMEM14C,1
HCFC1,PRODH,1
HCFC1,STK17B,1
SPI1,RAB37,1
SPI1,S1PR1,1
MEIS1,TOMM70A,1
ETS1,LGALS1,1
FOXO1,IL4RA,1
RAG2,LDLR,1
SATB1,PHKB,1
NOTCH1,SORL1,1
ETS1,GIMAP8,1
MYC,CDK17,1
JUN,KLHDC8B,1
GATA2,H1F0,1
MEIS1,TRIB3,1
GATA2,RASA4,1
JUN,EIF3A,1
MYC,MYO5A,1
SPI1,CSF2RB,1
IKZF1,TINAGL1,1
MYC,NUP88,1
GATA2,YBX1,1
CBFB,ARPP21,1
SPI1,PARD3B,1
SATB1,CDK19,1
IKZF1,IFI203,1
RAG2,CASTOR1,1
CBFB,CDCA5,1
MYC,B230219D22RIK,1
RAG2,RASSF2,1
HCFC1,PRKCD,1
RAG2,F2R,1
IKZF1,IMPACT,1
SATB1,LRP12,1
CBFB,KLF10,1
JUN,ARL6IP6,1
JUN,SATB1,1
ETS1,PANX1,1
HCFC1,RAB38,1
RAG2,ANXA5,1
RAG2,SLC2A3,1
JUN,PROCR,1
CBFB,RFTN1,1
ETS1,ZFP62,1
ESR1,DDX39,1
RAG2,UBXN11,1
HCFC1,CTSC,1
JUN,EBI3,1
RAG2,RAB37,1
GATA2,ZFP62,1
RAG2,CHRNB1,1
JUN,PDLIM5,1
JUN,ID1,1
ELF1,CBX7,1
NOTCH1,KPNA3,1
HCFC1,PRC1,1
SATB1,SC5D,1
GATA2,CASP12,1
MEIS1,HDAC11,1
HCFC1,MAST3,1
RAG2,CSF2RB,1
SPI1,UBA7,1
ESR1,PARP8,1
MYC,EXOC3L,1
ETS1,GAS2L3,1
ESR1,ITGB5,1
GFI1B,SH2D3C,1
CBFB,SLC43A2,1
SATB1,RNF141,1
IKZF1,DHFR,1
ESR1,SESN1,1
HCFC1,TMEM268,1
MYC,ANXA2,1
ESR1,EFTUD2,1
SPI1,MUC13,1
JUN,NCAPG2,1
RAG2,NUPR1,1
IRF8,ENPP4,1
SPI1,TAPT1,1
NOTCH1,XPC,1
MEIS1,RGL1,1
RAG2,SLBP,1
RAD51,PHKB,1
HCFC1,PSMC4,1
SPI1,TMEM14C,1
IKZF1,ADORA2A,1
GATA2,BTG2,1
ELF1,UQCRFS1,1
NOTCH1,RORC,1
JUN,RCN2,1
HCFC1,PDE7A,1
MYC,POLA2,1
MEIS1,IL4RA,1
ESR1,MYC,1
ESR1,ARHGEF3,1
SPI1,TFEC,1
MYC,BC005561,1
ELF1,MAPKAPK3,1
MEIS1,ESR1,1
RAG2,ZC2HC1A,1
IKZF1,ARNTL,1
IKZF1,MCTP1,1
SPI1,TRIB3,1
JUN,ZNRF2,1
GATA2,MMP2,1
HCFC1,SLC37A1,1
FOXO1,NPC1,1
IKZF1,ARFGEF2,1
SATB1,GSN,1
IKZF1,ICA1,1
JUN,ZFP945,1
SPI1,ARL11,1
JUN,NDRG2,1
CBFB,SNAP47,1
NOTCH1,TSPAN14,1
GATA2,DIP2B,1
RAG2,RRAS,1
ESR1,SGCE,1
CBFB,RASAL3,1
RAG2,UBA7,1
MYC,RRM2,1
ETS1,FIGNL1,1
CBX7,KCTD12,1
ETS1,HIF3A,1
CBFB,NGLY1,1
CBFB,TRIM59,1
RAG2,MEIS1,1
SATB1,CENPK,1
ESR1,PA2G4,1
HCFC1,CENPA,1
ESR1,POLA2,1
MEIS1,RAD51,1
MYC,INSIG1,1
MYC,CYBC1,1
ESR1,GP9,1
SPI1,CYC1,1
GFI1B,DEF8,1
RAG2,TMEM14C,1
JUN,ALDH1A1,1
MYC,SAT1,1
ESR1,SLC39A8,1
GFI1B,MTMR6,1
IKZF1,FUT8,1
JUN,PLBD2,1
CBFB,TPM4,1
IKZF1,OTULINL,1
NOTCH1,IFT88,1
MYC,BACE1,1
SATB1,TCIRG1,1
IKZF1,RASSF5,1
ESR1,LGALS9,1
CBX7,SDF2L1,1
MEIS1,GMIP,1
CBX7,FAM171A1,1
MEIS1,ACOT11,1
RAG2,TRIB3,1
GATA2,TMEM147,1
IKZF1,PPM1G,1
CBFB,SLC18A2,1
CBFB,RALGPS1,1
IKZF1,TGM2,1
MYC,HEBP1,1
NOTCH1,GNG11,1
CBFB,DUSP6,1
ESR1,AURKA,1
SPI1,SLC7A4,1
JUN,TYROBP,1
IRF8,BIRC5,1
RAG2,ARL11,1
ESR1,MGAT1,1
HCFC1,TNFAIP2,1
RAG2,UNC93B1,1
FOXO1,GIMAP8,1
SATB1,RDH10,1
IKZF1,IFI209,1
ELF1,NUP88,1
ESR1,THRB,1
SPI1,RGL1,1
GFI1B,KCTD12,1
SATB1,NFATC1,1
ELF1,EIF1AD,1
ESR1,MPRIP,1
CBX7,TMEM246,1
RAG2,TMOD3,1
ESR1,SAT1,1
JUN,MAML2,1
MYC,SAMSN1,1
CBX7,TXNIP,1
GATA2,IFI27L2A,1
JUN,YOD1,1
ELF1,B230219D22RIK,1
HCFC1,MCM5,1
MYC,BTK,1
IKZF1,PHF8,1
CBX7,AKAP8L,1
JUN,PRDM5,1
GFI1B,WBP1L,1
IKZF1,ELL2,1
CBFB,HAAO,1
JUN,LYN,1
CBFB,CASP2,1
RAG2,MGST2,1
JUN,WLS,1
ETS1,SLC12A6,1
MEIS1,ORC6,1
IKZF1,PLXDC2,1
MYC,FECH,1
ESR1,ZFP422,1
IKZF1,FGD5,1
ESR1,HEBP1,1
SPI1,CD96,1
ESR1,ERP29,1
MYC,PSEN1,1
HCFC1,PGM2L1,1
GATA2,ACSS1,1
GFI1B,SDF2L1,1
MYC,ME2,1
ETS1,CDK6,1
IKZF1,PRKG1,1
SPI1,PPT1,1
ESR1,S100A6,1
GFI1B,INSIG1,1
RAG2,SSTR2,1
JUN,PTGER4,1
MYC,CDC7,1
CBFB,SZT2,1
HCFC1,CAD,1
RAG2,HDAC11,1
IKZF1,RAD51AP1,1
JUN,PIK3IP1,1
SATB1,HMGB2,1
CBFB,ZFR,1
MEIS1,APBB1,1
ESR1,PSTPIP1,1
MYC,PRKCQ,1
CBFB,DPP4,1
ESR1,CKAP2,1
SATB1,OAS2,1
CBFB,PKN3,1
HCFC1,PLIN2,1
CBFB,ATP8B4,1
GATA2,ARL6IP6,1
SATB1,KAZALD1,1
CBFB,TMBIM1,1
GATA2,SLA2,1
JUN,GDF3,1
SPI1,RAD51,1
SPI1,MED16,1
CBFB,RNF114,1
RAG2,RGL1,1
CBX7,MGAT5,1
JUN,TGFBR1,1
JUN,IL18RAP,1
GFI1B,TXNIP,1
CBFB,PEAR1,1
GATA2,ELOVL6,1
GATA2,PDLIM5,1
ETS1,MEF2C,1
IKZF1,TRPV2,1
MYC,TBXA2R,1
GFI1B,SLC35A5,1
MEIS1,TEX10,1
RAG2,IL4RA,1
MYC,MAD2L1,1
NOTCH1,GAS2L3,1
IKZF1,PLD4,1
GATA2,STXBP4,1
MYC,PBX1,1
RAG2,ESR1,1
ESR1,VAMP1,1
JUN,ACOX1,1
MEIS1,AEBP1,1
JUN,TESPA1,1
ESR1,PRKCQ,1
SATB1,ARHGAP18,1
ELF1,POLA2,1
GFI1B,ITGAL,1
ESR1,TMEM176A,1
GATA2,BDH2,1
IKZF1,RBM18,1
HCFC1,CAPN5,1
GATA2,NCAPG2,1
MYC,NPR2,1
MYC,ARHGAP27,1
IRF8,USP3,1
GATA2,SQOR,1
SATB1,ENDOD1,1
RAG2,TGTP2,1
ETS1,RNF125,1
JUN,FADS1,1
JUN,PRMT9,1
RAG2,CTR9,1
JUN,TIMP2,1
SPI1,PRR5,1
GATA2,ARHGEF18,1
HCFC1,EFTUD2,1
GATA2,RNF125,1
SATB1,NDRG3,1
ESR1,EGR1,1
JUN,PRODH,1
CBFB,OTUB2,1
GFI1B,BAZ2B,1
SPI1,DOCK11,1
RAG2,MED16,1
IKZF1,LAX1,1
CBFB,EIF2S1,1
ELF1,RRM2,1
GATA2,RUBCNL,1
GATA2,WDSUB1,1
MYC,COL4A2,1
HCFC1,CREG1,1
CBFB,FRRS1,1
IKZF1,CDC6,1
SPI1,ORC6,1
ESR1,TTC39B,1
MYC,RMND5B,1
GATA2,KNSTRN,1
ELF1,INSIG1,1
ELF1,CYBC1,1
MEIS1,CKS1B,1
SPI1,NPC1,1
CBX7,KBTBD11,1
MEIS1,PGRMC1,1
CBFB,GIMAP6,1
ESR1,NPR2,1
ELF1,SAT1,1
RAG2,ACOT11,1
JUN,NUDT19,1
IRF8,DEK,1
SPI1,SLC18A1,1
SPI1,SFXN1,1
IKZF1,CKS2,1
SPI1,APBB1,1
CBFB,BIRC5,1
IKZF1,SMIM15,1
ESR1,ARL8B,1
MYC,CCRL2,1
ESR1,PTP4A3,1
CBFB,GLB1,1
FOXO1,TMEM147,1
GATA2,HELLS,1
IKZF1,CD69,1
JUN,SLC28A2,1
MYC,CYP4V3,1
SPI1,SLC6A6,1
SPI1,ITPR1,1
ESR1,CCDC112,1
SATB1,MAPKAPK3,1
GFI1B,MAD2L1,1
ESR1,CALCRL,1
SATB1,TREML2,1
ETS1,NEDD9,1
MEIS1,MSMO1,1
SATB1,FAM111A,1
ELF1,CD300A,1
IKZF1,B4GALT4,1
GATA2,ALDH1A1,1
SATB1,RNASE6,1
ESR1,RMND5B,1
JUN,CTSC,1
CBX7,TES,1
GFI1B,ART4,1
IKZF1,IGFBP4,1
RAG2,DOCK11,1
ESR1,NFKB1,1
CBX7,CYP4V3,1
SPI1,IRF6,1
ETS1,NT5C3,1
HCFC1,SLC39A8,1
SPI1,RAB27B,1
ESR1,CERS4,1
ELF1,SAMSN1,1
JUN,PRC1,1
IKZF1,SGPL1,1
SPI1,AEBP1,1
MYC,CORO2B,1
GATA2,NFAM1,1
ETS1,SMARCA2,1
GFI1B,CKAP2L,1
MEIS1,MLLT3,1
JUN,MAST3,1
SPI1,CCR7,1
ETS1,PAFAH2,1
JUN,YBX3,1
GATA2,TYROBP,1
RAG2,NPC1,1
ETS1,MCM7,1
ESR1,EPB41L4B,1
ESR1,EZR,1
CBX7,GATA2,1
FOXO1,ACSS1,1
ETS1,ELF1,1
HCFC1,AURKA,1
GATA2,HDGFL3,1
GATA2,PAFAH2,1
RAG2,SLC18A1,1
CBFB,TRPS1,1
MYC,SPNS2,1
JUN,KAZALD1,1
JUN,RAB11FIP3,1
RAG2,APBB1,1
HCFC1,MGAT1,1
MYC,ANKRD6,1
ELF1,ME2,1
SPI1,VSIR,1
GATA2,ELF1,1
RAG2,SLC6A6,1
CBFB,H2AFX,1
MYC,IL7R,1
IKZF1,ITGA5,1
IKZF1,F2RL3,1
MYC,TMEM206,1
CBFB,PNO1,1
SPI1,DCAF4,1
SPI1,GCNT1,1
JUN,PDE7A,1
ETS1,TMEM37,1
IKZF1,FGGY,1
MYC,COPB1,1
IKZF1,NAIP5,1
GFI1B,TES,1
IRF8,PTGS1,1
JUN,C1QTNF12,1
SPI1,CKS1B,1
MEIS1,PLEKHA1,1
RAG2,TEX10,1
JUN,SLC37A1,1
SPI1,PGRMC1,1
SATB1,EIF1AD,1
CBFB,CDC45,1
ETS1,PLIN3,1
CBX7,GEM,1
JUN,SLC29A1,1
HCFC1,ZFP422,1
GATA2,PTGER4,1
GATA2,PIK3IP1,1
ETS1,ULK1,1
CBX7,RASSF2,1
CBFB,SLC12A2,1
IKZF1,GPRASP1,1
CBX7,F2R,1
CBFB,RNF13,1
IKZF1,PML,1
HCFC1,SP100,1
NOTCH1,PDLIM5,1
GATA2,PLIN3,1
GATA2,NFE2,1
RAG2,H1F0,1
MEIS1,DUSP5,1
NOTCH1,STXBP4,1
IKZF1,CDCA4,1
SPI1,MORC3,1
SPI1,RHOF,1
JUN,CENPA,1
HCFC1,ICE1,1
HCFC1,CKAP2,1
CBFB,PREP,1
ESR1,ASNS,1
ESR1,COPB1,1
GATA2,SPNS3,1
CBFB,NLRC3,1
CBX7,S1PR1,1
SPI1,SERPINA3F,1
GFI1B,LDLR,1
HCFC1,PRIM2,1
MYC,RIPOR2,1
MEIS1,SLC22A3,1
MYC,CLEC12A,1
SPI1,STXBP1,1
CBFB,AP1G2,1
GATA2,ACOX1,1
FOXO1,WDSUB1,1
GATA2,TESPA1,1
SPI1,MLLT3,1
RAG2,CKS1B,1
HCFC1,VAMP1,1
ESR1,DNAJC9,1
IKZF1,SLC16A10,1
ESR1,NUCB2,1
SPI1,BUB1B,1
HCFC1,IL15,1
SPI1,PHC1,1
SPI1,KIF22,1
CBX7,RIPOR2,1
GATA2,FADS1,1
JUN,TNFAIP2,1
MEIS1,CLDN12,1
GFI1B,RASSF2,1
SPI1,PRPS2,1
MEIS1,ACSS1,1
FOXO1,NDRG2,1
ETS1,PPP1R15A,1
HCFC1,SDC1,1
IRF8,ARHGAP15,1
GATA2,PPP1R15A,1
SPI1,PGR,1
CBFB,TMEM123,1
SATB1,PA2G4,1
GATA2,CD52,1
SATB1,BCL2,1
SPI1,ADSSL1,1
MEIS1,ARL6IP6,1
MYC,SYK,1
HCFC1,EGR1,1
SPI1,APOE,1
MEIS1,SLA2,1
ELF1,CYP4V3,1
NOTCH1,ZKSCAN4,1
SPI1,PLEKHA1,1
ESR1,ABCF3,1
SPI1,FCHO2,1
MEIS1,EBI3,1
ESR1,IRAK3,1
ETS1,EVI2A,1
RAG2,BTG2,1
JUN,PGM2L1,1
CBFB,FUT10,1
JUN,ARID5A,1
MYC,TBC1D10C,1
JUN,CTSS,1
HCFC1,CD274,1
IRF8,GSAP,1
RAG2,MLLT3,1
MYC,DOCK10,1
HCFC1,COQ8A,1
SPI1,DUSP5,1
CBX7,MEIS1,1
CBFB,SLC39A13,1
RAG2,PHC1,1
JUN,PLIN2,1
SPI1,RCSD1,1
GFI1B,NUPR1,1
JUN,IL12A,1
IRF8,TMEM173,1
RAG2,PRPS2,1
GATA2,RAB38,1
GATA2,SELENBP1,1
MYC,TSPAN3,1
CBFB,TPST2,1
NOTCH1,NT5C3,1
ETS1,EPOR,1
HCFC1,CALCRL,1
IKZF1,APLP2,1
GATA2,CTSC,1
ETS1,JAK1,1
IKZF1,GPR171,1
ESR1,QARS,1
HCFC1,EXOC6B,1
SATB1,SAT1,1
ESR1,VAMP5,1
JUN,DDX39,1
SPI1,SLC22A3,1
GATA2,EPOR,1
MYC,PLXNC1,1
NOTCH1,PAFAH2,1
RAG2,ADSSL1,1
IKZF1,BCLAF3,1
IKZF1,LONP2,1
CBX7,PPIC,1
ELF1,TMEM206,1
ESR1,GBP9,1
IKZF1,GPR160,1
GFI1B,CSGALNACT1,1
RAG2,PLEKHA1,1
ESR1,FAM76B,1
ESR1,DOCK10,1
RAG2,FCHO2,1
ETS1,TGM2,1
ELF1,COPB1,1
GATA2,TMEM268,1
CBX7,UNC93B1,1
IRF8,CHST11,1
SPI1,CLDN12,1
ETS1,PRKAR2B,1
SPI1,ACSS1,1
MEIS1,ZFP945,1
MYC,OBSL1,1
MEIS1,ST8SIA4,1
CBFB,HCFC2,1
ETS1,IFI209,1
HCFC1,ATAD2,1
FOXO1,PIK3IP1,1
JUN,SESN1,1
CBFB,HJURP,1
ETS1,PTPRE,1
JUN,EFTUD2,1
ETS1,ANO10,1
JUN,ZMYM3,1
