TF,Target,Label
CBFB,NFKBIA,1
SATB1,PAQR7,1
CBX7,H1F0,1
NOTCH1,PPT1,1
CBFB,COPB1,1
JUN,COQ8A,1
SATB1,DNAJC9,1
JUN,STXBP4,1
JUN,ARL8B,1
GATA2,SGMS1,1
JUN,ITGA6,1
SATB1,RBL2,1
GATA2,AKNA,1
GATA2,DEF8,1
JUN,CALCRL,1
GATA2,SPTBN1,1
JUN,SQOR,1
GATA2,SLC35D3,1
CBFB,PAQR7,1
JUN,ARHGEF18,1
CBFB,DNAJC9,1
GATA2,CEP70,1
SATB1,DUSP1,1
SATB1,IL18RAP,1
JUN,CERS4,1
CBFB,RBL2,1
JUN,FCGRT,1
SATB1,HEXA,1
SATB1,DHRS3,1
CBFB,XRCC6,1
SATB1,ACOX1,1
NOTCH1,ASAH1,1
SATB1,TESPA1,1
JUN,ALDOC,1
CBX7,BCL2,1
JUN,SDC4,1
NOTCH1,FDFT1,1
GATA2,EYA2,1
SATB1,LCK,1
GATA2,NAPRT,1
CBX7,MSMO1,1
CBFB,SPNS3,1
CBFB,HEXA,1
GATA2,USP11,1
CBFB,DHRS3,1
JUN,HELLS,1
JUN,MAN2A2,1
JUN,IGTP,1
JUN,DUSP2,1
CBFB,CD9,1
NOTCH1,TIPIN,1
GATA2,PLCB2,1
CBFB,ACOX1,1
JUN,CNP,1
SATB1,STK17B,1
CBFB,TESPA1,1
GATA2,ZBTB38,1
SATB1,FLT3,1
CBX7,MLLT3,1
JUN,RHOH,1
SATB1,DOCK10,1
JUN,ASB13,1
CBFB,FADS1,1
GATA2,MINDY1,1
CBFB,PDK3,1
NOTCH1,NAGA,1
GATA2,ICE1,1
JUN,NFAM1,1
JUN,NT5C3,1
SATB1,NUDT19,1
CBFB,STK17B,1
SATB1,SLC28A2,1
CBX7,ADSSL1,1
JUN,PAFAH2,1
CBFB,FAM76B,1
GATA2,AKAP8L,1
NOTCH1,ZMYM3,1
CBFB,POR,1
NOTCH1,FGFR1OP,1
SATB1,TSPAN6,1
JUN,MEF2A,1
SATB1,CTSC,1
CBFB,NUDT19,1
SATB1,LDHB,1
GATA2,IL15,1
SATB1,PQLC1,1
CBFB,RP2,1
GATA2,4833439L19RIK,1
GATA2,SDC1,1
GATA2,ZFP157,1
SATB1,NCF1,1
GATA2,SLC12A6,1
SATB1,MAST3,1
CBFB,TSPAN6,1
NOTCH1,PRKCH,1
CBFB,CTSC,1
CBFB,LDHB,1
GATA2,STARD4,1
JUN,PLIN3,1
JUN,XRCC6,1
GATA2,HIST1H1C,1
SATB1,UAP1L1,1
GATA2,MYO1F,1
GATA2,ABHD17B,1
SATB1,GIMAP5,1
JUN,HEXA,1
JUN,ABCF3,1
JUN,IRAK3,1
JUN,DHRS3,1
SATB1,RGS2,1
SATB1,ABI1,1
SATB1,NDEL1,1
NOTCH1,CEP70,1
SATB1,SLC37A1,1
SATB1,HEATR5A,1
CBFB,GIMAP5,1
SATB1,GAA,1
NOTCH1,RPA2,1
GATA2,ART4,1
GATA2,MYCT1,1
SATB1,HACD4,1
CBX7,SATB1,1
JUN,QARS,1
CBX7,PROCR,1
NOTCH1,ZFP367,1
CBFB,NDEL1,1
GATA2,IDH1,1
CBFB,SLC37A1,1
JUN,UBE2L6,1
JUN,PPP1R15A,1
CBFB,HEATR5A,1
GATA2,FCGRT,1
JUN,CD52,1
JUN,SHISA8,1
SATB1,PTTG1IP,1
NOTCH1,WBP1L,1
GATA2,INPP1,1
SATB1,KPNA3,1
CBFB,HACD4,1
CBFB,KCTD20,1
CBFB,LTB,1
NOTCH1,TAF12,1
GATA2,LIG1,1
CBX7,VEZF1,1
CBFB,NUBP2,1
GATA2,MAN2A2,1
JUN,RP2,1
GATA2,IGTP,1
CBFB,PTTG1IP,1
NOTCH1,MINDY1,1
JUN,KRT18,1
CBFB,STK10,1
CBX7,GMFB,1
GATA2,CPQ,1
GATA2,ABCG3,1
JUN,TFEC,1
SATB1,MCM5,1
JUN,NEURL3,1
GATA2,ASB13,1
CBX7,EPB41L4B,1
CBX7,PRELID3B,1
CBFB,XPC,1
CBX7,ST8SIA4,1
GATA2,CBFB,1
SATB1,ASAH1,1
SATB1,ARID5A,1
JUN,TMOD3,1
SATB1,CTSS,1
NOTCH1,SLC35B4,1
NOTCH1,IL15,1
CBFB,MCM5,1
NOTCH1,4833439L19RIK,1
JUN,GBP2,1
SATB1,SERPINB9,1
JUN,PRKAR2B,1
CBX7,CTSL,1
JUN,VAV3,1
CBFB,ASAH1,1
GATA2,MEF2A,1
CBFB,ARID5A,1
CBFB,FDFT1,1
SATB1,USP3,1
NOTCH1,NDOR1,1
JUN,RGS2,1
CBFB,TSPAN14,1
GATA2,CCL4,1
CBX7,SPNS2,1
NFAT5,SLC6A6,1
JUN,OCRL,1
JUN,NFAT5,1
CBFB,PLIN2,1
JUN,EPSTI1,1
CBFB,SERPINB9,1
JUN,GAA,1
GATA2,ANXA5,1
GATA2,SLC2A3,1
JUN,IL17RA,1
GATA2,EMCN,1
SATB1,PARP8,1
GATA2,RAB37,1
JUN,HACD4,1
GATA2,ZMIZ1,1
JUN,KCTD20,1
SATB1,GIMAP1,1
SATB1,SESN1,1
SATB1,EFTUD2,1
SATB1,ZMYM3,1
SATB1,FGFR1OP,1
CBFB,GNG11,1
GATA2,RNF141,1
CBFB,CAPN5,1
JUN,PPT1,1
CBFB,PARP8,1
CBFB,GIMAP1,1
NOTCH1,IDH1,1
CBFB,EFTUD2,1
JUN,TRIM47,1
NOTCH1,ZFP120,1
CBFB,FGFR1OP,1
GATA2,RASAL3,1
SATB1,PANX1,1
SATB1,ZFP62,1
CBX7,DUSP1,1
JUN,FLNA,1
CBFB,ARHGEF3,1
SATB1,SGMS1,1
JUN,TBC1D5,1
SATB1,SLC39A6,1
SATB1,AKNA,1
NOTCH1,LIG1,1
CBFB,PANX1,1
SATB1,SLC35D3,1
NOTCH1,CPQ,1
JUN,ASAH1,1
CBX7,GYPC,1
GATA2,DUSP6,1
GATA2,MCTP1,1
JUN,FDFT1,1
SATB1,RPA2,1
SATB1,MAN1A,1
CBFB,SPTBN1,1
JUN,SERPINB1A,1
SATB1,MGAT1,1
SATB1,SLA,1
GATA2,ZFP467,1
GATA2,POLD1,1
GATA2,GBP7,1
CBFB,SCARF1,1
JUN,FGD2,1
CBFB,MAN1A,1
CBFB,RPA2,1
SATB1,USP11,1
CBFB,PTGS1,1
GATA2,UNC93B1,1
GATA2,PAFAH1B2,1
CBFB,MGAT1,1
CBFB,SLA,1
JUN,IRF7,1
GATA2,TMOD3,1
CBFB,MYCN,1
SATB1,ZBTB38,1
CBFB,MPRIP,1
CBX7,DENND2D,1
JUN,SH2D3C,1
SATB1,S100A6,1
JUN,TOP3B,1
NOTCH1,RASSF2,1
GATA2,ZDHHC17,1
CBFB,PLCG2,1
CBFB,USP11,1
CBFB,ABLIM1,1
GATA2,GBP2,1
SATB1,MINDY1,1
CBX7,RAB38,1
SATB1,PSTPIP1,1
CBX7,CTSC,1
JUN,FGFR1OP,1
CBX7,LDHB,1
SATB1,SLFN8,1
CBFB,ZBTB38,1
GATA2,ABCG2,1
CBX7,OBSL1,1
CBFB,S100A6,1
CBFB,SP100,1
JUN,CYP2J6,1
GATA2,CISH,1
SATB1,AKAP8L,1
GATA2,SLC7A4,1
CBFB,MINDY1,1
CBFB,PSTPIP1,1
NOTCH1,IMPACT,1
CBFB,ICE1,1
NOTCH1,RNF141,1
JUN,IL27RA,1
JUN,PRKCH,1
GATA2,PIP4K2A,1
JUN,DCAF4,1
CBFB,ARHGAP15,1
CBFB,AKAP8L,1
SATB1,ZFP157,1
JUN,SGMS1,1
SATB1,SLC12A6,1
JUN,DEF8,1
JUN,CCNG2,1
JUN,MTMR6,1
NOTCH1,NGLY1,1
GATA2,PPT1,1
SATB1,STARD4,1
JUN,PGRMC1,1
JUN,LRRC8C,1
SATB1,TMEM173,1
SATB1,HIST1H1C,1
JUN,CEP70,1
NOTCH1,GSN,1
SATB1,ABHD17B,1
GATA2,TRPV2,1
CBFB,ZFP157,1
JUN,P2RY14,1
CBFB,SLC12A6,1
SATB1,CD274,1
JUN,MORC3,1
GATA2,GLB1,1
GATA2,MED16,1
SATB1,SELL,1
JUN,CTLA2B,1
SATB1,COQ8A,1
CBFB,STARD4,1
CBFB,TMEM173,1
CBFB,HIST1H1C,1
JUN,MYCN,1
SATB1,ITGA6,1
CBFB,ABHD17B,1
NOTCH1,ARNTL,1
NOTCH1,DUSP6,1
GATA2,KIF23,1
SATB1,CALCRL,1
