TF,Target,Label
ZFP57,HIST1H4D,1
DPPA2,GPX3,1
UTF1,GLIPR2,1
NANOG,PLK1,1
ZFP57,MARC2,1
UTF1,OPLAH,1
TET1,RPS27RT,1
DPPA2,HIST1H2BL,1
UTF1,HIST1H2AI,1
NANOG,UBE2C,1
POU5F1,MANF,1
NANOG,IGFBP2,1
JARID2,PODXL,1
SOX17,IFI30,1
TGIF1,ABHD5,1
SOX2,STARD8,1
SOX2,HIST1H2BF,1
UTF1,PHLDB2,1
POU5F1,RAB11A,1
ZFP57,VSIR,1
NR0B1,GNPDA1,1
JARID2,DPP4,1
UTF1,SOX2,1
NANOG,TOP2A,1
DPPA2,ZFP57,1
DPPA2,ITPK1,1
KLF2,DNMT3A,1
JARID2,BHLHE40,1
POU5F1,DNMT3A,1
POU5F1,RBPJ,1
NR0B1,PLTP,1
ESRRB,PLOD1,1
UTF1,CHCHD10,1
NR0B1,CST3,1
NANOG,PDCD4,1
DPPA4,HMGA1,1
UTF1,STXBP2,1
UTF1,LAMC1,1
ZFP57,UBE2C,1
POU5F1,SNURF,1
NANOG,CLDN6,1
ZFP57,IGFBP2,1
JARID2,FAM234A,1
POU5F1,MAN1A2,1
SOX2,SFI1,1
DPPA2,CTSA,1
DPPA4,PHLDA3,1
TET1,PLOD1,1
ZFP42,TET2,1
ESRRB,DNMT3B,1
ESRRB,IFITM3,1
ESRRB,GNPDA1,1
TGIF1,JAM2,1
ZFP42,ANXA5,1
ZFP57,GLDC,1
ZFP57,TOP2A,1
POU5F1,DNAJC10,1
ESRRB,CST3,1
PHC1,CCND1,1
DPPA2,COL4A2,1
ESRRB,BMPER,1
ZFP57,PDCD4,1
POU5F1,KDM5B,1
POU5F1,HIST1H2AN,1
POU5F1,AURKA,1
UTF1,MRAS,1
TET1,CST3,1
POU5F1,ESRRB,1
ESRRB,KAT6B,1
POU5F1,HIST1H4K,1
TET1,KAT6B,1
TGIF1,SLC25A5,1
UTF1,ABHD5,1
ZFP42,HIST1H2AH,1
SOX2,TMEM144,1
TET1,COL4A1,1
NANOG,HS3ST1,1
DPPA2,WDR45,1
UTF1,HIP1,1
NANOG,CALR,1
TET2,POU5F1,1
TET1,MKRN1,1
NANOG,P3H4,1
ZFP42,PCOLCE,1
NANOG,B2M,1
POU5F1,ERP29,1
NANOG,KDELR3,1
TGIF1,ANXA2,1
ZFP42,FABP3,1
POU5F1,TSPAN9,1
UTF1,JAM2,1
UTF1,KLF2,1
SOX17,SRGN,1
DPPA2,DAB2,1
TET1,HSP90B1,1
SOX2,LAMA1,1
TGIF1,RBPJ,1
UTF1,TDGF1,1
NANOG,AKR1B8,1
NANOG,DNMT3L,1
TET1,LAMA5,1
JARID2,HSP90AA1,1
ESRRB,MYMX,1
NANOG,LEFTY2,1
DPPA2,COTL1,1
DPPA4,RAB11A,1
TET2,HMCES,1
SOX2,WDR45,1
NANOG,HIST1H1A,1
GATA4,P4HB,1
PHC1,IGF2,1
ZFP57,KDELR3,1
ZFP57,SLC6A8,1
ZFP42,FGF10,1
TET1,MYMX,1
SOX2,CDC20,1
UTF1,TCL1,1
POU5F1,EPAS1,1
NANOG,2210409E12RIK,1
GATA4,SPP1,1
DPPA4,ZFPM1,1
UTF1,SLC25A5,1
NANOG,SOAT1,1
ESRRB,ASS1,1
DPPA4,MAN1A2,1
ESRRB,IL33,1
NR0B1,HMGA1,1
ZFP42,SLC5A11,1
DPPA4,CCN2,1
NANOG,LGMN,1
UTF1,PML,1
SOX2,TFRC,1
DPPA4,XBP1,1
NANOG,CREB3,1
UTF1,HIST1H3I,1
UTF1,TXNDC5,1
POU5F1,SRGN,1
NANOG,TFCP2L1,1
NANOG,NDRG4,1
DPPA2,KAT2B,1
JARID2,MRAS,1
NANOG,KIT,1
ZFP42,IFITM2,1
TET1,AMOTL2,1
DPPA2,ME1,1
ZFP57,SOAT1,1
DPPA4,HIST1H2AN,1
POU5F1,FGFR3,1
NR0B1,ADAM19,1
ESRRB,HMGA1,1
NANOG,HIST1H1B,1
NANOG,LEFTY1,1
JARID2,ABHD5,1
POU5F1,UCHL1,1
ESRRB,PHLDA3,1
UTF1,MME,1
SOX2,PMM1,1
SOX2,HIST1H4N,1
POU5F1,HIST1H2BK,1
UTF1,RBPJ,1
JARID2,CHST15,1
GATA4,DNAJC10,1
UTF1,SNURF,1
SOX2,SLC7A3,1
JARID2,HIP1,1
UTF1,NUP210,1
ZFP57,KIT,1
ZFP42,SURF4,1
UTF1,THBD,1
POU5F1,CTSA,1
GATA4,HIST1H2AN,1
GATA4,AURKA,1
UTF1,CREB3L2,1
NANOG,HIST1H2AP,1
POU5F1,ITGA6,1
SOX2,UPP1,1
JARID2,KLF2,1
POU5F1,PLOD3,1
NANOG,GRB10,1
SOX17,EPS8,1
TGIF1,AU018091,1
SOX17,BASP1,1
TGIF1,DPPA2,1
UTF1,VIM,1
NANOG,JARID2,1
UTF1,PHC1,1
SOX2,ETV5,1
NANOG,NDRG1,1
ESRRB,CCNG1,1
NANOG,KPNA2,1
TET1,HIST1H2BG,1
ZFP57,FDPS,1
NR0B1,SPP1,1
ZFP57,HSPB1,1
NR0B1,GATA6,1
TET2,SPP1,1
ESRRB,HSPA5,1
TET1,CCNG1,1
TET1,BNIP3,1
UTF1,SAT1,1
ZFP42,MKRN1,1
ESRRB,TMEM150A,1
DPPA2,TIMP2,1
UTF1,SOX7,1
ESRRB,GDPD5,1
TET1,HSPA5,1
NANOG,EPS8,1
ZFP57,GRB10,1
NANOG,HIST1H1D,1
ZFP42,KDELR2,1
SOX2,MAGED1,1
POU5F1,2410141K09RIK,1
UTF1,LRP2,1
POU5F1,ELF3,1
TET1,HIST1H4D,1
NR0B1,DNMT3A,1
TET1,MARC2,1
ZFP42,HSP90B1,1
ESRRB,GATA6,1
NR0B1,UBE2C,1
TET2,RBPJ,1
SOX2,DPPA4,1
DPPA2,HIST1H3H,1
JARID2,TXNDC5,1
UTF1,ATP6V0A1,1
POU5F1,TET1,1
POU5F1,KRT8,1
ZFP57,LAMA1,1
UTF1,TDH,1
POU5F1,RAB3IL1,1
TET1,VSIR,1
ZFP42,HIST1H2AI,1
GATA4,CALU,1
POU5F1,SERPINE2,1
ESRRB,UBE2C,1
ESRRB,IGFBP2,1
UTF1,DPPA2,1
JARID2,MME,1
ESRRB,ZFPM1,1
TET1,PLK1,1
ZFP42,PHLDB2,1
NR0B1,HIST1H2AN,1
TET1,IGFBP2,1
JARID2,COMMD3,1
TET2,HIST1H2AN,1
JARID2,SNURF,1
UTF1,PDPN,1
ESRRB,CCN2,1
JARID2,NUP210,1
SOX2,HIST1H3H,1
JARID2,THBD,1
JARID2,CREB3L2,1
TET1,TOP2A,1
ESRRB,IFI30,1
DPPA2,PRC1,1
ESRRB,ZFP42,1
DPPA4,ITGA6,1
TET1,PDCD4,1
POU5F1,APP,1
UTF1,GPX3,1
JARID2,VIM,1
GATA4,HIST1H2BK,1
UTF1,HIST1H2BL,1
ESRRB,HIST1H4K,1
SOX2,MT2,1
NANOG,PTPN14,1
POU5F1,GJB3,1
SOX17,HIST1H2AH,1
POU5F1,SERPINH1,1
POU5F1,CTSZ,1
DPPA2,UAP1L1,1
UTF1,LRPAP1,1
TET2,TSPAN9,1
SOX2,LDHB,1
JARID2,SAT1,1
JARID2,SOX7,1
NANOG,NID1,1
NANOG,IGF2,1
ZFP57,TET2,1
UTF1,ITPK1,1
NR0B1,CALR,1
DPPA2,BMPER,1
TGIF1,ELF3,1
NANOG,RRBP1,1
JARID2,LRP2,1
ZFP57,TINAGL1,1
UTF1,SGK1,1
UTF1,CTSA,1
ZFP57,PTPN14,1
ZFP42,CHST15,1
POU5F1,ULK1,1
ESRRB,TSPAN9,1
ZFP42,SLC16A1,1
POU5F1,FGF4,1
JARID2,CAR2,1
NANOG,GATA4,1
ZFP42,HIP1,1
ESRRB,RCC2,1
DPPA2,COL4A1,1
NANOG,LTBP4,1
UTF1,TMEM144,1
SOX2,IFITM3,1
ESRRB,CALR,1
NR0B1,CALU,1
ZFP42,ARHGAP29,1
UTF1,PLOD3,1
NANOG,PCOLCE,1
NANOG,COL27A1,1
SOX17,GNAS,1
UTF1,TENM4,1
TGIF1,TFRC,1
UTF1,COL4A2,1
SOX2,PLTP,1
JARID2,TDH,1
SOX2,CST3,1
TET1,CALR,1
ZFP42,HTRA1,1
TET1,P3H4,1
SOX17,TNS4,1
ZFP42,KLF2,1
NANOG,TUBB2B,1
TET1,LMF2,1
NANOG,UTF1,1
NANOG,2810025M15RIK,1
ZFP42,NANOG,1
ZFP42,TDGF1,1
ESRRB,CALU,1
JARID2,HIST1H2BF,1
ESRRB,CTSD,1
NANOG,TPM4,1
ESRRB,DNMT3L,1
TGIF1,HIST1H4N,1
DPPA2,LAMA5,1
POU5F1,MOV10,1
SOX2,SEC24D,1
ZFP57,COL27A1,1
NR0B1,PDK1,1
POU5F1,AMPD2,1
TET2,LRPAP1,1
ZFP57,FABP3,1
ZFP57,BEND5,1
UTF1,PEG3,1
POU5F1,NR0B1,1
ZFP57,UTF1,1
POU5F1,HIST1H2AF,1
JARID2,HIST1H2BL,1
TET1,LOXL2,1
TGIF1,UPP1,1
ZFP57,TPM4,1
UTF1,TET1,1
UTF1,KRT8,1
ESRRB,PDK1,1
NANOG,SLC5A11,1
JARID2,FGFR3,1
ZFP42,HIST1H3I,1
UTF1,DAB2,1
UTF1,CTSL,1
PHC1,ARHGAP29,1
NANOG,PDGFRA,1
NR0B1,TRH,1
NANOG,CCNB1,1
ESRRB,NDRG4,1
UTF1,TFRC,1
POU5F1,RPS27RT,1
SOX2,HSP90AA1,1
SOX2,POU5F1,1
JARID2,ITPK1,1
SOX2,P4HA1,1
TET1,CREB3,1
ZFP42,GLDC,1
DPPA2,APOBEC3,1
NANOG,KHDC3,1
ZFP57,HIST1H2BN,1
JARID2,CTSA,1
ESRRB,TRH,1
DPPA2,HMGA1,1
POU5F1,LDHB,1
TET1,HIST1H1B,1
UTF1,PMM1,1
UTF1,HIST1H4N,1
ZFP57,P4HA2,1
NANOG,DPP4,1
NANOG,TAX1BP3,1
DPPA4,ULK1,1
TET1,TRH,1
TGIF1,MYLPF,1
NANOG,BHLHE40,1
ZFP42,SPRY2,1
ZFP57,IFITM2,1
NANOG,SURF4,1
SOX2,HMCES,1
JARID2,TENM4,1
TET1,NRG1,1
POU5F1,PLOD1,1
JARID2,COL4A2,1
SOX2,LAMB1,1
SOX17,COL4A1,1
ESRRB,LAMB2,1
GATA4,HIST2H2BB,1
NANOG,FAM234A,1
ZFP57,PODXL,1
ZFP57,KHDC3,1
SOX17,MKRN1,1
TET1,FDPS,1
NR0B1,FN1,1
POU5F1,FRMD4A,1
POU5F1,DNMT3B,1
UTF1,UPP1,1
TET1,HIST1H2AP,1
TET1,LAMB2,1
UTF1,ME1,1
ZFP57,DPP4,1
ZFP57,TAX1BP3,1
ZFP42,INSIG1,1
ZFP57,UNG,1
ZFP57,BHLHE40,1
TET1,GRB10,1
NANOG,TPD52,1
UTF1,HIST2H2BB,1
POU5F1,CST3,1
ZFP57,SURF4,1
POU5F1,SEPT1,1
SOX17,HSP90B1,1
NR0B1,RAB3IL1,1
ESRRB,SDC4,1
UTF1,ETV5,1
TET1,JARID2,1
DPPA4,MOV10,1
TET1,NDRG1,1
NANOG,ALG13,1
TET1,KPNA2,1
ZFP42,HS3ST1,1
UTF1,RNF157,1
JARID2,CDC20,1
TET1,FN1,1
NANOG,KDELR2,1
ESRRB,PATJ,1
JARID2,BASP1,1
ZFP42,LMF2,1
SOX2,SPARC,1
ESRRB,RAB3IL1,1
ZFP42,PLOD2,1
ZFP57,TPD52,1
ZFP42,CAR2,1
TET1,HIST1H1D,1
NR0B1,IFITM1,1
POU5F1,MKRN1,1
JARID2,DAB2,1
TET2,HIST1H4N,1
JARID2,CTSL,1
ZFP42,ATP6V0A1,1
JARID2,TFRC,1
NANOG,SLC2A1,1
UTF1,HSPG2,1
JARID2,COTL1,1
ZFP57,SLC26A10,1
ZFP57,KDELR2,1
ZFP42,HIST1H1A,1
NR0B1,GJB3,1
UTF1,TIMP2,1
SOX2,CKB,1
UTF1,FAM25C,1
SOX2,SLC25A5,1
POU5F1,LAMA5,1
NANOG,PHLDB2,1
DPPA2,DNMT3A,1
JARID2,PMM1,1
JARID2,HIST1H4N,1
UTF1,ADAM23,1
DPPA2,ZFPM1,1
ZFP57,SLC2A1,1
SOX2,LY6G6E,1
DPPA2,MAN1A2,1
NANOG,CHCHD10,1
ZFP57,OPLAH,1
SOX2,SPP1,1
UTF1,HIST1H2AF,1
ZFP57,HIST1H2AI,1
PHC1,HS3ST1,1
UTF1,HIST1H3H,1
DPPA2,CCN2,1
NANOG,BEX1,1
TGIF1,UAP1L1,1
TGIF1,GNPDA1,1
DPPA2,XBP1,1
NR0B1,FGF4,1
JARID2,ME1,1
TET1,CSRP2,1
POU5F1,P3H1,1
ZFP42,HIST1H2BL,1
TGIF1,CST3,1
ZFP57,SOX2,1
ESRRB,ANXA5,1
TET1,TET2,1
DPPA2,HIST1H2AN,1
ESRRB,TINAGL1,1
ESRRB,GM10052,1
UTF1,FAM129B,1
SOX2,DNMT3A,1
ZFP57,CHCHD10,1
TET2,MYLPF,1
POU5F1,AMOTL2,1
DPPA4,TYRO3,1
NANOG,MRAS,1
ESRRB,ULK1,1
SOX2,MAN1A2,1
ZFP42,TGIF1,1
ESRRB,SNORD32A,1
JARID2,RNF157,1
UTF1,LDHB,1
TET1,HMGA1B,1
NANOG,AQP8,1
NANOG,ABHD5,1
TGIF1,CD63,1
NR0B1,PCOLCE,1
ZFP42,HSPB1,1
POU5F1,PHLDA3,1
TET1,IGF2,1
TET1,NID1,1
NR0B1,MOV10,1
SOX17,HSPA5,1
TET1,RRBP1,1
SOX2,HIST1H2AN,1
DPPA2,PCBD1,1
NANOG,HIP1,1
ESRRB,LTBP4,1
UTF1,DNMT3B,1
NANOG,ARHGAP29,1
ZFP42,COL4A2,1
POU5F1,SPARC,1
UTF1,GNPDA1,1
SOX2,HIST1H4K,1
ZFP42,KPNA2,1
ZFP57,ABHD5,1
NANOG,PFKP,1
UTF1,PLTP,1
DPPA4,KDELR2,1
ESRRB,FABP3,1
TGIF1,HSP90AA1,1
JARID2,TIMP2,1
NANOG,KLF2,1
TGIF1,P4HA1,1
ZFP57,CHST15,1
DPPA4,HSP90B1,1
ZFP57,SLC16A1,1
UTF1,BMPER,1
POU5F1,HIST1H2BG,1
NANOG,TDGF1,1
TET1,FABP3,1
SOX2,BCAT1,1
JARID2,ADAM23,1
TET1,TUBB2B,1
GATA4,MKRN1,1
POU5F1,CCNG1,1
TET1,UTF1,1
ZFP57,ITGA3,1
DPPA2,CALU,1
TET1,TPM4,1
UTF1,SEC24D,1
JARID2,HIST1H3H,1
SOX2,TSPAN9,1
POU5F1,TMEM150A,1
ZFP57,JAM2,1
ZFP57,PFKP,1
POU5F1,CEMIP,1
UTF1,CD63,1
SOX2,RCC2,1
ZFP42,CDC20,1
GATA4,HSP90B1,1
TET1,FGF10,1
SOX17,TOP2A,1
GATA4,LAMA5,1
POU5F1,F3,1
DPPA2,SRGN,1
POU5F1,GATA6,1
DPPA4,P3H1,1
NANOG,HIST1H3I,1
JARID2,MT2,1
TET1,HIST1H2BN,1
ESRRB,PDGFRA,1
ZFP42,TFRC,1
POU5F1,VSIR,1
SOX17,ZFP42,1
SOX2,EPAS1,1
TET1,SLC5A11,1
NANOG,MYBL2,1
SOX2,BCL3,1
NANOG,ANXA2,1
ZFP57,SLC25A5,1
TET1,HKDC1,1
TET1,P4HA2,1
TET1,PDGFRA,1
TGIF1,PHLDA3,1
NR0B1,FLRT3,1
POU5F1,PLK1,1
UTF1,HSP90AA1,1
UTF1,POU5F1,1
UTF1,P4HA1,1
POU5F1,UBE2C,1
NANOG,MME,1
POU5F1,IGFBP2,1
GATA4,P3H1,1
NANOG,RBPJ,1
NR0B1,SEPT1,1
JARID2,PRC1,1
NANOG,COMMD3,1
ZFP57,HIST1H3I,1
ESRRB,2200002D01RIK,1
ZFP57,TXNDC5,1
TET1,PODXL,1
TET1,KHDC3,1
NANOG,NUP210,1
DPPA4,MRAS,1
DPPA2,ITGA6,1
NANOG,THBD,1
ZFP57,MYBL2,1
POU5F1,CCN2,1
POU5F1,TOP2A,1
ESRRB,BHLHE40,1
NANOG,SPRY2,1
ZFP57,ANXA2,1
JARID2,DNMT3B,1
NANOG,CREB3L2,1
JARID2,UAP1L1,1
UTF1,ASS1,1
DPPA2,NRG1,1
TET1,TAX1BP3,1
SOX2,PDK1,1
POU5F1,PDCD4,1
NR0B1,MT1,1
TET1,UNG,1
UTF1,HMCES,1
ZFP57,MME,1
POU5F1,CLDN6,1
JARID2,FST,1
TET1,SURF4,1
UTF1,LAMB1,1
TET1,TYRO3,1
SOX2,HIST1H2BK,1
ZFP42,HMGA1B,1
NR0B1,PSRC1,1
NR0B1,MKRN1,1
NANOG,RRM2,1
NANOG,VIM,1
SOX17,HS3ST1,1
UTF1,AMOTL2,1
ZFP57,COMMD3,1
JARID2,BMPER,1
DPPA4,SLC16A1,1
NANOG,PHC1,1
UTF1,APOBEC3,1
ZFP42,RRBP1,1
NANOG,INSIG1,1
SOX2,CTSA,1
ZFP57,SPRY2,1
ZFP57,CREB3L2,1
ESRRB,MT1,1
POU5F1,SOX17,1
NANOG,SAT1,1
NANOG,SOX7,1
ESRRB,MKRN1,1
POU5F1,TRP53,1
DPPA4,PFKP,1
NANOG,APOE,1
ZFP57,VIM,1
TGIF1,SPP1,1
TET1,ALG13,1
NANOG,LRP2,1
ZFP57,PHC1,1
NR0B1,MYMX,1
DPPA4,MARC2,1
UTF1,ADAM19,1
TET2,MYMX,1
GATA4,HIST1H2BG,1
SOX2,LAMB2,1
DPPA2,EPS8,1
ESRRB,HSP90B1,1
UTF1,NFXL1,1
UTF1,SPARC,1
NANOG,SLC7A6,1
ZFP42,GSTA4,1
ZFP42,BEND5,1
TET1,KDELR2,1
DPPA2,PATJ,1
GATA4,CCNG1,1
ZFP42,TUBB2B,1
ZFP57,SOX7,1
POU5F1,HS3ST1,1
NANOG,ATP6V0A1,1
GATA4,HTRA1,1
POU5F1,CALR,1
ZFP42,TPM4,1
ESRRB,OPLAH,1
NANOG,AU018091,1
ZFP57,LRP2,1
NANOG,DPPA2,1
SOX2,2410141K09RIK,1
TET1,SLC2A1,1
GATA4,MARC2,1
UTF1,CCNG1,1
TET1,OPLAH,1
SOX2,FN1,1
ZFP57,PLOD2,1
TET1,HIST1H2AI,1
ZFP57,CAR2,1
ESRRB,PHLDB2,1
TGIF1,CCN2,1
ZFP42,ADAM23,1
UTF1,CKB,1
SOX2,EPS8,1
POU5F1,CTSD,1
POU5F1,DNMT3L,1
UTF1,GDPD5,1
TET1,PHLDB2,1
POU5F1,LEFTY2,1
ZFP42,HIST1H2BN,1
ZFP57,TDH,1
ESRRB,CHCHD10,1
UTF1,P4HB,1
PHC1,GATA4,1
JARID2,ASS1,1
ZFP42,HIST1H3H,1
TGIF1,KDM5B,1
DPPA2,APP,1
DPPA4,GLDC,1
SOX2,SERPINE2,1
KDM5B,SFI1,1
JARID2,LAMB1,1
TET1,CHCHD10,1
POU5F1,LOXL2,1
SOX2,CRIP2,1
UTF1,ARHGEF40,1
ZFP42,CCNB1,1
UTF1,MANF,1
PHC1,COL27A1,1
NANOG,SFI1,1
POU5F1,SOAT1,1
GATA4,IGFBP2,1
JARID2,AMOTL2,1
TGIF1,HIST1H4K,1
DPPA2,CSRP2,1
NANOG,HIST1H2BL,1
TET1,BEX1,1
ZFP57,HIST1H2BF,1
ZFP57,BCL3,1
POU5F1,PDK1,1
ZFP42,PODXL,1
ZFP42,KHDC3,1
UTF1,PLK1,1
SOX2,IFITM1,1
GATA4,CCN2,1
NANOG,LRPAP1,1
GATA4,TOP2A,1
UTF1,DNMT3A,1
NANOG,UCHL1,1
ESRRB,MRAS,1
POU5F1,TFCP2L1,1
JARID2,PHLDA3,1
UTF1,ZFPM1,1
NANOG,ITPK1,1
NANOG,TGIF1,1
ZFP42,DPP4,1
TGIF1,ERP29,1
ZFP57,GPX3,1
ZFP42,TAX1BP3,1
ZFP57,SFI1,1
UTF1,MAN1A2,1
SOX17,JARID2,1
TET1,MRAS,1
DPPA2,ULK1,1
KLF2,LEFTY1,1
POU5F1,HIST1H1B,1
POU5F1,LEFTY1,1
NANOG,HSPB1,1
UTF1,CCN2,1
SOX2,GJB3,1
SOX2,SERPINH1,1
SOX2,CTSZ,1
SOX2,CSRP2,1
TET1,AQP8,1
NR0B1,HSPA5,1
JARID2,NFXL1,1
ESRRB,SLC16A1,1
POU5F1,NRG1,1
ZFP57,UCHL1,1
NANOG,TMEM144,1
UTF1,IFI30,1
SOX17,LAMA1,1
TET1,CHST15,1
UTF1,KDM5B,1
UTF1,HIST1H2AN,1
ZFP57,ITPK1,1
TET2,NANOG,1
SOX2,HIST2H2BB,1
UTF1,AURKA,1
NANOG,COL4A2,1
UTF1,ESRRB,1
TET1,HIP1,1
POU5F1,HIST1H2AP,1
POU5F1,LAMB2,1
ZFP42,FST,1
ZFP42,PLTP,1
ZFP57,SGK1,1
UTF1,HIST1H4K,1
ESRRB,PFKP,1
ESRRB,KLF2,1
ZFP42,BMPER,1
DPPA2,MOV10,1
DPPA4,PLOD2,1
DPPA4,SLC7A6,1
TET1,JAM2,1
TET1,PFKP,1
ESRRB,NANOG,1
NANOG,LAMA1,1
KLF2,JARID2,1
POU5F1,JARID2,1
JARID2,GDPD5,1
POU5F1,NDRG1,1
ZFP57,TENM4,1
POU5F1,KPNA2,1
ZFP57,COL4A2,1
GATA4,HS3ST1,1
TET1,TDGF1,1
POU5F1,SDC4,1
UTF1,ERP29,1
NANOG,WDR45,1
NANOG,ELF3,1
GATA4,P3H4,1
UTF1,LAPTM5,1
NANOG,CDC20,1
ESRRB,VSIR,1
UTF1,TSPAN9,1
ZFP42,SLC2A1,1
TGIF1,PDK1,1
POU5F1,HIST1H1D,1
UTF1,CALR,1
NANOG,KRT8,1
SOX2,MOV10,1
ESRRB,PML,1
NANOG,DAB2,1
NANOG,CTSL,1
NANOG,TFRC,1
JARID2,UBE2C,1
POU5F1,CCND1,1
JARID2,ZFPM1,1
NR0B1,ZFP42,1
SOX2,NR0B1,1
ZFP57,CDC20,1
ESRRB,ANXA2,1
TET1,HIST1H3I,1
UTF1,DKC1,1
TET1,TXNDC5,1
JARID2,STARD10,1
UTF1,EPAS1,1
JARID2,MAN1A2,1
SOX2,HIST1H2AF,1
ESRRB,TOP2A,1
ZFP42,P4HA1,1
DPPA4,SFI1,1
SOX2,GNAS,1
TGIF1,ITGA6,1
SOX17,PTPN14,1
UTF1,DNMT3L,1
TET1,ANXA2,1
JARID2,CCN2,1
ZFP42,STXBP2,1
ZFP42,LAMC1,1
ZFP57,KRT8,1
TET1,GLDC,1
JARID2,XBP1,1
NANOG,PMM1,1
ZFP57,CTSL,1
TET1,MME,1
JARID2,HIST1H2AN,1
TGIF1,LAMB2,1
TET1,COMMD3,1
ESRRB,SPRY2,1
ESRRB,CREB3L2,1
JARID2,ESRRB,1
TET1,NUP210,1
POU5F1,CSRP2,1
NANOG,KAT2B,1
ZFP42,LAMB1,1
TET1,THBD,1
UTF1,FGFR3,1
JARID2,HIST1H4K,1
NANOG,UPP1,1
UTF1,PDK1,1
POU5F1,TET2,1
ZFP57,HIST1H4N,1
ESRRB,TRP53,1
TGIF1,2410141K09RIK,1
POU5F1,ANXA5,1
ZFP42,ABHD5,1
TET1,RRM2,1
POU5F1,PTPN14,1
TGIF1,FN1,1
NANOG,ETV5,1
SOX2,PLOD1,1
NR0B1,SLC6A8,1
SOX17,GSTA4,1
POU5F1,HMGA1B,1
DPPA4,NDRG1,1
ZFP57,KAT2B,1
TET1,INSIG1,1
SOX2,FRMD4A,1
NR0B1,RASGRP2,1
SOX2,DNMT3B,1
GATA4,HIST1H2AP,1
UTF1,TRH,1
ESRRB,APOE,1
SOX2,FLRT3,1
POU5F1,RRBP1,1
UTF1,NRG1,1
JARID2,PTH1R,1
NANOG,MAGED1,1
POU5F1,HIST1H2AH,1
ESRRB,KDELR3,1
TGIF1,CRIP2,1
NR0B1,LEFTY2,1
ZFP42,JAM2,1
ZFP57,ETV5,1
NR0B1,HIST1H1A,1
NANOG,GSTA4,1
NANOG,BEND5,1
ESRRB,SLC7A6,1
TET1,LRP2,1
ESRRB,RASGRP2,1
GATA4,KPNA2,1
NR0B1,FOLR1,1
TET1,SLC6A8,1
TET1,PLOD2,1
DPPA2,HSP90B1,1
ZFP57,RNF157,1
TET1,SLC7A6,1
JARID2,EPAS1,1
SOX2,MT1,1
NANOG,TIMP2,1
POU5F1,FABP3,1
ESRRB,DPPA2,1
SOX2,COL4A1,1
NANOG,FAM25C,1
TET1,TDH,1
POU5F1,TUBB2B,1
ZFP57,MYLPF,1
POU5F1,UTF1,1
UTF1,SDC4,1
ZFP42,CKB,1
SOX2,MKRN1,1
DPPA2,HIST1H2AI,1
NR0B1,CREB3,1
DPPA4,DAB2,1
UTF1,FN1,1
TET1,HIST1H1A,1
NR0B1,SFI1,1
SOX17,IFITM2,1
ESRRB,HIST1H2BF,1
NR0B1,KIT,1
POU5F1,TPM4,1
SOX2,SHKBP1,1
DPPA2,PHLDB2,1
ZFP42,P4HB,1
UTF1,EPS8,1
ZFP57,FBLIM1,1
ZFP42,LY6G6E,1
TET1,HIST1H2BF,1
TET1,STARD8,1
NANOG,HIST1H3H,1
NR0B1,LEFTY1,1
ESRRB,LGMN,1
DPPA2,P3H1,1
POU5F1,FGF10,1
