TF,Target,Label
SUZ12,HIST1H2AF,1
MYBL2,CCND1,1
BMP4,KIT,1
PML,NUP210,1
RBBP7,HIST1H4D,1
AKT1,CCNB1,1
DNMT3A,HIST1H4K,1
ESRRB,TCL1,1
BMP4,FGF4,1
KLF2,ESRRB,1
NANOG,TRP53,1
MYCN,TRP53,1
POU5F1,ESRRB,1
SUZ12,PHC1,1
TRP53,SERPINE2,1
PARP1,AKT1,1
TRP53,EHMT2,1
KPNA2,CCNB1,1
MCM6,AURKA,1
EED,HIST1H4K,1
TAX1BP3,STXBP2,1
XBP1,HSP90B1,1
NANOG,TET1,1
HIST1H1B,HIST1H3H,1
HIST1H1B,TRP53,1
TRIM28,ZFP57,1
DNMT3B,HIST1H2AK,1
MDM2,TRP53,1
ILK,CDH1,1
TRP53,CITED2,1
SUZ12,HIST1H2AL,1
SOX7,GATA6,1
PARP1,HSP90AA1,1
TRIM28,ZFP710,1
DNMT3A,TET1,1
ILK,PARVB,1
EHMT2,UBE2C,1
TRP53,IL6,1
NR0B1,POU5F1,1
MYCN,CCND1,1
BMP4,SRPRB,1
MCM6,CDC20,1
ILK,NPHS1,1
RBBP7,CBX7,1
KAT2B,MYO1C,1
KAT2B,RUNX1,1
SOX17,NANOG,1
TRP53,HIST1H1A,1
DAB2,SRPRB,1
GATA6,POU5F1,1
MDM2,CCND1,1
DAB2,GJA1,1
ZFP42,NR0B1,1
UTF1,TDGF1,1
SOX17,GATA6,1
CCND1,KLF4,1
SUZ12,DNMT3B,1
DNMT3A,HIST1H4N,1
DNMT3B,HIST1H3I,1
NANOG,KLF2,1
KAT2B,HIST1H2AL,1
BMP4,FGF10,1
DNMT3A,DNMT3L,1
BMP4,LAMB1,1
NANOG,TDGF1,1
TRP53,ANXA5,1
ESRRB,NR0B1,1
EPAS1,COMMD3,1
AKT1,PDK1,1
HIST1H1B,HIST1H1A,1
SMARCA2,RUNX1,1
TRP53,KIT,1
DNMT3A,HIST1H4D,1
DNMT3B,DNMT3A,1
JARID2,SUZ12,1
EHMT2,TRP53,1
EHMT2,SUZ12,1
TRP53,IGF2,1
UTF1,FGF4,1
KLF2,NANOG,1
POU5F1,NANOG,1
TRP53,CDKN1A,1
MCM6,NASP,1
EED,HIST1H4D,1
RBBP7,SUZ12,1
AKT1,PML,1
NANOG,TFCP2L1,1
POU5F1,KLF4,1
DNMT3A,HIST2H2BB,1
AKT1,SLC2A1,1
NANOG,FGF4,1
POU5F1,GATA6,1
JARID2,EHMT2,1
BMP4,MFGE8,1
BTG2,KLF6,1
SOX17,SOX2,1
TRP53,RBPJ,1
AKT1,NRG1,1
TRP53,HSPB1,1
EED,HIST1H2BK,1
CCND1,CDH1,1
CCND1,SOX2,1
MYBL2,FLNA,1
AKT1,CDH1,1
HIST1H1D,HIST1H4N,1
UTF1,POU5F1,1
HIST1H1B,HIST1H3I,1
AKT1,HSP90AA1,1
SUZ12,DNMT3A,1
MDM2,CDKN1A,1
MYBL2,AURKA,1
CBX7,PHC1,1
SUZ12,RBBP7,1
MCM6,PLK1,1
RUNX1,HIST1H2BK,1
TRP53,BTG2,1
SOX2,NANOG,1
ZFPM1,GATA6,1
EPAS1,CITED2,1
RBBP7,HIST1H4N,1
SOX17,BMP4,1
PARP1,ANXA5,1
EGR1,AKT1,1
SOX2,KLF4,1
BMP4,NOTUM,1
EHMT2,DNMT3L,1
RUNX1,PML,1
TRP53,EPHA2,1
TRP53,RRM2,1
DAB2,LDLRAP1,1
POU5F1,DPPA4,1
KLF4,GATA4,1
JARID2,DNMT3B,1
SOX2,GATA6,1
ZFPM1,CTBP2,1
CCND1,TRP53,1
TCF7L2,CTBP2,1
PML,RBBP7,1
CBX7,HMGA1,1
POU5F1,CDH1,1
AKT1,FN1,1
HSPB1,HSPA5,1
NANOG,NR0B1,1
MYCN,NDRG1,1
ZFPM1,GATA4,1
KLF2,SOX2,1
BTG2,TRP53,1
MDM2,NUP210,1
POU5F1,ZFP42,1
NANOG,BMP4,1
BMP4,SPP1,1
POU5F1,MYCN,1
KLF4,UTF1,1
KAT2B,RBPJ,1
DNMT3A,HIST1H2AF,1
CREB3L2,SEC24D,1
TRP53,CDC20,1
CCND1,HIST1H2AL,1
KAT2B,ZFPM1,1
GATA6,KLF4,1
DNMT3A,SUZ12,1
ID2,AKT1,1
RBBP7,HIST2H2BB,1
POU5F1,SOX17,1
ESRRB,KLF4,1
TRP53,FZR1,1
RBBP7,HIST1H2BK,1
HIST1H1D,HIST1H1B,1
BMP4,HSP90B1,1
AKT1,CCND1,1
POU5F1,TRP53,1
BMP4,GATA4,1
AKT1,TXNIP,1
EED,SUZ12,1
BMP4,CKAP4,1
CCND1,ILK,1
KLF4,MYCN,1
PCBD1,UAP1L1,1
DNMT3B,TET2,1
HIST1H1B,HIST1H1D,1
RBBP7,PML,1
CCND1,IL6,1
DNMT3L,HIST2H2BB,1
CCND1,SMARCA2,1
MCM6,MCM10,1
DNMT3A,EHMT2,1
SOX2,CDH1,1
MCM6,BUB1B,1
POU5F1,TET1,1
AKT1,IL6,1
DTX1,RBPJ,1
DNMT3A,HIST1H2AL,1
MCM6,CCNB1,1
BTG2,GM6158,1
SOX2,ZFP42,1
FOXH1,CFC1,1
DNMT3A,CCND1,1
ID1,ETS1,1
RUNX1,PHC1,1
SMARCA2,DNMT3A,1
GATA6,ZFPM1,1
BMP4,EVA1A,1
TCF7L2,SOX17,1
MDM2,PDGFRA,1
RBPJ,KAT2B,1
EGR1,CCND1,1
SOX2,SOX17,1
TRP53,CCNG1,1
NR0B1,ESRRB,1
TRIM28,POU5F1,1
BMP4,ID2,1
DNMT3A,SMARCA2,1
KLF6,BTG2,1
EHMT2,POU5F1,1
SOX17,TCF7L2,1
NANOG,DNMT3B,1
ID2,BMP4,1
ZFP42,ESRRB,1
SOX2,TRP53,1
GATA4,KLF4,1
RUNX1,HIST1H2AL,1
SOX2,FN1,1
EED,HIST1H4N,1
AKT1,TCL1,1
DNMT3A,DNMT3B,1
TRP53,KAT2B,1
EHMT2,JARID2,1
DNMT3A,HIST1H2AK,1
AKT1,ANXA5,1
XBP1,DNAJC3,1
SOX2,TET1,1
ESRRB,ZFP42,1
RBBP7,JARID2,1
CCND1,MDM2,1
PHC1,EED,1
TRP53,KLF4,1
BMP4,SMAD7,1
POU5F1,KLF2,1
CBX7,EED,1
DNMT3B,RBBP7,1
AKT1,MDM2,1
MYBL2,PLK1,1
TRP53,SPP1,1
RBBP7,HIST1H2AF,1
AKT1,KIT,1
TRP53,EGR1,1
TRP53,RBM38,1
PHC1,UBE2C,1
POU5F1,TDGF1,1
CCND1,IGF2,1
PHC1,RBBP7,1
MYBL2,UBE2C,1
TRP53,RFFL,1
RUNX1,CCND3,1
AKT1,IGF2,1
CBX7,RBBP7,1
HSPB1,TRP53,1
SOX2,CCND1,1
CCND1,AKT1,1
AKT1,CDKN1A,1
POU5F1,TCL1,1
DNMT3L,HIST1H2AF,1
EED,HIST2H2BB,1
TRP53,TIMP3,1
EHMT2,HIST1H2AL,1
RBBP7,EHMT2,1
KLF4,NANOG,1
TRP53,RBBP7,1
SUZ12,HIST1H2BK,1
POU5F1,TFCP2L1,1
RBBP7,HIST1H2AL,1
DAB2,MYO6,1
ILK,TMSB4X,1
EHMT2,FZR1,1
POU5F1,KIT,1
CCND1,POU5F1,1
AKT1,HSPB1,1
XBP1,IL6,1
DAB2,TFRC,1
DAB2,UBQLN2,1
BMP4,GAS6,1
NANOG,GATA4,1
AKT1,POU5F1,1
GATA4,SOX2,1
XBP1,PDIA3,1
AKT1,GJA1,1
POU5F1,LEFTY1,1
SMAD7,CDH1,1
KAT2B,HIST1H4D,1
KLF3,CTBP2,1
DNMT3L,HIST1H2AL,1
EHMT2,PLOD1,1
POU5F1,AKT1,1
MYBL2,CCNE1,1
HMGA1,TRP53,1
AKT1,NDRG1,1
GATA4,SOX17,1
AKT1,FLNA,1
ZFPM1,HIST1H2BK,1
DNMT3B,HELLS,1
MDM2,SGK1,1
CCND1,RUNX1,1
TCF7L2,HIST1H2BK,1
NANOG,UTF1,1
AKT1,VIM,1
UTF1,ESRRB,1
RLIM,UBE2C,1
ZFP42,TDGF1,1
MYBL2,CDC20,1
RUNX1,ETS1,1
RBBP7,HIST1H2AK,1
DNMT3B,TET1,1
KPNA2,RRM2,1
KAT2B,HIST1H2BK,1
KLF2,POU5F1,1
MCM6,RIF1,1
RBPJ,DTX1,1
TRP53,CCNE1,1
KPNA2,AURKA,1
MYCN,AURKA,1
ESRRB,KLF2,1
SMAD7,BMP4,1
NANOG,ESRRB,1
GATA6,NANOG,1
SOX2,FGF4,1
DNMT3L,DNMT3B,1
ESRRB,NANOG,1
BMP4,FGF3,1
DNMT3L,HIST1H2AK,1
SOX2,LEFTY1,1
EED,JARID2,1
XBP1,P4HB,1
ID2,ETS1,1
POU5F1,NR0B1,1
EGR1,BTG2,1
TRP53,CCNB1,1
SOX2,AKT1,1
KLF4,SOX2,1
EED,HIST1H2AF,1
AKT1,LRP2,1
KPNA2,CDC20,1
HIST1H1B,HIST1H4K,1
DNMT3B,DNMT3L,1
ESRRB,TFCP2L1,1
EHMT2,GM49369,0
TCF7L2,SPRY2,0
NR0B1,FNDC3A,0
JARID2,TGIF1,0
RBBP7,ETS1,0
MCM6,RPP25,0
TAX1BP3,SNORA73A,0
NANOG,KHDC3,0
BHLHE40,NIPSNAP1,0
ID2,COL4A2,0
SOX17,TET2,0
TCEA3,CDCA7,0
ETS1,VANGL1,0
ID2,SNORD80,0
CBX7,HIST1H4D,0
TRIM28,LY75,0
ELF3,JPT1,0
ZFPM1,DUSP9,0
AKT1,GM24346,0
XBP1,PLSCR1,0
UTF1,FAM234A,0
EHMT2,RETREG1,0
TAX1BP3,LRRK1,0
KLF6,TPM4,0
FOXQ1,GM24346,0
ID1,TGM1,0
NANOG,MIR467C,0
PML,ABHD5,0
RBPJ,GM8355,0
TCEA3,UBE2C,0
KLF4,GM44206,0
FOXQ1,EPAS1,0
MYCN,GM24523,0
BMP4,KRT17,0
GATA4,HIST2H2BB,0
PHC1,TCEA3,0
PEG3,SORD,0
RLIM,KLB,0
CBX7,MYO5B,0
POU5F1,L1TD1,0
JARID2,SNORA41,0
HIST1H1D,GM24564,0
FOXQ1,GDPD5,0
SMARCA2,ADAM23,0
SOX17,RENBP,0
FOXQ1,TPD52,0
TCF7L2,PLOD2,0
SOX17,EED,0
PCBD1,SRI,0
UTF1,RFFL,0
CBX7,GM44450,0
SUZ12,SRM,0
EPAS1,CSRP1,0
CBX7,SLC2A1,0
DNMT3B,TOP2A,0
CREB3,FLNA,0
PCBD1,GM45213,0
DNMT3L,P3H2,0
RBPJ,FNDC3A,0
PML,CSRP2,0
KLF3,2210409E12RIK,0
HNF1B,FLNA,0
CITED2,SNORA17,0
CBX7,GM27592,0
PCBD1,DNAJC10,0
SUZ12,GM21962,0
TCF7L2,MSI2,0
KLF3,GM22677,0
KLF6,CALR,0
PARP1,MYO7A,0
ETV5,GM26156,0
PML,ZFYVE21,0
TCEA3,HIST1H3H,0
ETV5,KLF2,0
TRIM28,MYO6,0
NFATC2IP,STMN1,0
RLIM,GHR,0
CREB3,MIR5117,0
ELF3,IGFBP2,0
TFEB,SNORD58B,0
MYCN,LRRC8D,0
BHLHE40,GALK1,0
TFCP2L1,MAGED1,0
EGR1,ETV5,0
SMARCA2,LDHB,0
ELF3,GM14567,0
MCM6,CDKN1A,0
NFXL1,BASP1,0
NFXL1,DDX21,0
BMP4,L1TD1,0
ZFPM1,MIR1949,0
MCM6,ODC1,0
KAT2B,GM22166,0
MSC,BMP4,0
RLIM,ZYX,0
RUNX1,GM49369,0
EPAS1,CCND1,0
ID1,MT-TP,0
EHMT2,CENPV,0
ZFPM1,HIST1H2BL,0
EED,COL27A1,0
EED,LY75,0
MYBL2,PRPS2,0
CCND1,GM9385,0
NFXL1,GM25158,0
HIST1H1B,IMPDH1,0
ID1,ILK,0
TRIM28,MIR669D,0
ZFPM1,HIST1H3I,0
CREB3L2,MYH9,0
ETV5,SFI1,0
KDM5B,MIR669H,0
PML,GM38312,0
PCBD1,GM10259,0
JARID2,PFKP,0
ETS1,SURF4,0
EED,GM26318,0
MDM2,SPRY4,0
RLIM,ZFAS1,0
GATA6,SNORA30,0
KLF4,CALD1,0
PCBD1,MFGE8,0
ESRRB,ECHDC2,0
PCBD1,SNHG12,0
NANOG,WDFY1,0
RUNX1,HIST1H2AI,0
DNMT3B,GM37784,0
HIST1H1D,ZC3H7A,0
KLF2,GM14303,0
RUNX1,TENM4,0
ESRRB,TCF7L2,0
KLF3,GM44170,0
RBBP7,MORC4,0
POU5F1,MIR8094,0
ID1,RPL23A-PS3,0
NFATC2IP,BCAM,0
TCF7L2,GJA1,0
KDM5B,TET1,0
JARID2,AKR1B3,0
BCL3,AKT1,0
MYBL2,IL6,0
HNF1B,ABCC5,0
SOX2,PCOLCE,0
SMARCA2,ULK1,0
PARP1,GM23988,0
HIST1H1D,ZFP710,0
ID1,SNORD65,0
RBPJ,NFXL1,0
BMP4,MIR297A-2,0
CREB3L2,GM22635,0
PEG3,GM43940,0
BMP4,GM23988,0
DNMT3B,FXYD3,0
ZBTB10,GM10108,0
RBPJ,HIST1H2AK,0
EED,GM23833,0
EPAS1,GM10925,0
TGIF1,TXNDC5,0
ZFPM1,AURKA,0
MCM6,NFATC2IP,0
NFXL1,GM37404,0
NR0B1,GM44170,0
BHLHE40,TOP2A,0
RUNX1,SUZ12,0
JARID2,IMPDH1,0
GATA4,F2R,0
CREB3,PLK1,0
DNMT3B,HYOU1,0
HSPB1,PIPOX,0
TGIF1,GM26426,0
SOX17,GM26083,0
DNMT3B,SFI1,0
TFCP2L1,RESF1,0
SOX2,AHCY,0
KLF2,SEMA4C,0
SOX2,GM8818,0
EPAS1,HIST1H2AH,0
CBX7,GM26073,0
KPNA2,PFKP,0
CCND1,ZBTB10,0
CITED2,HSD17B14,0
GATA6,GRB10,0
ETV5,MORF4L2,0
HIST1H1B,SLC7A6,0
PML,CAR2,0
BHLHE40,FAM25C,0
SMARCA2,SPRY2,0
CREB3L2,HIST1H4K,0
SMAD7,GJB5,0
ILK,PDIA6,0
ILK,RPP25,0
BHLHE40,RBPMS2,0
CCND1,GM25636,0
RLIM,RCN3,0
SOX2,MCM10,0
TFCP2L1,TDGF1,0
ETV5,APOE,0
MSC,GM10780,0
NFATC2IP,GM26318,0
MDM2,GM26287,0
MCM6,PDCD6IP,0
KLF4,SPARC,0
ZFPM1,DCXR,0
DNMT3L,PHLDB2,0
MYBL2,ETS1,0
ZFP42,GM27390,0
RBBP7,MIR3535,0
TCEA3,P4HA1,0
HIST1H1B,GNPDA1,0
FOXQ1,HIST2H2BB,0
KPNA2,GM23288,0
DNMT3L,BNC2,0
SOX17,GM14567,0
HIST1H1D,BASP1,0
BTG2,SNORA73B,0
DNMT3A,GM23136,0
BHLHE40,GM24488,0
KLF4,UBALD2,0
TRIM28,P4HA2,0
MDM2,GM44429,0
MSC,NIPSNAP1,0
SOX2,PTH1R,0
MYBL2,FDPS,0
MYBL2,SGK1,0
UTF1,LAD1,0
JARID2,RPP25,0
DNMT3L,HIST1H4K,0
FOXH1,GM23988,0
EGR1,GM25500,0
HMGA1,MYMX,0
ELF3,MDM2,0
KLF6,SNORD33,0
TCEA3,RUNX1,0
TRP53,GM37376,0
ESRRB,CCND2,0
KLF6,SLC6A8,0
DNMT3B,KPNA2,0
DNMT3B,HSD17B14,0
SOX17,TIMP2,0
RBBP7,AY036118,0
MCM6,RRBP1,0
ZFPM1,MYH9,0
SOX7,NXF7,0
MCM6,LGALS3,0
EGR1,GABARAPL2,0
ZFPM1,GSR,0
KLF3,TXNDC5,0
NANOG,GM23988,0
HMGA1,STAG3,0
DNMT3A,GM22925,0
ID2,GJB3,0
HSPB1,TAX1BP3,0
EGR1,APAF1,0
ETV5,GSR,0
KPNA2,GM33051,0
KAT2B,P4HB,0
JARID2,AKR1B8,0
KLF6,ATP6V0B,0
KDM5B,GRB10,0
RLIM,GM43521,0
EED,GSTA4,0
PML,GATA4,0
TAX1BP3,MYBL2,0
TRP53,EHD1,0
ELF3,ZFP987,0
KLF4,SNORD11,0
HNF1B,RCC2,0
KAT2B,SPP1,0
EGR1,GLDC,0
MCM6,ITGA6,0
KAT2B,SHROOM3,0
EGR1,GM15452,0
ZFP42,PDIA4,0
NR0B1,HK2,0
DNMT3L,SNORA43,0
BCL3,GM25791,0
PML,TRIM2,0
RBBP7,GM17538,0
MDM2,GJA1,0
ELF3,JARID2,0
JARID2,MIR677,0
HMGA1,IFITM2,0
ZFPM1,TIMP3,0
KLF4,MAN1A2,0
NANOG,RRM2,0
KLF3,GM26917,0
KLF2,GM26387,0
TCEA3,AU018091,0
RBPJ,TAGLN2,0
ZBTB10,CLDN6,0
KLF4,GM23368,0
SMARCA2,GM26165,0
ZBTB10,ZFP42,0
PML,SNORD58B,0
NANOG,PRPS2,0
HMGA1,SERPING1,0
ESRRB,HIST1H4D,0
BHLHE40,GM25791,0
SMARCA2,GM10925,0
HIST1H1D,ENO1B,0
TRIM28,HIST1H2BK,0
KLF2,GM21748,0
HIST1H1B,RUNX1,0
SOX2,ITGA6,0
SUZ12,EDEM1,0
PARP1,FDPS,0
EED,GABBR1,0
ESRRB,GM42429,0
ZFPM1,PDCD4,0
BCL3,LTBP4,0
MSC,PGAM1-PS2,0
DNMT3A,SLCO3A1,0
BCL3,LAMA5,0
GATA4,SNORA17,0
CBX7,FLRT3,0
SOX17,CTSD,0
BTG2,CHST15,0
MDM2,GM12112,0
MSC,VEGFA,0
KDM5B,ST5,0
TCF7L2,HIST1H2AN,0
MYCN,PHLDA3,0
ETS1,KIT,0
SOX2,PARP1,0
MYCN,LAPTM5,0
SOX17,HIST1H2AK,0
KLF2,PGA5,0
KPNA2,DDAH2,0
SOX2,GM6136,0
KPNA2,IFITM1,0
HSPB1,SLC20A1,0
XBP1,SNORA74A,0
ETS1,TXNDC5,0
HIST1H1B,SNORD85,0
POU5F1,HS3ST1,0
AKT1,LEFTY2,0
PEG3,ANK,0
PHC1,GSR,0
FOXQ1,GM26287,0
SOX7,MIR669A-2,0
AKT1,GNPDA1,0
KDM5B,DPPA2,0
MCM6,GM17545,0
TCF7L2,SNORD93,0
RBPJ,ZBTB10,0
NFATC2IP,APAF1,0
GATA6,GM26318,0
ILK,LAMA1,0
EGR1,MT-TP,0
EED,HIP1,0
MSC,MSH6,0
HIST1H1D,CDC42SE2,0
KLF2,IL6,0
ILK,GM27390,0
KLF2,MYO7A,0
HIST1H1B,CCND3,0
PARP1,MIR763,0
ETV5,CDC20,0
KLF6,ASS1,0
RBPJ,FGFR3,0
ETS1,POU5F1,0
GATA4,ALG13,0
BCL3,CCNE1,0
SOX2,DDX21,0
SMAD7,SOAT1,0
BHLHE40,HSD17B14,0
NFXL1,KRT42,0
HIST1H1B,GM4202,0
KAT2B,IFITM2,0
MYBL2,ZFP57,0
TRP53,GM26083,0
TRIM28,MIR7063,0
ETV5,KRT8,0
HIST1H1D,TNS4,0
EPAS1,SSR3,0
SMAD7,PNRC2,0
FOXH1,GM23413,0
CBX7,GM26431,0
NR0B1,P4HA2,0
HIST1H1D,RANBP17,0
PHC1,TIMP3,0
DTX1,SAT1,0
DAB2,MIR763,0
DAB2,WDR45,0
PEG3,GM25057,0
DTX1,GM37746,0
AKT1,SHKBP1,0
AKT1,HIST1H2AH,0
HSPB1,GORASP2,0
ILK,SPNS2,0
ILK,MRPL23-PS1,0
JARID2,APOE,0
HMGA1,SPRY4,0
UTF1,ELOVL6,0
DAB2,S100A6,0
SOX7,PRPS2,0
EGR1,RHPN1,0
TGIF1,P4HA2,0
TAX1BP3,MIR1949,0
KAT2B,ITGAV,0
PHC1,KDM5B,0
ID1,CDC20,0
EPAS1,MIR5117,0
BTG2,RBPJ,0
ZBTB10,CREB3,0
XBP1,IFITM1,0
HMGA1,MYCN,0
PCBD1,MYO1C,0
NFXL1,RBM47,0
TAX1BP3,COL4A1,0
UTF1,TMEM144,0
CBX7,GM24564,0
KAT2B,GM23542,0
NANOG,LY75,0
DAB2,GM27773,0
PHC1,IFRD1,0
KLF6,BEX3,0
HMGA1,PLEKHA7,0
MYCN,FABP3,0
HNF1B,SERPINE2,0
SUZ12,SSR3,0
SMAD7,STXBP2,0
ETS1,PLOD1,0
SOX7,DCXR,0
DAB2,RPL15-PS3,0
SMAD7,CDC42SE2,0
TFCP2L1,NDRG1,0
HIST1H1B,GM9531,0
TRIM28,SNORD43,0
POU5F1,GM44380,0
MDM2,FABP3,0
JARID2,F2R,0
TFEB,MIR466B-6,0
NR0B1,SNORA31,0
HMGA1,RAB3IL1,0
ZFP42,LY6E,0
PCBD1,MIR1905,0
EHMT2,GM4322,0
NANOG,GM14303,0
RBPJ,GM4617,0
MYBL2,TDGF1-PS1,0
HNF1B,RESF1,0
ZFP42,ISYNA1,0
CITED2,GM43521,0
CITED2,CTH,0
PML,PRXL2A,0
XBP1,HIST1H2BL,0
RBPJ,MT2,0
ETV5,CLIC1,0
FOXH1,GM24451,0
KLF3,GM10182,0
EHMT2,TNK2,0
MSC,UNG,0
TRP53,TDGF1-PS1,0
BHLHE40,RBM38,0
CCND1,ACTG1,0
BMP4,HMMR,0
FOXQ1,FAT1,0
KPNA2,ERP29,0
KAT2B,TUBB4B,0
NFXL1,CARMIL1,0
HNF1B,SEPT1,0
