TF,Target,Label
AKAP8L,EPSTI1,0
MECOM,NDOR1,0
ELF1,SQOR,0
RUNX2,ANO10,0
PRDM5,ELOVL5,0
REL,MAML2,0
ARNTL,CHRNB1,0
PRDM5,GMNN,0
HLF,CCND3,0
RORA,4833439L19RIK,0
PGR,ANGPT1,0
PGR,DDX4,0
IRF8,SPNS3,0
GFI1B,SYNRG,0
KLF6,RIPOR2,0
TFEC,TIE1,0
HLF,BTBD3,0
IKZF1,VAMP5,0
SP100,GPRASP1,0
REL,PLCG2,0
IRF6,TRPV2,0
IRF7,FHL1,0
BAZ2B,PDIA4,0
GFI1B,MOGS,0
MEF2C,TOM1L1,0
HLF,PDIA4,0
CENPA,TIMM50,0
JUN,HLF,0
KLF10,SQLE,0
MEF2C,RPTOR,0
IRF6,GM1966,0
REL,IL18BP,0
HNF4A,HSD3B7,0
ZBTB20,4833407H14RIK,0
HOXA9,STAM2,0
NFAT5,PRELID3B,0
GATA2,VIPR2,0
IRF8,MAML3,0
PRDM5,CPNE8,0
IRF7,PAFAH2,0
VDR,PRKCH,0
SPI1,NRROS,0
PGR,NASP,0
SPI1,ANKRD44,0
ZFP62,MLLT3,0
ZBTB38,F2R,0
HOXA9,ITPR1,0
ESR1,CYP51,0
NFATC1,CD63,0
MECOM,OASL2,0
KLF6,SMIM15,0
ARID5A,TXN2,0
IRF7,CENPA,0
IRF6,ARHGEF18,0
NFAT5,GPR65,0
PA2G4,MEF2C,0
SPI1,ART4,0
RUNX2,DUSP1,0
SP100,RNF213,0
ARID5A,MCM4,0
JUN,KIF20B,0
IRF6,FAM171A1,0
ZFP62,OBSCN,0
MYCN,FCGRT,0
MEF2C,MPZL1,0
HNF4A,BIRC3,0
PBX1,KCTD20,0
TRPS1,IRF8,0
NFKB1,CBX5,0
MYC,RPS6KA5,0
MEF2C,MGAT5,0
NFATC1,SPTBN1,0
AKAP8L,MCM5,0
ELF1,STXBP1,0
BAZ2B,DUSP6,0
SATB1,FAM169B,0
CLOCK,IFI206,0
PRDM5,SLC9A9,0
NFAT5,NOTCH1,0
KLF6,ARHGAP27,0
ZFP62,CTTN,0
CLOCK,CRIP1,0
CENPA,CSF3R,0
NFKB1,GPRASP2,0
YBX3,ZBTB4,0
CENPA,MSH6,0
PGR,ADGRL4,0
KLF6,SDC4,0
CENPA,PPIC,0
KLF6,PLCG2,0
ARNTL,SLC22A3,0
DACH1,SLA,0
DACH1,TXN2,0
MEF2C,PLD4,0
ETS1,AI504432,0
NFAT5,JAK1,0
ZBTB20,MYCN,0
IRF6,TXNDC11,0
KLF6,ZMIZ1,0
AKNA,SARAF,0
KLF10,KCNK5,0
REL,GLB1,0
HNF4A,ZNRF2,0
BAZ2B,TUBB4B,0
MEF2A,BC016579,0
IRF8,CD63-PS,0
DACH1,PDE12,0
DACH1,LY6A,0
KLF6,IIGP1,0
HNF4A,INPP5K,0
MECOM,PQLC1,0
NFKB1,CCL3,0
PBX1,ARHGEF39,0
IRF7,GNG11,0
PRDM16,ZFP53,0
MEF2A,CCND3,0
ARID5A,STARD4,0
BAZ2B,MPL,0
HNF4A,IFI213,0
PRDM16,TMEM14C,0
IRF6,D930016D06RIK,0
RUNX2,9530082P21RIK,0
ZBTB38,SLC16A11,0
PRDM16,LHCGR,0
PA2G4,4833439L19RIK,0
ZFP62,CPNE8,0
VDR,KNSTRN,0
KLF3,CYBC1,0
CLOCK,GM8113,0
PBX1,TOMM22,0
AKNA,RHOF,0
ETS1,PAQR7,0
IRF8,SNAP23,0
ETS1,QARS,0
ESR1,FBXO30,0
VDR,TPST2,0
GATA2,GNG2,0
ELF1,GBP9,0
KLF3,SEPT8,0
SATB1,TBC1D10C,0
ZFP62,TESPA1,0
EGR1,PRKCQ,0
HOXA9,TMEM268,0
ETS1,CISH,0
GATA2,GM8113,0
PGR,IGKC,0
ELF1,F2R,0
HOXA9,ANO10,0
GFI1B,ECE1,0
ZBTB20,CPQ,0
MYCN,NFATC1,0
GFI1B,CBX7,0
IRF7,PLA2G4A,0
ELF1,NCEH1,0
ARID5A,IGHM,0
IRF8,LDHB,0
NFKB1,SLC25A53,0
ARNTL,KCTD12,0
TRPS1,CAD,0
IRF8,CDK18,0
YBX3,RFTN1,0
ZFP62,EFTUD2,0
ELF1,SEMA3D,0
GATA2,UBL4A,0
RUNX2,EEPD1,0
ZBTB38,SERPINB1A,0
EGR1,PHC1,0
CENPA,GBP8,0
RUNX2,SYNRG,0
MECOM,F2R,0
ZBTB4,SLC35A5,0
ESR1,CD44,0
MEF2C,ROBO4,0
MEF2C,SPTBN1,0
RUNX2,DIP2B,0
IRF7,PPCDC,0
SP100,PA2G4,0
TRPS1,NGLY1,0
BAZ2B,KIF17,0
BAZ2B,HEXA,0
CENPA,KRT18,0
HOXA9,P2RY14,0
ZFP62,SESN1,0
NFATC1,TRPS1,0
BAZ2B,MEF2C,0
ZBTB20,CFP,0
ESR1,SERPINF1,0
HNF4A,SAT1,0
SATB1,ANXA2,0
PBX1,SGMS1,0
ESR1,CTNNAL1,0
ZBTB20,ZFP945,0
HLF,SLC31A2,0
ZBTB20,TAPT1,0
SP100,LGALS9,0
CENPA,SLC2A1,0
BAZ2B,JAM3,0
SATB1,GUCY1A1,0
ZBTB4,CERS4,0
IRF8,MED16,0
PGR,IRF6,0
MYCN,CD52,0
GFI1B,ICE1,0
MEF2A,DUSP1,0
HOXA9,RNF13,0
HNF4A,DCAF4,0
IKZF1,SSH2,0
VDR,MCM6,0
CLOCK,AFF3,0
TFEC,HACD4,0
PRDM16,TTC39B,0
SATB1,EXOC6B,0
ETS1,KIF21B,0
HOXA9,EGR1,0
HLF,C1QTNF12,0
AKNA,CTSS,0
CLOCK,RNF125,0
NFKB1,TESPA1,0
JUN,GLB1,0
SATB1,PRELID3B,0
ELF1,ARL6IP6,0
HNF4A,FUCA2,0
IRF6,PRKAR2B,0
NFAT5,SPI1,0
IRF8,GNG11,0
VDR,RPA2,0
GATA2,ATP2B4,0
HLF,PGM1,0
IRF7,CFP,0
RUNX2,SLC37A1,0
HLF,CTSL,0
IRF6,SLC2A3,0
ZFP62,C030034L19RIK,0
ARID5A,CTSB,0
CENPA,WBP1L,0
PRDM16,PLPPR3,0
REL,MEF2C,0
GFI1B,TMEM14C,0
PGR,ARID5A,0
IRF7,RORA,0
MEF2C,GNG2,0
NFKB1,INKA1,0
SATB1,KDM7A,0
HOXA9,RBBP9,0
NFAT5,SPC24,0
ELF1,NOTCH1,0
MYCN,DOCK11,0
PRDM16,CASP12,0
REL,CDCA3,0
MYC,PEAR1,0
ELF1,FPGT,0
MYC,YBX3,0
PA2G4,D630039A03RIK,0
ZBTB38,SERPINB6A,0
HOXA9,RAB11FIP3,0
ZBTB4,GPSM1,0
MEF2A,IL10RA,0
BAZ2B,PQLC1,0
SATB1,IGTP,0
SPI1,PLPPR3,0
GATA2,DUT,0
MYCN,KIF20B,0
GATA2,CTSW,0
HLF,KIF20B,0
ARID5A,DOK2,0
RORA,GM20342,0
TFEC,ENPP5,0
KLF6,TBXA2R,0
HLF,GBP4,0
CENPA,RNF13,0
HOXA9,DUT,0
MEF2A,TEK,0
IRF8,RNF125,0
AKNA,UBE2L6,0
REL,IL15RA,0
PBX1,CPXM1,0
ETS1,LGALS1,0
MEF2A,CDKN1C,0
AKAP8L,GALM,0
TFEC,TOP2A,0
ZBTB38,JAM3,0
CLOCK,OASL1,0
NFAT5,SYK,0
SP100,PACSIN2,0
ZFP62,IGKV14-126,0
DACH1,WFDC18,0
HLF,GEM,0
JUN,AMPD2,0
HOXA9,CLDN12,0
HOXA9,TRMT6,0
ZFP62,KCTD20,0
PA2G4,FAM76B,0
DACH1,BICD1,0
TRPS1,GNG2,0
ZBTB4,CTLA2B,0
NFKB1,FUT7,0
IRF6,B4GALT6,0
MEF2A,PAQR7,0
MEF2C,PDK3,0
JUN,FUT7,0
MYCN,PHF5A,0
SPI1,MYCN,0
PGR,CPQ,0
ESR1,IFI213,0
IRF6,HCFC2,0
JUN,H2-OB,0
MYC,RGCC,0
KLF3,HELLS,0
KLF10,GM10384,0
PA2G4,SAMSN1,0
SPI1,MYLK,0
KLF6,CNN3,0
DACH1,NOTCH1,0
MEF2A,EEPD1,0
HLF,TXNL1,0
ZBTB4,COQ8A,0
NFAT5,KIF22,0
NFAT5,CCNG2,0
MEF2C,ABLIM1,0
KLF10,CD93,0
IKZF1,CDK19,0
IRF8,MCM2,0
EGR1,VDR,0
AKNA,RORA,0
DACH1,TTF2,0
KLF3,ARID5A,0
YBX3,ITM2A,0
NFAT5,PIK3IP1,0
ESR1,GBP8,0
VEZF1,CHST11,0
PRDM16,GBP4,0
PBX1,FLT3,0
KLF10,NPC1,0
ZBTB20,EFTUD2,0
CLOCK,SEC14L1,0
NFATC1,PDGFRB,0
GFI1B,AI504432,0
HNF4A,SLC31A2,0
PA2G4,DIP2B,0
YBX3,PQLC1,0
EGR1,SLC28A2,0
ESR1,PARD3B,0
BAZ2B,RELT,0
YBX3,GGT5,0
NFAT5,F2RL3,0
ESR1,WDSUB1,0
MYCN,RFTN1,0
REL,PIK3IP1,0
HLF,RFTN1,0
MEF2C,GMFB,0
