TF,Target,Label
NANOG,ZFP42,1
ESRRB,DPPA2,1
PEG3,TUBB2B,0
NR0B1,ADAMTS9,0
EPAS1,GM44310,0
DNMT3B,AQP8,0
DNMT3L,CREB3,0
RBPJ,GM26917,0
PEG3,VSIR,0
GATA6,GM2399,0
XBP1,HIST1H3H,0
DAB2,GM27406,0
KAT2B,ZFP42,0
DNMT3A,GM26092,0
KLF2,GM23268,0
ESRRB,CD63,0
DNMT3A,RNF157,0
FOXQ1,MYLPF,0
XBP1,SLC16A1,0
PEG3,DNAJC10,0
TRP53,DUSP9,0
DNMT3A,SNORA41,0
KAT2B,GM10259,0
HIST1H1D,COMMD3,0
MYBL2,ZFP57,0
GATA4,JAM2,0
HSPB1,RCC2,0
KLF2,TPM4,0
NR0B1,LAMB2,0
SOX2,SERPINE2,0
NFXL1,IFITM1,0
JARID2,GM22884,0
RBPJ,NANOG,0
TFCP2L1,MEG3,0
HMGA1,GM25753,0
GATA4,GM23130,0
TRP53,FAM234A,0
UTF1,ARHGEF40,0
ZFPM1,LAMA5,0
SOX7,AY036118,0
EPAS1,LRP2,0
PEG3,LAMA1,0
HIST1H1B,RIAN,0
SOX17,CMKLR1,0
KPNA2,GM37746,0
HIST1H1D,KDELR2,0
POU5F1,SNORA65,0
TRP53,GM44206,0
HMGA1,DPPA4,0
BCL3,ADAM23,0
FOXQ1,FAM25C,0
XBP1,APOE,0
ETV5,DPP4,0
ETV5,GM24616,0
TRP53,MIR7003,0
BCL3,BEX1,0
DNMT3L,PTPN14,0
PHC1,TUBB2B,0
MYBL2,GSTA4,0
BCL3,SOX17,0
SOX7,UPP1,0
UTF1,B2M,0
NR0B1,GM10169,0
EPAS1,TOP2A,0
POU5F1,SNORD93,0
HMGA1,GM2399,0
TRP53,GM24315,0
DNMT3A,PDPN,0
CREB3,ZFP987,0
ZFP42,SNORD35A,0
BHLHE40,GM44429,0
ZFP42,FN1,0
SOX7,MIR466B-6,0
BHLHE40,GM49347,0
PML,SNORD70,0
KLF2,GM24497,0
RBPJ,CLDN6,0
HIST1H1B,NXF7,0
BCL3,UNG,0
ESRRB,RIAN,0
DNMT3A,DAB2,0
TFCP2L1,SDC4,0
PCBD1,LTBP4,0
HMGA1,STXBP2,0
PCBD1,TPD52,0
DNMT3A,RPL17-PS10,0
NFXL1,GM44390,0
ZFP42,GM42429,0
ELF3,SNORD35A,0
NFXL1,GM14519,0
PML,JAM2,0
PCBD1,STARD10,0
ZFPM1,GM9531,0
DNMT3A,SDC4,0
BCL3,LRPAP1,0
EPAS1,MANF,0
FOXQ1,GM42429,0
SOX17,GM27326,0
XBP1,GM10719,0
PHC1,SNORD65,0
NR0B1,NDRG1,0
MYBL2,SNHG12,0
SOX7,HIST1H2AN,0
DNMT3B,PDCD4,0
UTF1,GM7329,0
MYBL2,SNORD65,0
BCL3,ITPK1,0
MYBL2,GM28900,0
KDM5B,GM26287,0
NFXL1,CSRP2,0
NFXL1,GM27406,0
NFXL1,SNORD32A,0
HIST1H1B,GM27326,0
PML,SNORA41,0
DNMT3L,GM44346,0
CREB3L2,ESRRB,0
DNMT3L,CTSA,0
NANOG,GM26287,0
GATA6,MIR466B-6,0
GATA6,BNIP3,0
TGIF1,BHLHE40,0
ELF3,DNMT3L,0
NR0B1,DUSP9,0
MYBL2,GM10719,0
TAX1BP3,DNMT3A,0
GATA4,GM10169,0
KAT2B,COL4A2,0
DAB2,LNCENC1,0
ZFPM1,MIR466B-4,0
CREB3L2,GM24451,0
TFCP2L1,HSP90B1,0
SOX7,SNORD65,0
SOX7,TDH,0
HIST1H1D,CKB,0
GATA6,GM25451,0
DNMT3B,RIAN,0
EPAS1,GM22884,0
NANOG,HIST1H2AN,0
DNMT3L,UTF1,0
NR0B1,TMEM144,0
ZFP42,RASGRP2,0
HIST1H1D,HIST1H2BN,0
XBP1,2410141K09RIK,0
KDM5B,ITGA6,0
DNMT3B,MIR669G,0
HMGA1,LNCENC1,0
BHLHE40,CALR,0
ELF3,MIR677,0
CREB3L2,TRP53,0
HIST1H1B,HIST1H2AL,0
SOX17,P3H1,0
DNMT3A,KAT2B,0
SOX17,CTSZ,0
DNMT3L,IFITM3,0
PML,CDC20,0
MYBL2,GM3788,0
HIST1H1B,GM23130,0
POU5F1,MT2,0
HIST1H1D,LAMB2,0
DNMT3B,GPX3,0
MYBL2,RPL17-PS10,0
HMGA1,NANOG,0
GATA4,HIST1H2AH,0
DAB2,GM24916,0
KAT2B,AF357399,0
FOXQ1,PLOD3,0
TRP53,GASK1B,0
HMGA1,MT-TP,0
FOXQ1,TENM4,0
MYBL2,SDC4,0
TRP53,GM25673,0
TAX1BP3,BCAT1,0
SOX7,KAT6B,0
DNMT3L,MYLPF,0
SOX2,GM25791,0
KDM5B,FXYD3,0
HMGA1,RPS27RT,0
JARID2,MIR466B-6,0
CREB3,DPPA4,0
EPAS1,GM15459,0
PCBD1,GM29397,0
ELF3,IFI30,0
CREB3,GM38312,0
NANOG,ERP29,0
TFCP2L1,GM27743,0
ZFP42,MIR669J,0
