TF,Target,Label
KLF4,PTPN14,1
CBX7,NDRG1,1
DDX21,PLOD3,1
NANOG,GLDC,1
GABBR1,CREB3L2,1
GABBR1,ITM2B,1
ZFP42,PDCD6IP,1
UTF1,ZFP532,1
UTF1,SNX2,1
KLF4,RRBP1,1
DPPA2,ALPL,1
ZFP57,HIST1H3I,1
TET1,PODXL,1
UTF1,TRIM28,1
KLF4,VANGL1,1
NR0B1,BCAM,1
GABBR1,VIM,1
TET1,KHDC3,1
DPPA2,ARFGAP1,1
NR0B1,GJB5,1
ZFP42,MSC,1
SUZ12,FABP3,1
MYCN,NUP210,1
NANOG,NUP210,1
ZFP57,MYBL2,1
POU5F1,TOP2A,1
ZFP57,ANXA2,1
SUZ12,GSN,1
NANOG,CREB3L2,1
UTF1,ASS1,1
SOX2,CDCA7,1
TET1,MSL3,1
TRIM28,ARIH2,1
SUZ12,WDR1,1
ZFP57,MME,1
JARID2,LDLRAP1,1
GABBR1,RBM47,1
SOX17,HS3ST1,1
ZFP57,COMMD3,1
KLF4,FGFR4,1
KLF4,GSTA4,1
JARID2,BMPER,1
SUZ12,FAM102A,1
TET1,ZBTB10,1
ESRRB,MKRN1,1
UTF1,ST5,1
DDX21,SEMA4C,1
NR0B1,RBBP7,1
GABBR1,CARHSP1,1
DDX21,COTL1,1
GABBR1,UBQLN2,1
ZFP57,RRM2,1
POU5F1,SDF2L1,1
SUZ12,P4HA2,1
ZFP57,CDIPT,1
TGIF1,SPP1,1
SUZ12,PDGFRA,1
SOX2,SPRY4,1
NR0B1,MYMX,1
SOX2,GNPTAB,1
JARID2,ETS1,1
CBX7,F2R,1
ZFP57,RANBP17,1
GATA4,CCNG1,1
ESRRB,TIMP3,1
ZFP42,TUBB2B,1
GABBR1,CENPV,1
UTF1,L1TD1,1
ZFP42,SSR3,1
SOX2,RBPMS2,1
POU5F1,CALR,1
ZFP42,TPM4,1
POU5F1,TXNIP,1
ZFP42,PARP1,1
TET1,SLC20A1,1
SOX2,SDC4,1
ZFP57,FAT1,1
SOX2,FN1,1
ZFP57,PLOD2,1
ESRRB,SNORD58B,1
UTF1,SELENOK,1
ESRRB,SNORA62,1
ZFP57,CAR2,1
SOX2,EPS8,1
POU5F1,CTSD,1
DPPA2,ASNS,1
UTF1,GSR,1
TRIM28,PLEKHA7,1
NANOG,PRKAB1,1
KLF2,LEFTY2,1
TRIM28,HIST1H2AF,1
UTF1,AMFR,1
ESRRB,CHCHD10,1
ZFP42,HIST1H3H,1
DPPA2,APP,1
JARID2,DUSP9,1
SOX2,SERPINE2,1
DPPA2,HIST1H2AK,1
DDX21,GABARAPL2,1
SUZ12,TPD52,1
ZFP42,CCNB1,1
GABBR1,ITPK1,1
POU5F1,SOAT1,1
ZFP42,MCM6,1
KLF4,GABARAP,1
NANOG,ANP32A,1
JARID2,AMOTL2,1
DPPA2,PLXNB2,1
TGIF1,HIST1H4K,1
DPPA2,CSRP2,1
SUZ12,MORC4,1
TET1,BEX1,1
ZFP57,HIST1H2BF,1
ZFP57,BCL3,1
POU5F1,CTNNAL1,1
KLF4,PDIA4,1
GABBR1,CLIC1,1
POU5F1,FNDC3B,1
GATA4,TOP2A,1
DDX21,IMPDH1,1
KLF4,PDE4DIP,1
POU5F1,TFCP2L1,1
ESRRB,GORASP2,1
MYCN,ZFP57,1
NANOG,ZFP57,1
NANOG,ITPK1,1
ZFP42,DPP4,1
UTF1,STARD10,1
ZFP57,SFI1,1
ESRRB,CYP26A1,1
DPPA4,CDIPT,1
SUZ12,CBX7,1
ZFP57,EGR1,1
POU5F1,KLF6,1
DPPA4,RANBP17,1
SUZ12,HIST1H2AI,1
SOX2,LY6E,1
UTF1,IFI30,1
SOX2,FOXH1,1
KLF4,CCNF,1
DDX21,PROS1,1
UTF1,UHRF1,1
TET1,HIST1H2AC,1
TET1,SLC6A6,1
TRIM28,LDLRAP1,1
TRIM28,FXYD3,1
TET1,ILK,1
ZFP42,PLTP,1
ZFP57,HDLBP,1
ZFP57,SGK1,1
GATA4,SDF2L1,1
KLF4,OPLAH,1
GABBR1,PEG3,1
ESRRB,KLF2,1
UTF1,CCNE1,1
TRIM28,BMPER,1
DPPA4,CAR2,1
GABBR1,DTX1,1
NR0B1,CTBP2,1
NANOG,STAG3,1
CBX7,KHDC3,1
UTF1,MCM10,1
CBX7,ADAM15,1
ZFP57,CALM1,1
ZFP57,COL4A2,1
KLF4,SOX2,1
SOX2,MYLPF,1
NR0B1,IGFBP2,1
TET1,CSTB,1
ZFP42,FRRS1,1
CBX7,MSL3,1
SOX2,ENAH,1
GABBR1,SEMA4C,1
GABBR1,COTL1,1
ZFP42,SLC2A1,1
POU5F1,TMED2,1
TRIM28,ETS1,1
TET1,ISYNA1,1
JARID2,EED,1
UTF1,GALK1,1
DDX21,EMB,1
POU5F1,NFATC2IP,1
NANOG,SEMA4C,1
ZFP42,DKK1,1
DPPA4,FNDC3B,1
CBX7,SLC25A4,1
NANOG,VILL,1
POU5F1,FZR1,1
SOX2,NR0B1,1
CBX7,ZBTB10,1
ZFP42,HSP90AA1,1
GABBR1,SLC7A3,1
SOX17,NASP,1
KLF4,SLCO3A1,1
DPPA4,SFI1,1
ZFP42,P4HA1,1
TET1,LRRC8D,1
UTF1,CALU,1
SUZ12,HIP1,1
SOX2,GNAS,1
SUZ12,IL6,1
GABBR1,CTSZ,1
CBX7,SLC26A10,1
TET1,CALD1,1
KLF4,SLC16A1,1
TET1,SRPRB,1
JARID2,AURKA,1
TET1,MSMO1,1
JARID2,ESRRB,1
TRIM28,IL33,1
SUZ12,TDGF1,1
UTF1,GHR,1
UTF1,FGF3,1
POU5F1,F2R,1
TET1,BTG2,1
ESRRB,VIM,1
NR0B1,OAT,1
TGIF1,2410141K09RIK,1
POU5F1,ANXA5,1
POU5F1,MYH9,1
DPPA4,GRB10,1
DDX21,SHKBP1,1
DPPA2,PLXNA1,1
ZFP42,HMGA1,1
TET1,PHC1,1
KLF4,ECHDC2,1
GABBR1,TTC7,1
JARID2,ERP29,1
UTF1,HIST1H1B,1
DPPA4,NDRG1,1
GABBR1,IMPDH1,1
TET1,PRPS2,1
POU5F1,TNK2,1
TET1,RPP25,1
ZFP57,RRAS2,1
SOX2,DNMT3B,1
NANOG,CKAP4,1
JARID2,MYO6,1
DPPA4,P3H2,1
SUZ12,HIST1H3I,1
UTF1,NRG1,1
JARID2,PTH1R,1
KLF4,HYOU1,1
DPPA4,LAMA1,1
ZFP57,HIST2H2BB,1
POU5F1,HIST1H2AH,1
SUZ12,ANXA2,1
POU5F1,CENPF,1
TET1,NUSAP1,1
JARID2,PARVA,1
NANOG,FGFR4,1
UTF1,GNPTAB,1
NANOG,GSTA4,1
DDX21,TRIM28,1
NANOG,IMPDH1,1
KLF4,PML,1
SOX2,KLF3,1
SUZ12,MME,1
TET1,ETL4,1
TET1,SLC6A8,1
KLF4,KRT19,1
NANOG,HSPG2,1
GATA4,P3H2,1
ZFP42,UBALD2,1
UTF1,RBPMS2,1
POU5F1,LY75,1
DDX21,ASS1,1
NANOG,FBLIM1,1
SUZ12,COMMD3,1
UTF1,ZFP979,1
TET1,ATP6V0A1,1
SOX2,MT1,1
NANOG,EFEMP2,1
NANOG,CSRP1,1
SUZ12,RETREG1,1
GABBR1,TCEAL9,1
POU5F1,PLSCR1,1
POU5F1,UTF1,1
UTF1,SDC4,1
EED,COL4A2,1
KLF4,RBPJ,1
UTF1,FN1,1
CBX7,ABHD5,1
GABBR1,RPS27RT,1
NANOG,NUP62CL,1
GATA4,NFATC2IP,1
UTF1,EPS8,1
UTF1,DDX21,1
SUZ12,CDIPT,1
NR0B1,TXNDC12,1
KLF4,THBD,1
TET1,ABCC5,1
GATA4,FZR1,1
ZFP57,BNC2,1
UTF1,RAB3IL1,1
UTF1,RLIM,1
UTF1,SERPINE2,1
SUZ12,RANBP17,1
GABBR1,LDHB,1
SOX2,TRIM2,1
TRIM28,CTBP2,1
NANOG,RPS27RT,1
DDX21,ADAM19,1
DPPA4,NOTUM,1
TRIM28,PLK1,1
GATA4,GFPT1,1
POU5F1,CRELD2,1
TRIM28,IGFBP2,1
JARID2,ALPL,1
DPPA4,MYH9,1
JARID2,ARFGAP1,1
SUZ12,FAT1,1
SOX2,MGST3,1
NANOG,LDHB,1
ZFP42,MAN1A2,1
DPPA4,RRAS2,1
TET1,LRPAP1,1
TET1,UCHL1,1
DPPA2,LRRK1,1
DPPA4,TNK2,1
DPPA2,CALCOCO2,1
POU5F1,PODXL,1
GABBR1,FST,1
ZFP57,FAM129B,1
DDX21,SELENOK,1
KLF4,LRP2,1
NANOG,EMB,1
GATA4,MYH9,1
TGIF1,PCOLCE,1
DDX21,GSR,1
DDX21,P4HB,1
UTF1,FOXH1,1
SUZ12,HIST1H2BF,1
NANOG,FST,1
TET2,STMN1,1
KLF4,TDH,1
DPPA2,ARHGAP29,1
SUZ12,RBMS1,1
NANOG,SNX1,1
ZFP42,RBM47,1
GATA4,CENPF,1
UTF1,FOXQ1,1
ESRRB,STAG3,1
KLF4,TMSB4X,1
UTF1,ZYX,1
DDX21,RAB11A,1
POU5F1,SLC25A4,1
POU5F1,ZBTB10,1
SUZ12,SFI1,1
TGIF1,TNS4,1
TET2,SLC7A5,1
PHC1,THBD,1
TET1,PRDX1,1
DPPA4,BNC2,1
NANOG,SLC25A36,1
POU5F1,AKR1B3,1
TET1,ELF3,1
ZFP42,UBQLN2,1
UTF1,ENAH,1
POU5F1,CTH,1
TET1,CDC20,1
UTF1,SPOCK1,1
NANOG,PIK3R1,1
KLF4,HIST1H2BL,1
CBX7,CDH6,1
KLF4,MSH6,1
GABBR1,TRIM28,1
ZFP57,SEC24D,1
SUZ12,HDLBP,1
TET1,KRT8,1
SUZ12,SGK1,1
JARID2,IDI1,1
SUZ12,SRI,1
ZFP57,CD63,1
NANOG,KRT42,1
ZFP42,DKC1,1
TET1,DAB2,1
UTF1,AMPD2,1
POU5F1,SLC20A1,1
DPPA2,AARS,1
DPPA4,CRELD2,1
CBX7,PRPS2,1
NANOG,SOX2,1
GABBR1,ASS1,1
TET1,TFRC,1
UTF1,NR0B1,1
PHC1,SOX7,1
KLF4,TGIF1,1
NANOG,ZFP532,1
NANOG,SNX2,1
UTF1,WDR1,1
DDX21,CCNE1,1
ZFP57,SETX,1
JARID2,HIST1H2AK,1
SUZ12,CALM1,1
SUZ12,COL4A2,1
DPPA2,GLDC,1
DPPA4,PODXL,1
DPPA4,KHDC3,1
JARID2,FXYD6,1
DDX21,MCM10,1
TET1,PMM1,1
CBX7,SLC6A8,1
NANOG,ASS1,1
ESRRB,PTPN14,1
TGIF1,BCAM,1
DDX21,PCBD1,1
NANOG,PDIA6,1
ZFP57,LAMC1,1
NANOG,SLCO3A1,1
KLF4,TUBB4B,1
GATA4,PODXL,1
ZFP42,ZFP57,1
TET1,KAT2B,1
UTF1,PDGFRA,1
JARID2,HNF1B,1
ZFP42,GLUL,1
KLF2,BMP4,1
GABBR1,MFGE8,1
ZFP42,SLC38A4,1
SOX2,TOP2A,1
JARID2,AQP3,1
ESRRB,PNP,1
DDX21,P3H4,1
JARID2,IGF2,1
ZFP57,PRSS35,1
ESRRB,LGALS3,1
JARID2,CDKN1A,1
ZFP57,HMCES,1
CBX7,PDPN,1
ZFP57,LAMB1,1
DPPA4,ZBTB10,1
NR0B1,TUBB2B,1
TET1,SELENOW,1
ZFP42,PLOD3,1
DDX21,CALU,1
ZFP57,APOBEC3,1
TET1,RNF157,1
UTF1,FLRT3,1
SUZ12,SPNS2,1
TGIF1,RBBP7,1
TRIM28,HIST1H2AP,1
NANOG,L1TD1,1
ZFP57,PHLDA3,1
POU5F1,HIST1H2AC,1
POU5F1,ILK,1
TGIF1,MYMX,1
GABBR1,GSR,1
DDX21,SRM,1
GABBR1,AMFR,1
GABBR1,P4HB,1
ESRRB,FBLIM1,1
POU5F1,BNIP3,1
DDX21,CLCN2,1
SUZ12,NOTUM,1
UTF1,SEC23A,1
ESRRB,EFEMP2,1
POU5F1,JAM2,1
GATA4,AKR1B3,1
DDX21,CDCA7,1
NR0B1,SLC5A11,1
JARID2,EHD1,1
ZFP42,PEG3,1
ZFP42,SUZ12,1
CBX7,ID1,1
TET1,IQSEC1,1
SUZ12,RRAS2,1
MYCN,AMFR,1
NANOG,AMFR,1
NANOG,P4HB,1
ZFP42,PATJ,1
SOX17,MME,1
DDX21,ITGA6,1
TET1,PLEKHA7,1
POU5F1,ISYNA1,1
DPPA4,LAMC1,1
DDX21,NRG1,1
DPPA4,BEX1,1
KLF4,UPP1,1
UTF1,TRIM2,1
NANOG,RAB11A,1
SUZ12,GLS,1
KLF4,LY6E,1
ZFP57,EPS8L2,1
TRIM28,IFITM1,1
GABBR1,IFI30,1
POU5F1,LRRC8D,1
SOX2,SOAT1,1
ZFP57,RNPEP,1
UTF1,FLNA,1
TRIM28,APP,1
ESRRB,UNG,1
PARP1,NANOG,1
SUZ12,EVA1A,1
UTF1,ID2,1
TRIM28,HIST1H2AK,1
POU5F1,RIF1,1
DDX21,SDC4,1
ESRRB,GABARAP,1
SOX2,FNDC3B,1
TRIM28,CSRP2,1
POU5F1,SRPRB,1
ZFP42,CTSZ,1
POU5F1,MSMO1,1
DDX21,FN1,1
TET1,PRC1,1
DDX21,GFPT2,1
SUZ12,TUBB6,1
CBX7,KRT8,1
POU5F1,SPRY2,1
NANOG,UHRF1,1
JARID2,KAT6B,1
TGIF1,TMEM150A,1
DDX21,RAB3IL1,1
GABBR1,PCBD1,1
ESRRB,FST,1
SOX2,CR1L,1
DDX21,RLIM,1
MYCN,CCNE1,1
KLF4,PARP1,1
SOX2,KLF6,1
POU5F1,PHC1,1
NANOG,MCM10,1
ZFP57,KDM5B,1
NANOG,BCAT1,1
TET1,BMPER,1
GABBR1,P3H4,1
DPPA2,STAG3,1
JARID2,KDELR2,1
ZFP57,HIST1H4K,1
ZFP42,IMPDH1,1
SUZ12,FAM129B,1
ESRRB,SNORA21,1
ESRRB,SLC25A36,1
KLF4,HIST1H3H,1
DDX21,HOOK1,1
PHC1,MARCKS,1
POU5F1,NUSAP1,1
POU5F1,APOE,1
JARID2,TIMP3,1
KLF4,PLAT,1
GABBR1,CALU,1
SOX17,RBMS1,1
ZFP42,TMEM9,1
KLF4,CD81,1
POU5F1,SLC6A8,1
POU5F1,ETL4,1
TET1,GLIPR2,1
GABBR1,KRTCAP2,1
TET1,GOT1,1
TRIM28,2810025M15RIK,1
DPPA4,TXNDC5,1
ESRRB,SOX2,1
JARID2,PHLDB2,1
NANOG,CALU,1
