TF,Target,Label
MAPK12,DUSP5,1
MCM4,MSH6,1
RAD51,MCM4,1
MCM7,TIPIN,1
CREB5,JUN,1
SPI1,CSF2RB,1
MCM5,KIF23,1
KLF6,BTG2,1
HIST1H1C,HMGB2,1
RUNX2,TRPS1,1
MCM7,MCM2,1
MYC,ESR1,1
NFKB1,REL,1
MCM5,TIPIN,1
GATA2,SPI1,1
IRF7,RNF213,1
MCM2,MCM5,1
BTG2,DUSP1,1
EGR1,JUN,1
MCM2,UHRF1,1
MCM2,DNAJC9,1
ARNTL,EPAS1,1
PBX3,MEIS1,1
EGR1,IER2,1
NFATC1,SYK,1
HOXA9,MEIS1,1
MYC,GATA2,1
MCM6,LIG1,1
HDAC7,PML,1
RPS6KA5,NFKB1,1
NFKBIA,USP11,1
PHC1,MECOM,1
ETS1,TCF19,0
RAD51,ELOVL5,0
PBX3,MAGED1,0
IRF6,PQLC1,0
PRDM5,RBPMS,0
ARNTL,PPP1R15A,0
PRDM16,FRRS1,0
HNRNPAB,RNASE6,0
MIS18BP1,SLC43A2,0
NFKBIA,SPNS2,0
IRF7,PML,0
TEAD2,ARHGEF3,0
DEK,FRRS1,0
ZFP111,XPC,0
EGR1,RNF213,0
NAP1L3,IFI27L2A,0
LDB2,SQLE,0
EGR1,BCLAF3,0
HNF4A,IL17RA,0
LZTS1,CTSC,0
IRF6,RBL2,0
BTG2,USP11,0
SPI1,MCM5,0
NFATC1,FGGY,0
IRF8,MYCT1,0
HIF3A,HOXA9,0
SOX18,ELL2,0
MAML3,STXBP4,0
NFIA,PPCDC,0
YBX1,LIG1,0
TRIB3,ALS2CL,0
TTF2,RCSD1,0
PBX1,TRIM59,0
PHC1,PPT1,0
THRB,SLC6A6,0
REL,MEF2C,0
VEZF1,GPRASP1,0
RARB,ZMYM3,0
THRB,TRIM47,0
MCM4,GIMAP1OS,0
TEAD2,SNX10,0
NFIA,ESR1,0
HCFC1,PAQR7,0
NAP1L3,WBP1L,0
NDN,PAFAH2,0
MAML3,CALCRL,0
ELF1,F2RL3,0
TAF12,CERS5,0
PHC1,ITPR1,0
RUNX2,THRB,0
NR3C2,TSC22D3,0
PGR,ZFP120,0
ZFP467,ZBTB20,0
KLF10,RELT,0
RUNX2,CYP4V3,0
VEZF1,HAAO,0
PHC1,CYP4V3,0
SOX18,ZFP945,0
MEIS1,IFI27L2A,0
PBX3,TFPI,0
HOXA9,GMIP,0
IRF8,SATB1,0
RAD51,ARHGAP18,0
NR3C2,CTR9,0
LZTS1,CSGALNACT1,0
APBB1,AP1G2,0
RAD51,CD274,0
SOX6,PREP,0
SOX18,RMND5B,0
XPC,GRAMD1A,0
HNF4A,ZFP157,0
SMARCA2,CDK19,0
HLF,RNF213,0
PGR,CTSH,0
MYC,PARP8,0
MCM6,THRB,0
LZTS1,SERPINB1A,0
PHC1,PREP,0
ZBTB38,BTG2,0
KLF6,TFPI,0
RAI14,H2-AA,0
TSC22D3,ARHGAP18,0
RAD51,IL18RAP,0
GFI1B,AKAP8L,0
CD7,PAQR5,0
IKZF1,RBL2,0
SATB1,PEAR1,0
RAI14,TIPIN,0
HDAC11,B230219D22RIK,0
PBX3,PLCG2,0
ZFP111,ESR1,0
PRDM5,RELT,0
ZKSCAN4,DOCK11,0
HMGB2,LZTS1,0
PBX1,SP100,0
NFKBIA,IIGP1,0
PHC1,POLD1,0
SATB1,IL15,0
RBL2,OTULINL,0
ZFP111,IER3,0
CLOCK,LRRFIP1,0
HOXA9,MYCT1,0
GFI1B,MECOM,0
PGR,NFAM1,0
XRCC6,PRKCQ,0
TAF12,INKA1,0
NAP1L3,NUPR1,0
ZBTB20,MINDY1,0
MEF2A,FGGY,0
HDAC7,FAM76B,0
ZBTB20,YBX1,0
TRIB3,ARHGAP15,0
ELF1,FCGRT,0
ZKSCAN4,ZMYM3,0
TAF12,OBSL1,0
KLF3,PPCDC,0
PHC1,APLP2,0
HOXA9,CERS5,0
BTG2,DNTT,0
PML,ZFP945,0
NUPR1,YBX1,0
TSC22D3,PRODH,0
ANKRD6,MILR1,0
NOTCH1,PAQR7,0
SMARCA2,ART4,0
RARB,NKG7,0
SATB1,PQLC1,0
MCM5,RORA,0
RORA,AMPD2,0
NR3C2,MCM2,0
PGR,MCM7,0
ELF1,TTF2,0
VEZF1,ITGAL,0
GFI1B,FCHO2,0
PGR,2610307P16RIK,0
MED16,ESR1,0
MLLT3,BCL2,0
H1F0,DUSP1,0
MAPK12,PRPS2,0
NR3C2,TXNDC11,0
KLF3,IER3,0
HDAC7,IGHM,0
RORA,RHOH,0
TAF12,HMGB2,0
RORC,DEF8,0
ZBTB20,LRRFIP1,0
ZBTB20,TCF19,0
KLF6,GMIP,0
CBX7,TESPA1,0
VEZF1,TFEC,0
DACH1,DEK,0
NFKBIA,SNAP47,0
EPAS1,ICE1,0
HIST1H1C,PEAR1,0
ZFP467,FGD2,0
MCM7,PSEN1,0
SATB1,RAD51,0
PBX1,RASSF2,0
LZTS1,DUSP2,0
APBB1,NDEL1,0
PBX3,B4GALT4,0
VDR,MN1,0
TTF2,OAT,0
JUN,USP11,0
MYCN,PREP,0
PRDM5,CHRNB1,0
MAML3,ARHGAP18,0
FOXO1,9030619P08RIK,0
NFKB1,ART4,0
EGR1,ID1,0
KLF6,ICAM1,0
ARNTL,TFR2,0
EPOR,ABHD4,0
DEK,RPS6KA5,0
SOX6,VAV3,0
CLOCK,DNAJC9,0
TLE2,CCL3,0
KLF3,DUSP6,0
MAPK11,FCGRT,0
HDAC11,PYGL,0
NR3C2,RORC,0
RPS6KA5,CTSH,0
TLE2,PGR,0
CLOCK,TRIM47,0
ELF1,MSH6,0
MCM5,MAGED1,0
DACH1,SC5D,0
PGR,MEF2C,0
RBL2,CTSC,0
RUNX2,CSF2RB,0
REL,INPP1,0
VDR,RPA2,0
TCF19,TINAGL1,0
NFKB1,RNF38,0
EYA2,ATP2B4,0
CBX7,SP100,0
HIST1H1C,DPP4,0
NFE2,H2-AA,0
HOXA9,GIMAP1OS,0
FOXO1,DOK2,0
MCM4,ICE1,0
REL,FAM76B,0
FOXO1,NDOR1,0
ZBTB38,FGGY,0
XRCC6,MCM5,0
PGR,SLC2A3,0
ELF1,PROCR,0
MLLT3,PCMTD1,0
MAML3,PRDM5,0
NDN,PLCB2,0
ZBTB20,RORC,0
PRDM16,ATP13A2,0
RBL2,TAPT1,0
RUNX2,KLF10,0
NFE2,STK17B,0
MEF2C,ARID5A,0
HNRNPAB,DDX4,0
HNRNPAB,ZKSCAN4,0
ELF1,TREML2,0
MCM4,STK10,0
NFKBIA,PML,0
MCM5,PPIC,0
ELL2,P2RY14,0
LZTS1,PIK3CG,0
CBX7,EPSTI1,0
PA2G4,ZKSCAN4,0
CENPK,PLIN3,0
PA2G4,SLC44A2,0
YBX1,ZDHHC17,0
PML,NEAT1,0
KLF8,NCF1,0
MEIS1,SYK,0
SMARCA2,RNF13,0
IRF6,CTSH,0
ARID3B,DOK2,0
DEK,SMPDL3A,0
HNRNPAB,YBX1,0
MAPK12,ARID5A,0
SPO11,FUT7,0
RAI14,TRMT6,0
NR3C2,GMFB,0
VDR,RBBP9,0
JUN,SPNS2,0
SMARCA2,NUDT19,0
TRIB3,PSEN1,0
TTF2,NFKB1,0
H1F0,RHOH,0
MYC,VDR,0
NFAT5,1700017B05RIK,0
ARNTL,MCM6,0
HNRNPAB,MAP4K2,0
TTF2,PLIN2,0
TTF2,SPO11,0
NFKBIA,ANXA2,0
NFAT5,MAST3,0
HLF,SSH3,0
EGR1,STXBP4,0
RUNX2,SLCO3A1,0
H1F0,CISH,0
RUNX1T1,CD7,0
HIF3A,H2-OB,0
MAPK11,MCM4,0
EYA2,GFI1B,0
BTG2,UHRF1,0
BTG2,AP1G2,0
VEZF1,PYGL,0
MAPK11,PGM2L1,0
EGR1,MEF2C,0
SLA2,RP2,0
MCM5,NAPRT,0
