TF,Target,Label
HIST1H1B,COL4A2,0
UTF1,PTH1R,0
CREB3,AURKA,0
ETV5,TGIF1,0
CREB3L2,P3H1,0
EPAS1,GM23569,0
UTF1,GM44346,0
HSPB1,TRP53,0
TAX1BP3,GM37376,0
HIST1H1D,GM26073,0
GATA6,SLC2A1,0
NR0B1,GM38312,0
UTF1,HIST1H2BG,0
KAT2B,EFEMP2,0
PHC1,ZFAS1,0
KAT2B,GM10717,0
PCBD1,SOX17,0
TGIF1,GM27501,0
RBPJ,CTSZ,0
MYBL2,ADAMTS9,0
SOX7,NUP210,0
UTF1,MAN1A2,0
CCND1,TRH,0
BCL3,GM22858,0
ESRRB,SEC24D,0
ZFP42,GM37784,0
CREB3,CHCHD10,0
NR0B1,NXF7,0
ZFP42,NSD2,0
JARID2,HMGA1,0
JARID2,FST,0
BHLHE40,SLC5A11,0
ETV5,PRC1,0
BHLHE40,PHLDB2,0
HIST1H1D,UAP1L1,0
NANOG,SERPINE2,0
ZFPM1,GM22862,0
SOX7,ASS1,0
PCBD1,NUTF2-PS2,0
RBPJ,JARID2,0
DNMT3A,MIR7063,0
TGIF1,RCC2,0
NANOG,GM22862,0
DNMT3B,RNF157,0
RBPJ,MRPL23-PS1,0
TFCP2L1,GASK1B,0
GATA4,HIST1H1A,0
SOX2,ELF3,0
POU5F1,MKRN1,0
TAX1BP3,GM28439,0
NR0B1,FAM129B,0
RBPJ,GM23413,0
SOX2,GM23651,0
PHC1,HKDC1,0
DNMT3B,MRAS,0
ZFP42,TDGF1,0
DAB2,GM37746,0
PML,TCL1,0
ZFP42,PRC1,0
HSPB1,ERP29,0
FOXQ1,IFITM3,0
DNMT3L,CST3,0
CREB3L2,MOV10,0
BHLHE40,HIP1,0
NANOG,VIM,0
JARID2,STARD10,0
EPAS1,HMCES,0
KDM5B,GRB10,0
ZFP42,GM9385,0
PEG3,ASS1,0
PML,GM27592,0
CREB3L2,ITPK1,0
ETV5,MORF4L2,0
PML,SLC26A10,0
CCND1,P4HB,0
BCL3,GM25791,0
GATA6,FBLIM1,0
DAB2,ALG13,0
RBPJ,WDR45,0
SOX17,MYBL2,0
ELF3,GM26092,0
DNMT3L,UTF1,0
JARID2,CTSL,0
JARID2,STARD8,0
HMGA1,AF357399,0
UTF1,TDH,0
BHLHE40,GM24455,0
XBP1,UPP1,0
BCL3,GM25753,0
UTF1,HS3ST1,0
SOX7,FGF10,0
NFXL1,PRC1,0
NR0B1,RASGRP2,0
CCND1,SNORD32A,0
KDM5B,POU5F1,0
DNMT3B,GM9385,0
DAB2,PCOLCE,0
PEG3,LNCENC1,0
DNMT3B,STARD8,0
SOX2,GM22072,0
DNMT3L,BEX1,0
BHLHE40,LEFTY1,0
NANOG,RASGRP2,0
ZFPM1,SFI1,0
RBPJ,SNORD49B,0
ETV5,GM29397,0
PML,GATA6,0
SOX17,PDK1,0
PML,PGAM1-PS2,0
ZFPM1,KDM5B,0
RBPJ,TRP53,0
PCBD1,GM15452,0
BHLHE40,IFITM3,0
NFXL1,GM10925,0
CREB3,CALR,0
SOX2,BCL3,0
TGIF1,ETV5,0
DNMT3A,PGAM1-PS2,0
PEG3,SNORD70,0
BCL3,GM23639,0
HMGA1,MIR3535,0
CCND1,ITGA3,0
HMGA1,ADAMTS9,0
KLF2,PDK1,0
DNMT3L,GM28900,0
TAX1BP3,SNORA81,0
PCBD1,GM25673,0
GATA6,RCN3,0
TGIF1,SDC4,0
BHLHE40,GM26092,0
TGIF1,NDRG4,0
ESRRB,GM22925,0
EPAS1,2200002D01RIK,0
ETV5,PLOD3,0
SOX7,LY6G6E,0
UTF1,MIR669G,0
HIST1H1B,NR0B1,0
NANOG,TRH,0
NR0B1,TFRC,0
DNMT3A,HMGA1,0
NFXL1,GM49347,0
BHLHE40,GM2399,0
PCBD1,SLC16A1,0
TGIF1,MYLPF,0
NFXL1,ABHD5,0
ESRRB,PEG3,0
HIST1H1D,MARC2,0
ZFP42,MIR466B-4,0
SOX17,THBD,0
EPAS1,GM22072,0
NANOG,IFITM2,0
ZFPM1,HIST1H1A,0
TAX1BP3,GM22411,0
KPNA2,SNHG5,0
HMGA1,COL4A1,0
DNMT3A,CDC20,0
ZFP42,COMMD3,0
UTF1,GM23569,0
CREB3L2,CDC20,0
SOX17,COL4A1,0
DNMT3A,RPL22L1,0
HSPB1,HMGA1,0
EPAS1,CKB,0
HIST1H1D,DNAJC10,0
TAX1BP3,HIST1H1D,0
SOX7,SLC6A8,0
