TF,Target,Label
ESRRB,DPPA2,1
TRP53,PLEKHA7,1
KAT2B,HNF1B,1
SOX2,PLA2G1B,1
TFCP2L1,ESRRB,1
MYCN,CHCHD10,1
POU5F1,UTF1,1
SOX2,SPP1,1
ESRRB,MSI2,1
TFCP2L1,MYCN,1
KAT2B,HIST1H3I,1
SOX2,SHROOM3,1
ESRRB,FXYD6,1
SUZ12,JARID2,1
EGR1,COL4A2,1
TFCP2L1,PRDX1,1
POU5F1,FLNA,1
KLF4,HSP90AA1,1
EGR1,TUBB4B,1
KLF4,POU5F1,1
ESRRB,BMPER,1
DNMT3A,AHCY,1
TFCP2L1,SMAD7,1
MYCN,GNAS,1
TRP53,STMN1,1
EGR1,KDM5B,1
MYCN,TRP53,1
TRP53,RAB3IL1,1
EGR1,EFEMP2,1
ESRRB,KANK3,1
ZFPM1,RBBP7,1
ESRRB,CKB,1
MYCN,MIR3091,1
MYCN,FKBP11,1
MYCN,BUB1B,1
ESRRB,SLC25A5,1
TRP53,EHMT2,1
POU5F1,LAMA1,1
NANOG,HELLS,1
NR0B1,MYBL2,1
KLF4,TRIM28,1
MYCN,INSIG1,1
MCM6,AURKA,1
POU5F1,AMOTL2,1
SOX2,RBBP7,1
MYCN,RPP25,1
KLF4,NDRG1,1
MCM6,UHRF1,1
ESRRB,LY6G6E,1
MDM2,TRP53,1
KLF4,HIST1H2AF,1
MYCN,STMN1,1
NR0B1,RIF1,1
KLF4,ASS1,1
ESRRB,PSRC1,1
MCM6,TPX2,1
MYCN,SERPINE2,1
MYCN,EHMT2,1
SMARCA2,ALPL,1
ESRRB,TXNDC12,1
KLF4,TEX264,1
POU5F1,CDC20,1
SOX2,UTF1,1
TFCP2L1,MT2,1
HNF1B,KAT2B,1
MYCN,SNORD33,1
NR0B1,POU5F1,1
SOX7,FGF3,1
ID2,CDH1,1
MYCN,CCND1,1
ESRRB,ATP13A3,1
ETS1,GABARAPL2,1
RBBP7,ZFPM1,1
ID1,ALPL,1
KLF4,STMN1,1
ID1,CDKN1A,1
NR0B1,TRIM28,1
MYCN,ILK,1
ESRRB,RBPJ,1
EGR1,SOCS2,1
MYCN,PRC1,1
ESRRB,SGK1,1
ESRRB,NIPSNAP1,1
SMAD7,VEGFA,1
SOX2,MYCN,1
ESRRB,SRI,1
TFCP2L1,ASNS,1
ESRRB,PCOLCE,1
ESRRB,LY75,1
EGR1,PTH1R,1
SMARCA2,POU5F1,1
ESRRB,TCN2,1
PARP1,FN1,1
NANOG,DNMT3L,1
TRP53,GLIPR1,1
SOX17,GATA6,1
NANOG,PFKP,1
TCF7L2,CCND2,1
ESRRB,THBD,1
MYCN,KRTCAP2,1
TRIM28,ZFP42,1
MYBL2,FGF4,1
MYCN,GNPDA1,1
KLF4,RASGRP2,1
DNMT3A,DNMT3L,1
TRP53,TCF7L2,1
MYCN,MSI2,1
TFCP2L1,NANOG,1
ESRRB,NR0B1,1
EPAS1,POU5F1,1
KAT2B,CCND1,1
TFCP2L1,UPP1,1
ESRRB,CDH6,1
RBPJ,CDKN1A,1
POU5F1,CALU,1
TFCP2L1,CSTB,1
ESRRB,KDM5B,1
ESRRB,ASS1,1
DNMT3A,NANOG,1
TRP53,KIT,1
KLF4,DNMT3B,1
POU5F1,TFEB,1
TRP53,AQP3,1
TRP53,IGF2,1
ESRRB,STAG3,1
ESRRB,LAMA1,1
TRP53,KRT19,1
POU5F1,CNN2,1
TRP53,HIST1H3I,1
MYCN,GM10052,1
POU5F1,NANOG,1
EED,NANOG,1
MYCN,MIR1949,1
TRP53,CDKN1A,1
POU5F1,ZBTB10,1
NANOG,TUBA4A,1
DNMT3L,AHCY,1
EGR1,ANK,1
EGR1,GJB3,1
CITED2,LDHB,1
EGR1,PLXNB2,1
MYCN,MDM2,1
POU5F1,KLF4,1
ESRRB,RBM47,1
TFCP2L1,COBL,1
MYCN,KIT,1
MYBL2,POU5F1,1
TFCP2L1,ECT2,1
ETS1,BMP4,1
MYCN,CD63,1
NANOG,PML,1
KLF4,BCAM,1
POU5F1,GATA6,1
MYCN,SNORA3,1
KLF4,KLF3,1
KLF6,CCND1,1
MYCN,SNORD32A,1
ESRRB,BCAT1,1
MYCN,TXNDC12,1
MYCN,TXNDC5,1
NANOG,LEFTY1,1
MYCN,MANF,1
KLF4,MYH9,1
MYCN,SNORD110,1
KLF4,MIR1949,1
TFCP2L1,SLC2A1,1
MYCN,MFSD1,1
MYCN,ODC1,1
ESRRB,ETL4,1
MYBL2,NR0B1,1
POU5F1,PLK1,1
TFCP2L1,FNDC3A,1
POU5F1,CUBN,1
TFCP2L1,RIF1,1
EGR1,ZYX,1
MYCN,LTBP4,1
KLF4,ZC3H7A,1
TRP53,2810025M15RIK,1
NANOG,DKK1,1
EGR1,ALPL,1
ESRRB,TDH,1
TRP53,BTG2,1
KLF4,RNPEP,1
SOX2,NANOG,1
NANOG,SOX2,1
KLF4,UCHL1,1
TFCP2L1,HSP90AA1,1
ZFPM1,GATA6,1
MCM6,UBE2C,1
TFCP2L1,POU5F1,1
NANOG,MOV10,1
EGR1,AKT1,1
EGR1,KLF6,1
TFEB,SMAD7,1
MYCN,NUP210,1
KLF4,RAB11A,1
EHMT2,DNMT3L,1
TRP53,EPHA2,1
ESRRB,FLRT3,1
ESRRB,BHLHE40,1
DAB2,VEGFA,1
EGR1,IMPDH1,1
TRP53,RUNX1,1
EGR1,PIK3R1,1
TRP53,AURKA,1
ZFPM1,CTBP2,1
TCF7L2,CTBP2,1
ETS1,ITGA3,1
MYCN,TRIM28,1
TRP53,UHRF1,1
KLF4,SGK1,1
KLF4,LAMA5,1
ESRRB,BCL3,1
CBX7,HMGA1,1
NANOG,NR0B1,1
MYCN,NDRG1,1
MCM6,TOP2A,1
POU5F1,PARP1,1
GATA4,CCND2,1
MYCN,KPNA2,1
ESRRB,RBMS1,1
ESRRB,NOTUM,1
EGR1,SOX2,1
MYCN,EHD1,1
EGR1,TUBB6,1
TFCP2L1,FN1,1
KAT2B,GATA4,1
TFCP2L1,TEX264,1
KLF4,TUBB2B,1
KLF4,UTF1,1
EPAS1,VEGFA,1
MYCN,SNORA26,1
MYCN,UHRF1,1
KAT2B,RBPJ,1
MYCN,STAG3,1
MYCN,SNORD34,1
POU5F1,SOX17,1
TRP53,LRP2,1
DNMT3L,NANOG,1
ESRRB,KLF4,1
KLF4,KDM5B,1
ESRRB,SPP1,1
ESRRB,RBM38,1
EED,SUZ12,1
RBBP7,TFCP2L1,1
EGR1,TRP53,1
EGR1,MYO1C,1
MYCN,HMGA1,1
MYCN,BCAT1,1
ESRRB,ETV5,1
MCM6,HIST1H3H,1
MCM6,MCM10,1
TGIF1,ZC3H7A,1
DNMT3A,EHMT2,1
TFCP2L1,FZR1,1
KLF4,PRDX1,1
ESRRB,ITPK1,1
POU5F1,TET1,1
KLF4,CCNE1,1
ETS1,KIT,1
GATA6,GATA4,1
MYCN,CITED2,1
PARP1,TRIM28,1
ESRRB,TIMP3,1
TFCP2L1,ACTG1,1
MYCN,SLC7A5,1
GATA6,ZFPM1,1
ESRRB,IGFBP2,1
KLF4,CCND2,1
NANOG,SMARCA2,1
TRP53,TYRO3,1
TRP53,VEGFA,1
EGR1,CRIP2,1
ESRRB,PIPOX,1
MYCN,TDH,1
MYCN,CCND3,1
NANOG,TDH,1
TRIM28,PARP1,1
KPNA2,KLF2,1
EGR1,CCND1,1
POU5F1,NEDD4,1
MYCN,GFPT1,1
TRP53,CCNG1,1
NR0B1,ESRRB,1
MYCN,FRMD4A,1
CREB3,AKT1,1
EHMT2,POU5F1,1
KLF4,KRT8,1
KLF4,S100A6,1
NANOG,L1TD1,1
NANOG,DNMT3B,1
SOX17,TCF7L2,1
RBBP7,SOX2,1
EGR1,SLC6A8,1
PCBD1,HNF1B,1
ZFP42,ESRRB,1
EED,HIST1H2AC,1
POU5F1,ILK,1
RBBP7,POU5F1,1
SMARCA2,CALM1,1
KLF4,MFGE8,1
ESRRB,SNORD58B,1
PML,MT2,1
ESRRB,FBLIM1,1
KLF4,CALR,1
TRP53,KAT2B,1
TRP53,GPX3,1
POU5F1,DNMT3L,1
MYBL2,UCHL1,1
ESRRB,HIST1H2AN,1
TRP53,MT1,1
RBPJ,CTBP2,1
TRP53,KLF4,1
POU5F1,KLF2,1
EGR1,HSPH1,1
MSC,GATA4,1
ESRRB,RBPMS2,1
ESRRB,MYCN,1
TGIF1,ID2,1
TRP53,EDA2R,1
EGR1,DNMT3B,1
TRP53,SPP1,1
TRP53,EGR1,1
TFCP2L1,TINAGL1,1
KLF6,ASAH1,1
TRP53,FGFR3,1
HMGA1,CBX7,1
MYCN,HK2,1
RBBP7,PHC1,1
TRP53,ETV5,1
EGR1,FST,1
MYCN,P4HB,1
TFCP2L1,SFI1,1
SOX2,CCND1,1
MYCN,HIST1H2BL,1
ETS1,RUNX1,1
TFCP2L1,FGF4,1
BCL3,CTSL,1
TFCP2L1,AQP3,1
DAB2,LRP2,1
TFCP2L1,MSH6,1
MYCN,RBM38,1
KLF4,TMEM150A,1
EGR1,FOXH1,1
TRP53,TIMP3,1
SOX17,POU5F1,1
PML,NANOG,1
KLF4,NANOG,1
MYCN,UCHL1,1
TRP53,ZFPM1,1
TFCP2L1,MYBL2,1
SOX7,LAMA1,1
MYCN,CTH,1
ESRRB,IFITM2,1
KLF4,UPP1,1
EHMT2,CCND1,1
TFCP2L1,SETX,1
TRP53,MIR3082,1
ETS1,KRT18,1
SOX2,JAM2,1
KLF4,SNORA65,1
ESRRB,FAM129B,1
POU5F1,FGF4,1
POU5F1,PML,1
MYCN,ELOVL6,1
MCM6,FBXO5,1
KLF4,RBM38,1
NANOG,DNMT3A,1
GATA6,CALR,1
MYCN,SNORD35A,1
TFCP2L1,DNMT3A,1
MYCN,AARS,1
TRP53,GSN,1
MYCN,HDLBP,1
POU5F1,HIST1H3I,1
ESRRB,PTH1R,1
POU5F1,LEFTY1,1
MYBL2,ESRRB,1
MYCN,UBE2C,1
NANOG,HSPB1,1
DNMT3L,EHMT2,1
NANOG,RBBP7,1
ID2,VEGFA,1
SMAD7,CDH1,1
TFCP2L1,RBBP7,1
ESRRB,GALK1,1
KLF4,ISYNA1,1
TFCP2L1,LY75,1
MYCN,SLC20A1,1
EHMT2,PLOD1,1
MYCN,SNORD17,1
POU5F1,ANXA2,1
MYBL2,TPX2,1
EED,SETX,1
TRP53,ID2,1
ETS1,RASGRP2,1
KLF4,GLUL,1
ESRRB,SLC6A6,1
PARP1,NANOG,1
NR0B1,NANOG,1
KLF4,SNORA21,1
POU5F1,RIF1,1
NANOG,TRIM28,1
KLF4,CCNF,1
ESRRB,MIR295,1
ESRRB,ASNS,1
MYCN,SNORA62,1
TFCP2L1,NR0B1,1
MYCN,HSPG2,1
SUZ12,CDH1,1
ESRRB,CALU,1
TFCP2L1,MGST3,1
POU5F1,SOX2,1
KLF4,APAF1,1
EGR1,LY75,1
POU5F1,P4HA1,1
MYCN,SNORA41,1
EGR1,STARD10,1
TFCP2L1,ASS1,1
TFCP2L1,GCLM,1
KLF6,KAT2B,1
KLF2,THBD,1
ZBTB10,POU5F1,1
POU5F1,LAMC1,1
RBBP7,TET2,1
ESRRB,MIR291B,1
DNMT3L,DNMT3B,1
ESRRB,NANOG,1
ID2,CDKN1A,1
SMARCA2,NANOG,1
EED,JARID2,1
SOX2,LEFTY1,1
ESRRB,2210409E12RIK,1
NR0B1,TFCP2L1,1
ESRRB,CSTB,1
KLF4,CDH1,1
TFCP2L1,TPX2,1
MYCN,PRDX1,1
TRP53,CCNB1,1
MYCN,CCNE1,1
MYCN,IFRD1,1
POU5F1,KPNA2,1
DAB2,GATA6,1
EGR1,NDRG1,1
MYCN,MDN1,1
TRP53,S100A6,1
MYCN,HIST1H2BN,1
SUZ12,HIST1H3H,1
TFCP2L1,FAM102A,1
MYCN,MIR5117,1
RLIM,ZFP42,1
MYCN,SNORD93,1
EGR1,RUNX1,1
TRP53,SOCS2,1
KLF4,STXBP2,1
TFCP2L1,BCAT1,1
POU5F1,LAMB1,1
TRP53,PODXL,1
SOX2,RIF1,1
KLF4,ADAM23,1
TFCP2L1,HKDC1,1
EGR1,STAG3,1
ESRRB,NDRG4,1
RBPJ,ARHGAP29,0
ESRRB,COBL,0
ID1,ARHGEF40,0
HIST1H1D,SNORD11,0
UTF1,GM25263,0
ZFPM1,LAMC1,0
NR0B1,FNDC3A,0
CBX7,GM22620,0
ETV5,LAMB2,0
NFXL1,TPD52,0
ESRRB,MIR3070A,0
TRP53,GM27773,0
ZFPM1,GLMP,0
BCL3,EVA1A,0
EED,GM49450,0
TRP53,SNORA43,0
DAB2,TGM1,0
NANOG,PODXL,0
ESRRB,HIST1H1B,0
DNMT3B,LOXL2,0
ID2,CALM1,0
BHLHE40,NIPSNAP1,0
ETS1,GM49369,0
TRIM28,GM27326,0
RLIM,HELLS,0
MCM6,EIF4A2,0
BMP4,PARP1,0
TCF7L2,CDIPT,0
BHLHE40,GM42845,0
RBPJ,SERPINH1,0
MSC,LY6E,0
KPNA2,BHLHE40,0
TCEA3,GM22281,0
DAB2,GM43535,0
TCF7L2,SNORA68,0
TFCP2L1,GM4202,0
HIST1H1D,COL4A2,0
ETS1,SNORD35A,0
SMAD7,UAP1L1,0
RBBP7,P4HA1,0
RBBP7,ZFP987,0
FOXH1,LOXL2,0
TGIF1,FNDC3A,0
DTX1,TIMP2,0
TFCP2L1,GM25673,0
FOXH1,MORC4,0
PEG3,SNORA28,0
UTF1,PDIA4,0
DAB2,ZFP42,0
PARP1,MEG3,0
TAX1BP3,PODXL,0
ILK,MIR5117,0
DNMT3A,GM24497,0
KLF6,RBPMS2,0
HMGA1,KIT,0
DAB2,MYCN,0
MDM2,TAX1BP3,0
DNMT3L,PCOLCE,0
ZFPM1,HIST1H2AL,0
SOX7,MAN1A2,0
DTX1,ADAM23,0
XBP1,FGF10,0
MYBL2,NDRG4,0
SOX17,RRBP1,0
PML,SLC7A6,0
PCBD1,TGIF1,0
XBP1,GM26109,0
KDM5B,KAT2B,0
DTX1,CCNE1,0
SMAD7,CKB,0
CREB3L2,GM12112,0
AKT1,MPP1,0
CBX7,TIMP3,0
NANOG,GM5616,0
KLF3,SNORD83B,0
HNF1B,SPOCK1,0
POU5F1,LDLRAP1,0
CBX7,GM25040,0
SMAD7,FBXO5,0
TFCP2L1,AMFR,0
ID2,MIR28B,0
EPAS1,PARVB,0
EPAS1,GM29397,0
CREB3L2,WDR45,0
TRIM28,GM25701,0
MYCN,SOAT1,0
ETS1,ESRRB,0
PCBD1,GM9531,0
MDM2,TMEM150A,0
HMGA1,GM43002,0
CBX7,TTC7,0
NANOG,CLCN2,0
CITED2,KHDC3,0
SUZ12,CTNNAL1,0
XBP1,PHLDA3,0
HNF1B,ITM2B,0
KLF3,GM24044,0
EPAS1,BEX1,0
TFCP2L1,RRBP1,0
RLIM,GM17538,0
ID2,TFRC,0
EHMT2,SLC5A11,0
ILK,SLC16A1,0
RBBP7,GM23651,0
ZFP42,MIR7003,0
ZFPM1,AU018091,0
MSC,GNPTAB,0
UTF1,IGFBP2,0
KLF6,CTSL,0
ILK,PDCD6IP,0
RBBP7,NFATC2IP,0
NANOG,MYO5B,0
TFEB,STARD10,0
ZFP42,MT-TP,0
BMP4,SLC6A8,0
ETS1,GM24201,0
KLF3,GM22677,0
CREB3L2,CARHSP1,0
PML,KLF3,0
ELF3,DENND2C,0
SUZ12,SNORA3,0
DTX1,COTL1,0
TCF7L2,ECHDC2,0
NR0B1,ASNS,0
CREB3L2,GM25960,0
HSPB1,PLOD2,0
HMGA1,NDRG1,0
PHC1,GLMP,0
POU5F1,GM23413,0
UTF1,GM43002,0
MYCN,RNU73B,0
NFXL1,UCP2,0
ETV5,PLXNB2,0
RBPJ,RIAN,0
DNMT3L,GM26092,0
MDM2,GLS,0
DNMT3B,NEU1,0
BHLHE40,SLC16A1,0
TFEB,P3H1,0
DNMT3L,GM42413,0
FOXQ1,PLOD3,0
BTG2,COL4A2,0
MCM6,MFSD1,0
DNMT3A,TRIM2,0
DTX1,CALU,0
EPAS1,GM25158,0
CCND1,GM14303,0
DNMT3A,STARD10,0
CITED2,GM5616,0
RBPJ,MIR7063,0
MYBL2,SUZ12,0
SOX17,PRDX1,0
BCL3,GJB3,0
CREB3L2,CALU,0
TCF7L2,GM27624,0
XBP1,RBMS1,0
SOX7,ADAM15,0
TFEB,GM8818,0
ILK,RPL22L1,0
AKT1,SNORD72,0
SOX7,JPT1,0
ILK,MID1-PS1,0
KAT2B,GM25195,0
AKT1,GM44330,0
BHLHE40,RPL15-PS3,0
PEG3,MORF4L2,0
SOX2,GM24616,0
TFEB,ASAH1,0
DNMT3A,XBP1,0
ILK,CTNNAL1,0
ID1,HIST1H4N,0
ESRRB,GM43940,0
AKT1,CCNE1,0
ID1,PDIA3,0
FOXH1,SLCO3A1,0
ESRRB,SERPINH1,0
ID2,AKR1B3,0
ZFP42,D230025D16RIK,0
ID1,KLF2,0
MDM2,TUBB6,0
EHMT2,NANOG,0
KPNA2,MEG3,0
CREB3L2,GM42429,0
HNF1B,GM24853,0
PML,GM45213,0
CREB3,CCNG1,0
KPNA2,MCM10,0
FOXH1,ABHD5,0
JARID2,SNORA65,0
MYCN,BMP4,0
PARP1,LRRC8D,0
KPNA2,DTX1,0
BTG2,GM27743,0
ZFP42,TXNDC12,0
AKT1,CALCOCO2,0
SUZ12,TNS4,0
KLF3,GM3788,0
EGR1,RBPMS2,0
HIST1H1D,HSP90B1,0
CBX7,MYO7A,0
ETS1,ZFP990,0
EHMT2,VSIR,0
PCBD1,CALU,0
KLF6,LEFTY1,0
XBP1,ZFP710,0
XBP1,UBE2C,0
JARID2,GLS,0
NR0B1,CALD1,0
PARP1,DKK1,0
ELF3,PGA5,0
SOX2,PLSCR1,0
UTF1,GM22884,0
HIST1H1D,GM25057,0
MYBL2,HIST1H1A,0
BHLHE40,GM22635,0
ETV5,AMPD2,0
ILK,GM29397,0
ETS1,SELENOW,0
ID2,HSPG2,0
TRP53,SMARCA2,0
TGIF1,GM24455,0
TRP53,MYO7A,0
RUNX1,CCNE1,0
SOX7,MT-TF,0
RUNX1,ADAMTS9,0
TFCP2L1,GALK1,0
CITED2,MSMO1,0
CREB3,RNPEP,0
TFEB,FAM234A,0
CITED2,GM29397,0
EED,PCBD1,0
JARID2,ITGA6,0
EHMT2,GM7993,0
TGIF1,ANXA2,0
KLF4,APOBEC3,0
XBP1,SNORA62,0
ETV5,RRM2,0
ID2,RBPMS2,0
NFATC2IP,TGIF1,0
ZFPM1,GM25701,0
ETS1,GM44450,0
CCND1,ZFP989,0
DTX1,GM6136,0
EPAS1,ETS1,0
NFXL1,ZYX,0
NFATC2IP,SNORD11,0
SMAD7,GM24523,0
PARP1,PRSS35,0
ZBTB10,CARHSP1,0
KLF2,GM15446,0
DAB2,LAMC1,0
AKT1,KAT2B,0
BHLHE40,CSRP1,0
KAT2B,STMN1,0
CREB3,PIPOX,0
CITED2,TRP53,0
TFEB,SNORD49A,0
HMGA1,GM37917,0
KAT2B,MIR3070B,0
KLF2,PDCD6IP,0
NFATC2IP,PIPOX,0
HSPB1,MGST3,0
PHC1,IGF2,0
CITED2,SDF2L1,0
ETS1,PDCD4,0
DNMT3B,ATP13A3,0
DNMT3L,PLOD3,0
MYCN,FXYD6,0
ID1,RETREG1,0
NANOG,CSRP2,0
HNF1B,GM44310,0
HNF1B,SNORD17,0
KLF2,RPL15-PS3,0
TRP53,GM25195,0
KPNA2,GM8355,0
POU5F1,GM24289,0
MCM6,VEGFA,0
DAB2,IL33,0
MDM2,HIST1H1A,0
TRP53,ULK1,0
TRP53,GM25535,0
DTX1,RPP25,0
ZFP42,WDR45,0
JARID2,MYO1C,0
TAX1BP3,GM26287,0
PCBD1,CCN2,0
TRIM28,SUZ12,0
SOX17,VAMP8,0
EGR1,TMEM150A,0
KDM5B,TFCP2L1,0
MCM6,SELENOK,0
DNMT3B,MYO18A,0
SOX2,UBQLN2,0
MYCN,CREB3,0
AKT1,PML,0
KDM5B,GM21962,0
JARID2,RPP25,0
HSPB1,CCND2,0
KLF4,TET2,0
RBPJ,RBBP7,0
CBX7,GM24761,0
ZFPM1,UBALD2,0
FOXQ1,MIR3070A,0
DTX1,TXNIP,0
MCM6,SRGN,0
EGR1,GM25636,0
EPAS1,LAMA1,0
EGR1,PNRC2,0
TFEB,GM26229,0
TAX1BP3,GM14870,0
KLF4,GM43238,0
CREB3L2,EIF2S2,0
KLF3,GM25195,0
HIST1H1D,SLC16A1,0
DAB2,CITED2,0
NFXL1,GM10717,0
DNMT3B,SNORA23,0
CITED2,GFPT1,0
UTF1,LAMA5,0
ELF3,SNORA81,0
KAT2B,KLF3,0
MYBL2,EPHA2,0
JARID2,PLOD2,0
SOX7,RAB3IL1,0
ESRRB,MFGE8,0
PCBD1,PEG3,0
PHC1,GM22862,0
KLF2,HIRIP3,0
PML,RFFL,0
FOXQ1,TMEM9,0
CITED2,FXYD3,0
TFEB,ADAM23,0
MSC,GM25753,0
HIST1H1D,ACP6,0
CREB3,GM17545,0
MYBL2,LAMB1,0
ETV5,SEC23A,0
PHC1,GM12112,0
KLF3,SHKBP1,0
ZBTB10,CCNF,0
RUNX1,MDM2,0
CREB3,SERPING1,0
SUZ12,PIPOX,0
ZFPM1,MIR466N,0
CCND1,GM3788,0
RUNX1,SEC24D,0
KLF2,MYLPF,0
DNMT3L,SEMA4C,0
CBX7,MORF4L2,0
BHLHE40,SMS-PS,0
KLF3,GM26431,0
FOXH1,TNS4,0
TRP53,EHD1,0
POU5F1,CCN2,0
ELF3,ZFP987,0
KDM5B,JARID2,0
DNMT3B,GM26092,0
NR0B1,GM26165,0
RBBP7,CTSD,0
HNF1B,PODXL,0
BMP4,GM15421,0
UTF1,MYO1C,0
POU5F1,GM43535,0
EGR1,ENAH,0
RBBP7,PDIA4,0
HIST1H1B,GJA1,0
MYCN,WDR1,0
RLIM,RBBP7,0
DNMT3B,ACTG1,0
KPNA2,SUZ12,0
KDM5B,TCEAL9,0
EED,TIMP2,0
RUNX1,TOP2A,0
ID2,MIR3070A,0
MCM6,FBLIM1,0
NFXL1,GM25185,0
PARP1,SNORA44,0
CBX7,LRRC2,0
HNF1B,GM28960,0
ID2,GASK1B,0
TRIM28,GM13597,0
GATA6,GPX3,0
KLF3,CALM1,0
SMARCA2,CNN2,0
GATA4,GM10259,0
ILK,RPL17-PS10,0
PML,HSPG2,0
BMP4,RNPEP,0
FOXQ1,TMED2,0
ESRRB,TPD52,0
GATA6,EPS8L2,0
KLF6,GASK1B,0
FOXQ1,STMN1,0
TFEB,TXNIP,0
HNF1B,ACP6,0
KLF6,TXNDC12,0
MSC,2200002D01RIK,0
AKT1,GM25451,0
SMAD7,TDGF1-PS1,0
BTG2,GM26447,0
EGR1,HSD17B14,0
TFCP2L1,SERPINE2,0
KDM5B,GM24339,0
RBBP7,MDM2,0
FOXH1,CCND3,0
EGR1,FN1,0
JARID2,TXNDC5,0
FOXH1,2200002D01RIK,0
AKT1,CAR2,0
TCEA3,RHPN1,0
TCF7L2,PARVB,0
KLF2,PDIA6,0
KLF3,HIST1H1D,0
TCEA3,GSR,0
DNMT3B,SELENOK,0
SOX2,FBLIM1,0
PCBD1,CTSZ,0
KLF2,TET1,0
ZFP42,MAGED1,0
NFXL1,GM43238,0
ETS1,MIR3070A,0
ESRRB,GM43108,0
GATA4,EPAS1,0
AKT1,1810032O08RIK,0
FOXQ1,SNORD70,0
RBBP7,TRH,0
PCBD1,GM22677,0
SOX7,SLC25A36,0
EHMT2,MIR297A-2,0
PEG3,CARMIL1,0
KLF2,GM44206,0
AKT1,GM26287,0
HSPB1,MIR3082,0
ETV5,GM26387,0
DTX1,NUP210,0
DAB2,GM22468,0
JARID2,CALD1,0
CBX7,MYH9,0
UTF1,FLRT3,0
AKT1,DPPA2,0
KLF6,MYMX,0
EGR1,GM26447,0
JARID2,HSPB1,0
MYBL2,PTPN14,0
TFEB,ECHDC2,0
CREB3L2,GM27501,0
KDM5B,GM10719,0
PHC1,ANP32A,0
KLF2,LDHB,0
TCF7L2,SNORD93,0
ESRRB,GM26917,0
GATA6,TUBB2B,0
MCM6,GM26447,0
